"species","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Jaltomata repandidentata (Dunal) Hunz.","48","4.139419","0.462233","0.066718","0.004587"
"Drymonia teuscheri (Raymond) J.L.Clark","25","3.554147","0.574224","0.114845","0.008807"
"Streptocarpus hilsenbergii R.Br.","6","4.229358","0.382574","0.156185","0.036695"
"Codonanthe crassifolia (Focke) C.V.Morton","150","3.678608","0.430084","0.035116","0.001468"
"Besleria divaricata Poepp. & Endl.","19","3.36329","0.565581","0.129753","0.011588"
"Besleria aggregata (C.Mart.) Hanst.","65","3.2609","0.469583","0.058245","0.003387"
"Gasteranthus leopardus M.Freiberg","5","3.187713","0.498192","0.222798","0.044034"
"Drymonia warszewicziana Hanst.","64","3.4543","0.533946","0.066743","0.00344"
"Pentodon pentandrus (Schumach. & Thonn.) Vatke","140","4.220193","0.381908","0.032277","0.001573"
"Besleria variabilis C.V.Morton","30","3.451196","0.426903","0.077941","0.007339"
"Pearcea sprucei (Britton) L.P.Kvist & L.E.Skog","25","3.54017","0.593383","0.118677","0.008807"
"Gasteranthus crispus (Mansf.) Wiehler","3","4.293796","0.132911","0.076736","0.073389"
"Tragus berteronianus Schult.","193","4.438964","0.372048","0.026781","0.001141"
"Lepidium costaricense Thell.","25","4.234492","0.327383","0.065477","0.008807"
"Nicotiana tomentosa Ruiz & Pav.","22","3.948475","0.436951","0.093158","0.010008"
"Solanum endopogon (Bitter) Bohs","47","3.611528","0.552369","0.080571","0.004684"
"Arthrostylidium merostachyoides R.W.Pohl","3","3.843064","0.651934","0.376394","0.073389"
"Cremolobus peruvianus (Lam.) DC.","9","3.613518","0.267315","0.089105","0.024463"
"Croton noronhae Baill.","13","4.111655","0.504719","0.139984","0.016936"
"Solanum ursinum Rusby","14","4.093216","0.198697","0.053104","0.015726"
"Solanum chacoense Bitter","97","3.801621","0.718423","0.072945","0.00227"
"Solanum arnezii Cárdenas","3","4.424549","0.137034","0.079117","0.073389"
"Croton tabascensis Lundell","3","4.34358","0.324089","0.187113","0.073389"
"Lycianthes fasciculata (Rusby) Bitter","18","4.327582","0.206324","0.048631","0.012232"
"Lycianthes saltensis Bitter","2","4.513809","0.100633","0.071158","0.110084"
"Digitaria gayana (Kunth) A.Chev.","91","4.521147","0.322489","0.033806","0.002419"
"Galianthe eupatorioides (Cham. & Schltdl.) E.L.Cabral","39","3.643649","0.624189","0.09995","0.005645"
"Brachiaria semiundulata (Hochst. ex A.Rich.) Stapf","20","4.160771","0.383405","0.085732","0.011008"
"Draba nivicola Rose","5","4.35562","0.18974","0.084854","0.044034"
"Leptocoryphium lanatum (Kunth) Nees","152","3.969078","0.51813","0.042026","0.001448"
"Kohleria tigridia (Ohlend.) Roalson & Boggan","31","3.68596","0.391098","0.070243","0.007102"
"Hypericum hypericoides subsp. hypericoides","42","3.312279","0.652282","0.100649","0.005242"
"Paspalum urvillei Steud.","129","3.654513","0.659548","0.05807","0.001707"
"Drymonia coriacea (Oerst.) Wiehler","31","3.426556","0.473046","0.084962","0.007102"
"Gasteranthus quitensis Benth.","4","3.667694","0.243307","0.121654","0.055042"
"Jaborosa integrifolia Lam.","27","3.790947","0.391732","0.075389","0.008154"
"Nassella punensis Torres","6","4.780528","0.081528","0.033284","0.036695"
"Aristida murina Cav.","21","3.24131","0.445204","0.097151","0.010484"
"Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.","242","3.823079","0.422723","0.027174","0.00091"
"Cortaderia bifida Pilg.","39","3.701543","0.453774","0.072662","0.005645"
"Physalis peruviana L.","12","4.189375","0.141336","0.0408","0.018347"
"Capsicum minutiflorum (Rusby) Hunz.","3","4.036227","0.053516","0.030897","0.073389"
"Piptochaetium montevidense (Spreng.) Parodi","99","3.521845","0.699613","0.070314","0.002224"
"Kohleria grandiflora L.P.Kvist & L.E.Skog","3","3.352012","0.105227","0.060753","0.073389"
"Drymonia multiflora (Oerst.) Wiehler","11","3.868053","0.348017","0.104931","0.020015"
"Fuchsia magellanica Lam.","36","3.879919","0.60489","0.100815","0.006116"
"Schizanthus candidus Lindl.","3","4.808594","0.051044","0.02947","0.073389"
"Glossoloma panamense (C.V.Morton) J.L.Clark","20","3.368254","0.456557","0.102089","0.011008"
"Linaria hirta (L.) Moench","32","3.71048","0.295232","0.05219","0.00688"
"Drymonia lanceolata (Hanst.) C.V.Morton","21","3.693306","0.320451","0.069928","0.010484"
"Oenothera clelandii W.Dietr., P.H.Raven & W.L.Wagner","39","3.427419","0.379973","0.060844","0.005645"
"Polemonium reptans L.","109","3.054155","0.482605","0.046225","0.00202"
"Solanum argentinum Bitter & Lillo","75","4.210378","0.362112","0.041813","0.002936"
"Oenothera versicolor Lehm.","12","4.307119","0.322149","0.092996","0.018347"
"Panicum clandestinum L.","48","2.883218","0.512449","0.073966","0.004587"
"Panicum deustum Thunb.","76","4.095149","0.451279","0.051765","0.002897"
"Kohleria villosa (Fritsch) Wiehler","7","3.456987","0.610186","0.230629","0.031453"
"Columnea minor (Hook.) Hanst.","16","3.55677","0.660084","0.165021","0.01376"
"Eragrostis nigricans (Kunth) Steud.","40","4.291979","0.588935","0.093119","0.005504"
"Hordeum depressum (Scribn. & J.G.Sm.) Rydb.","33","4.411308","0.170813","0.029735","0.006672"
"Solanum nemorense Dunal","40","3.434969","0.535935","0.084739","0.005504"
"Loudetia simplex (Nees) C.E.Hubb.","235","4.419712","0.278213","0.018149","0.000937"
"Stenotaphrum dimidiatum (L.) Brongn.","34","4.187798","0.352785","0.060502","0.006476"
"Themeda villosa (Lam.) A.Camus","91","4.073877","0.459917","0.048212","0.002419"
"Sorghastrum secundum (Elliott) Nash","29","3.476127","0.464319","0.086222","0.007592"
"Apeiba membranacea Spruce ex Benth.","124","3.56383","0.47045","0.042248","0.001776"
"Perrierophytum humbertii Hochr.","11","4.496216","0.330161","0.099547","0.020015"
"Hypericum laricifolium Juss.","41","3.756541","0.365465","0.057076","0.00537"
"Hypericum brevistylum Choisy","23","4.165834","0.348184","0.072601","0.009573"
"Paspalum regnellii Mez","34","3.363114","0.580257","0.099513","0.006476"
"Aciachne flagellifera Laegaard","6","3.511957","0.433158","0.176836","0.036695"
"Cortaderia nitida (Kunth) Pilg.","31","3.612329","0.336872","0.060504","0.007102"
"Pennisetum unisetum (Nees) Benth.","101","4.348932","0.32022","0.031863","0.00218"
"Neurolepis pittieri McClure","9","3.990551","0.218236","0.072745","0.024463"
"Setaria restioidea (Franch.) Stapf","34","4.010747","0.348194","0.059715","0.006476"
"Cortaderia jubata (Lemoine) Stapf","38","4.116896","0.46875","0.076041","0.005794"
"Microchloa caffra Nees","64","4.359153","0.360028","0.045004","0.00344"
"Eragrostis pastoensis (Kunth) Trin.","42","4.22314","0.449888","0.069419","0.005242"
"Fuchsia macrostigma Benth.","9","3.758374","0.601574","0.200525","0.024463"
"Solanum chomatophilum Bitter","9","3.959565","0.32145","0.10715","0.024463"
"Cestrum fragile Francey","7","3.9275","0.518916","0.196132","0.031453"
"Brugmansia sanguinea (Ruiz & Pav.) D.Don","24","3.798686","0.490875","0.100199","0.009174"
"Lycianthes asarifolia (Kunth & Bouché) Bitter","57","3.967536","0.508421","0.067342","0.003863"
"Cestrum poasanum Donn.Sm.","3","4.071456","0.035227","0.020338","0.073389"
"Heppiella ulmifolia (Kunth) Hanst.","25","3.736426","0.353521","0.070704","0.008807"
"Glossoloma tetragonum Hanst.","20","3.697223","0.434548","0.097168","0.011008"
"Napeanthus bracteatus C.V.Morton","14","3.824783","0.353172","0.094389","0.015726"
"Drymonia variegata Uribe","19","3.405663","0.532744","0.12222","0.011588"
"Arcytophyllum setosum (Ruiz & Pav.) Schltdl.","24","3.744826","0.490766","0.100177","0.009174"
"Browallia speciosa Hook.","25","3.571901","0.478797","0.095759","0.008807"
"Lycianthes nitida Bitter","32","3.926035","0.377971","0.066816","0.00688"
"Corchorus orinocensis Kunth","83","4.086502","0.475982","0.052246","0.002653"
"Panicum tricholaenoides Steud.","32","3.767838","0.566327","0.100113","0.00688"
"Solanum laxum Spreng.","120","3.327093","0.61856","0.056467","0.001835"
"Mitrasacmopsis quadrivalvis Jovet","19","4.414288","0.341731","0.078398","0.011588"
"Columnea picta H.Karst.","22","3.657195","0.683764","0.145779","0.010008"
"Leptochloa fusca (L.) Kunth","138","3.962865","0.698859","0.059491","0.001595"
"Glyphaea brevis (Spreng.) Monach.","123","3.975132","0.32361","0.029179","0.00179"
"Oenothera indecora Cambess.","43","3.580401","0.607912","0.092706","0.00512"
"Solanum brevifolium Humb. & Bonpl. ex Dunal","30","3.604798","0.421436","0.076943","0.007339"
"Anagallis pumila Sw.","97","4.270386","0.364053","0.036964","0.00227"
"Drymonia hoppii (Mansf.) Wiehler","20","3.006622","0.458105","0.102435","0.011008"
"Epilobium cylindricum D.Don","41","4.396111","0.246191","0.038449","0.00537"
"Niphogeton lingula (Wedd.) Mathias & Constance","5","3.660477","0.087311","0.039047","0.044034"
"Zeugites capillaris (Hitchc.) Swallen","10","4.656265","0.101003","0.03194","0.022017"
"Solanum tripartitum Dunal","22","4.589021","0.257187","0.054832","0.010008"
"Diastema affine Fritsch","29","3.732959","0.565695","0.105047","0.007592"
"Solanum poinsettiifolium Rusby","20","3.989673","0.253674","0.056723","0.011008"
"Solanum turneroides Chodat","29","4.018389","0.434044","0.0806","0.007592"
"Nicotiana undulata Ruiz & Pav.","26","4.615842","0.346904","0.068033","0.008468"
"Oenothera engelmannii (Wooton & Standl.) Munz","18","4.051254","0.141019","0.033238","0.012232"
"Panicum hirtum Lam.","50","4.166511","0.405528","0.05735","0.004403"
"Abutilon dianthum C.Presl","25","3.972007","0.467419","0.093484","0.008807"
"Abutilon geminiflorum Kunth","2","3.575743","0.68547","0.4847","0.110084"
"Glossoloma ichthyoderma (Hanst.) J.L.Clark","38","3.626164","0.352473","0.057179","0.005794"
"Hypericum gnidioides Seem.","10","4.27357","0.188035","0.059462","0.022017"
"Solanum evolvulifolium Greenm.","29","3.604831","0.535054","0.099357","0.007592"
"Besleria notabilis C.V.Morton","9","3.891073","0.290488","0.096829","0.024463"
"Hypericum thesiifolium Kunth","19","3.810244","0.290572","0.066662","0.011588"
"Vassobia breviflora (Sendtn.) Hunz.","103","3.558723","0.723158","0.071255","0.002138"
"Capsicum flexuosum Sendtn.","49","3.107383","0.495012","0.070716","0.004493"
"Panicum pantrichum Hack.","35","3.529696","0.638528","0.107931","0.006291"
"Eragrostis airoides Nees","88","3.401344","0.587418","0.062619","0.002502"
"Salvia scutellarioides Kunth","35","3.611661","0.319047","0.053929","0.006291"
"Solanum mammosum L.","155","3.792741","0.527818","0.042395","0.00142"
"Stenotaphrum secundatum (Walter) Kuntze","133","3.716647","0.535736","0.046454","0.001655"
"Gynerium sagittatum (Aubl.) P.Beauv.","137","3.818459","0.493662","0.042176","0.001607"
"Neurolepis aristata (Munro) Hitchc.","15","3.52641","0.424319","0.109559","0.014678"
"Arthrostylidium ecuadorense Judz. & L.G.Clark","7","3.370962","0.375055","0.141757","0.031453"
"Columnea gloriosa Sprague","15","3.737559","0.317529","0.081986","0.014678"
"Impatiens usambarensis Grey-Wilson","1","4.060443",NA,NA,"0.220168"
"Solanum incurvum Ruiz & Pav.","11","3.677486","0.440554","0.132832","0.020015"
"Fuchsia decussata Ruiz & Pav.","11","4.000747","0.277511","0.083673","0.020015"
"Arcytophyllum nitidum (Kunth) Schltdl.","22","3.638189","0.232344","0.049536","0.010008"
"Cardamine ovata Benth.","31","3.774676","0.385269","0.069196","0.007102"
"Rhipidocladum pittieri (Hack.) McClure","20","4.373808","0.164816","0.036854","0.011008"
"Poa gymnantha Pilg.","30","4.566661","0.235016","0.042908","0.007339"
"Poa interior Rydb.","290","3.646105","0.428382","0.025155","0.000759"
"Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.","136","3.952706","0.352543","0.03023","0.001619"
"Oerstedina cerricola Wiehler","3","3.900189","0.190971","0.110257","0.073389"
"Physalis sordida Fernald","18","4.52146","0.166384","0.039217","0.012232"
"Pappostipa vaginata (Phil.) Romasch.","26","4.211035","0.627322","0.123028","0.008468"
"Streptosolen jamesonii (Benth.) Miers","11","3.873338","0.535625","0.161497","0.020015"
"Drymonia rubra C.V.Morton","12","3.853991","0.461071","0.1331","0.018347"
"Primula dryadifolia Franch.","17","4.403176","0.276502","0.067062","0.012951"
"Solanum goetzei Dammer","27","4.294416","0.358634","0.069019","0.008154"
"Setaria poiretiana (Schult.) Kunth","88","3.774743","0.552278","0.058873","0.002502"
"Mostacillastrum commune (Speg.) Al-Shehbaz","12","3.923758","0.399358","0.115285","0.018347"
"Physalis viscosa L.","147","3.929056","0.546995","0.045115","0.001498"
"Leymus cinereus (Scribn. & Merr.) Á.Löve","176","3.573981","0.424832","0.032023","0.001251"
"Draba obovata Benth.","3","3.420329","0.424791","0.245253","0.073389"
"Lupinus tominensis Wedd.","2","4.261786","0.059791","0.042279","0.110084"
"Lupinus microphyllus Desr.","17","3.91516","0.510843","0.123898","0.012951"
"Croton hibiscifolius Kunth ex Spreng.","18","3.652925","0.264051","0.062237","0.012232"
"Bastardiopsis densiflora (Hook. & Arn.) Hassl.","45","3.495747","0.564053","0.084084","0.004893"
"Hypericum andinum Gleason","10","4.149679","0.142149","0.044951","0.022017"
"Bromus catharticus Vahl","100","3.912499","0.708286","0.070829","0.002202"
"Nassella pubiflora (Trin. & Rupr.) É.Desv.","38","4.458636","0.318661","0.051694","0.005794"
"Chusquea scandens Kunth","44","3.765984","0.382867","0.057719","0.005004"
"Pennisetum tristachyum (Kunth) Spreng.","22","3.810004","0.548183","0.116873","0.010008"
"Axonopus anceps (Mez) Hitchc.","42","4.028556","0.310826","0.047961","0.005242"
"Trichanthecium parvifolium (Lam.) Zuloaga & Morrone","168","3.978224","0.463403","0.035752","0.001311"
"Aristida adoensis Hochst. ex A.Rich.","20","4.181287","0.385163","0.086125","0.011008"
"Paspalum durifolium Mez","19","3.11776","0.432674","0.099262","0.011588"
"Megastachya mucronata (Poir.) P.Beauv.","110","4.141032","0.337374","0.032167","0.002002"
"Panicum atrosanguineum Hochst. ex A.Rich.","43","4.326593","0.399","0.060847","0.00512"
"Impatiens pallida Nutt.","168","3.065613","0.546859","0.042191","0.001311"
"Solanum hieronymi Kuntze","52","4.307508","0.234036","0.032455","0.004234"
"Ichnanthus panicoides P.Beauv.","133","3.75212","0.381241","0.033058","0.001655"
"Loudetiopsis chrysothrix (Nees) Conert","69","4.289593","0.234272","0.028203","0.003191"
"Cuatresia exiguiflora (D' Arcy) Hunz.","21","3.639918","0.549386","0.119886","0.010484"
"Croton ruizianus Müll.Arg.","16","4.294338","0.312718","0.07818","0.01376"
"Pennisetum trachyphyllum Pilg.","13","4.04804","0.416172","0.115425","0.016936"
"Solanum proteanthum Bohs","37","3.939111","0.462946","0.076108","0.00595"
"Osmorhiza berteroi DC.","155","3.714196","0.604231","0.048533","0.00142"
"Solanum nitidum Ruiz & Pav.","37","4.328275","0.366539","0.060259","0.00595"
"Lepidium bipinnatifidum Desv.","31","3.870143","0.392641","0.07052","0.007102"
"Eriochloa polystachya Kunth","56","3.95322","0.554962","0.07416","0.003932"
"Eriochloa punctata Hochst. ex Steud.","4","3.660021","0.358556","0.179278","0.055042"
"Hypericum juniperinum (L.fil.) Kunth","21","3.623541","0.173075","0.037768","0.010484"
"Paspalum fasciculatum Willd. ex Flüggé","87","4.019632","0.454567","0.048735","0.002531"
"Nototriche anthemidifolia (Remy) A.W.Hill","6","4.731263","0.215239","0.087871","0.036695"
"Cestrum diurnum L.","36","4.050064","0.240138","0.040023","0.006116"
"Ipomopsis gossypifera (Gillies ex Benth.) V.E.Grant","12","4.376468","0.536708","0.154934","0.018347"
"Solanum microdontum Bitter","22","4.53855","0.137079","0.029225","0.010008"
"Gasteranthus corallinus (Fritsch) Wiehler","38","3.186476","0.551395","0.089448","0.005794"
"Solanum obliquum Ruiz & Pav.","18","3.249647","0.533737","0.125803","0.012232"
"Columnea schimpffii Mansf.","11","3.851905","0.841223","0.253638","0.020015"
"Salvia nervosa Benth.","14","3.108287","0.334866","0.089497","0.015726"
"Paspalum polyphyllum Nees ex Trin.","77","3.831933","0.665287","0.075816","0.002859"
"Muhlenbergia fastigiata (J.Presl) Henrard","18","4.341934","0.412672","0.097268","0.012232"
"Steinchisma decipiens (Nees ex Trin.) W.V.Br.","86","3.643933","0.66903","0.072143","0.00256"
"Elymus virginicus var. virginicus","169","3.344729","0.609194","0.046861","0.001303"
"Hordeum californicum Covas & Stebbins","11","4.331974","0.410874","0.123883","0.020015"
"Spartina pectinata Bosc ex Link","365","3.481177","0.636527","0.033317","0.000603"
"Festuca glumosa Hack. ex E.B.Alekseev","7","3.553586","0.213392","0.080655","0.031453"
"Columnea billbergiana Beurl.","6","3.93044","0.336617","0.137423","0.036695"
"Cortaderia rudiuscula Stapf","22","4.290332","0.563174","0.120069","0.010008"
"Guadua angustifolia Kunth","48","3.575857","0.560688","0.080928","0.004587"
"Hordeum muticum J.Presl","35","4.521542","0.302357","0.051108","0.006291"
"Sacciolepis angustissima (Hochst. ex Steud.) Kuhlm.","41","4.172826","0.200194","0.031265","0.00537"
"Vassobia dichotoma (Rusby) Bitter","12","4.064613","0.16168","0.046673","0.018347"
"Eragrostis botryodes Clayton","12","4.092769","0.482393","0.139255","0.018347"
"Salvia personata Epling","17","4.378726","0.220946","0.053587","0.012951"
"Salvia alba J.R.I.Wood","11","4.275728","0.521931","0.157368","0.020015"
"Cestrum rigidum Rusby","23","4.015645","0.336037","0.070069","0.009573"
"Solanum ochrophyllum Van Heurck & Müll.Arg.","15","4.103936","0.184154","0.047548","0.014678"
"Phlox paniculata L.","135","2.989944","0.473555","0.040757","0.001631"
"Ludwigia polycarpa Short & R.Peter","39","3.417823","0.508914","0.081491","0.005645"
"Drymonia foliacea (Rusby) Wiehler","26","3.52526","0.519365","0.101856","0.008468"
"Besleria tambensis C.V.Morton","18","3.739663","0.600808","0.141612","0.012232"
"Tripsacum maizar Hern.-Xol. & Randolph","11","4.603528","0.176698","0.053276","0.020015"
"Solanum ternatum Ruiz & Pav.","43","3.652102","0.453322","0.069131","0.00512"
"Planodes virginicum (L.) Greene","75","3.530378","0.60567","0.069937","0.002936"
"Harpachne schimperi A.Rich.","40","4.147272","0.350907","0.055483","0.005504"
"Salvia oppositiflora Ruiz & Pav.","14","4.051044","0.487815","0.130374","0.015726"
"Stipa nodosa S.T.Blake","11","2.978108","0.417624","0.125918","0.020015"
