"species","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Galium gaudichaudii DC.","73","3.447861","0.480217","0.056205","0.004063"
"Solanum corifolium F.Muell.","20","3.31262","0.698701","0.156234","0.01483"
"Solanum ×shirleyanum Domin","3","3.85497","0.164535","0.094994","0.098865"
"Deschampsia chapmanii Petrie","16","4.310732","0.499414","0.124854","0.018537"
"Eriachne pulchella Domin","74","1.499985","0.796187","0.092555","0.004008"
"Eragrostis pergracilis S.T.Blake","141","1.753087","0.748649","0.063048","0.002089"
"Nicotiana cavicola N.T.Burb.","27","1.762202","0.530782","0.102149","0.010985"
"Brachyachne convergens (F.Muell.) Stapf","153","1.282229","1.160127","0.093791","0.001724"
"Solanum densevestitum F.Muell. ex Benth.","16","3.621591","0.351588","0.087897","0.018537"
"Cynodon dactylon (L.) Pers.","837","2.568218","1.263775","0.043682","0.000311"
"Rytidosperma penicillatum (Labill.) Connor & Edgar","63","4.006262","0.488968","0.061604","0.004708"
"Rytidosperma bipartitum (Link) A.M.Humphreys & H.P.Linder","75","3.458991","0.327071","0.037767","0.003955"
"Apium prostratum Labill.","24","2.944173","0.842184","0.17191","0.012358"
"Apium australe Thouars","4","3.65556","0.433698","0.216849","0.074148"
"Triodia melvillei (C.E.Hubb.) Lazarides","52","1.504802","0.700684","0.097167","0.005492"
"Oxychloris scariosa (F.Muell.) Lazarides","126","1.681811","0.924938","0.0824","0.002317"
"Solanum rixosum A.R.Bean","8","3.626624","0.328018","0.115972","0.037074"
"Poa porphyroclados Nees","16","2.609864","0.361656","0.090414","0.018537"
"Cyphanthera microphylla Miers","23","2.526108","0.393998","0.082154","0.012895"
"Eragrostis kennedyae F.Turner","100","1.98535","0.641728","0.064173","0.002966"
"Paraneurachne muelleri (Hack.) S.T.Blake","151","1.332592","0.838398","0.068228","0.001926"
"Capillipedium parviflorum (R.Br.) Stapf","246","2.786152","1.351819","0.086189","0.001168"
"Echinochloa colona (L.) Link","1220","2.457262","1.461382","0.041839","0.000216"
"Cleistochloa subjuncea C.E.Hubb.","60","2.655326","0.790915","0.102107","0.004943"
"Neurachne munroi (F.Muell.) F.Muell.","87","2.063235","0.59179","0.063447","0.003409"
"Hypericum japonicum Thunb.","184","3.787307","0.942207","0.06946","0.001612"
"Eriachne pallescens R.Br.","75","2.68864","1.463392","0.168978","0.003852"
"Epilobium pallidiflorum Sol. ex A.Cunn.","68","3.953484","0.498712","0.060478","0.004362"
"Cyphanthera anthocercidea (F.Muell.) Haegi","2","3.575743","0.68547","0.4847","0.148297"
"Entolasia stricta (R.Br.) Hughes","64","3.692652","0.406945","0.050868","0.004634"
"Poa fawcettiae Vickery","14","4.108798","0.229826","0.061424","0.021185"
"Rytidosperma monticola (Vickery) Connor & Edgar","41","3.637326","0.253593","0.039605","0.007234"
"Anthotroche pannosa Endl.","44","2.046341","0.431514","0.065053","0.006741"
"Solanum phlomoides A.Cunn. ex Benth.","33","0.423658","0.585931","0.101997","0.008723"
"Sporobolus caroli Mez","211","2.316344","1.004748","0.06917","0.001399"
"Corchorus aestuans L.","275","1.956763","1.368764","0.08254","0.000992"
"Rytidosperma pallidum (R.Br.) A.M.Humphreys & H.P.Linder","49","3.779781","0.287566","0.041081","0.006053"
"Solanum beaugleholei Symon","12","0.231049","0.341282","0.09852","0.021185"
"Aristida echinata Henrard","59","3.172212","0.534306","0.069561","0.005027"
"Rytidosperma indutum (Vickery) Connor & Edgar","45","3.602335","0.326589","0.048685","0.006591"
"Brachyachne tenella (R.Br.) C.E.Hubb.","60","1.138652","1.104683","0.142614","0.004563"
"Cyphanthera odgersii (F.Muell.) Haegi","5","2.485523","0.197261","0.088218","0.059319"
"Rytidosperma occidentale (Vickery) Connor & Edgar","17","2.420626","0.476805","0.115642","0.017447"
"Solanum furfuraceum R.Br.","20","3.17826","0.569171","0.127271","0.01483"
"Nicotiana rosulata (S.Moore) Domin","37","1.756051","0.65309","0.107367","0.008016"
"Eremochloa bimaculata Hack.","64","2.922138","0.799251","0.099906","0.004634"
"Solanum carduiforme F.Muell.","10","0.277259","0.484653","0.153261","0.026963"
"Paspalidium rarum (R.Br.) Hughes","191","1.208154","1.032557","0.074713","0.001454"
"Solanum macoorai F.M.Bailey","8","3.305258","1.134729","0.401187","0.037074"
"Nicotiana forsteri Roem. & Schult.","29","3.026683","0.459513","0.085329","0.010227"
"Rytidosperma richardsonii (Cashmore) Connor & Edgar","36","3.620883","0.271331","0.045222","0.008239"
"Solanum asymmetriphyllum Specht","4","0.346574","0.400189","0.200095","0.059319"
"Poa meionectes Vickery","47","3.677065","0.362026","0.052807","0.006311"
"Cardamine lilacina Hook.","37","3.900015","0.296147","0.048686","0.008016"
"Nicotiana rotundifolia Lindl.","44","2.429761","0.449047","0.067696","0.006741"
"Solanum semiarmatum F.Muell.","14","3.423772","0.345224","0.092265","0.021185"
"Solanum mitchellianum Domin","23","3.251672","0.216988","0.045245","0.012895"
"Ectrosia leporina R.Br.","99","1.029568","1.20401","0.121008","0.002514"
"Solanum nobile A.R.Bean","6","3.851827","0.14969","0.061111","0.049432"
"Brachyachne ciliaris (Kuntze) C.E.Hubb.","46","1.79876","0.600005","0.088466","0.006448"
"Solanum petraeum Symon","4","0","0","0","0.029659"
"Sporobolus elongatus R.Br.","74","3.193644","0.6913","0.080362","0.004008"
"Paspalum scrobiculatum L.","462","2.455638","1.467964","0.068296","0.000517"
"Aristida leptopoda Benth.","59","2.804755","0.799124","0.104037","0.005027"
"Solanum chrysotrichum Schltdl.","87","2.623344","1.11879","0.119947","0.00337"
"Solanum cunninghamii Benth.","18","0.330591","0.457859","0.107918","0.014124"
"Arundinella nepalensis Trin.","203","2.270842","1.310436","0.091975","0.001307"
"Spermacoce erosa Harwood","2","0","0","0","0.148297"
"Isachne globosa (Thunb.) Kuntze","246","3.61773","1.179529","0.075204","0.001182"
"Corchorus tridens L.","144","1.082931","1.063635","0.088636","0.001399"
"Solanum amblymerum Dunal","21","3.706335","0.233208","0.05089","0.014124"
"Dichanthium setosum S.T.Blake","21","3.309707","0.678295","0.148016","0.014124"
"Solanum leopoldense Symon","5","0.277259","0.379652","0.169786","0.059319"
"Solanum vansittartense C.A.Gardner","0","NaN",NA,NA,"0.148297"
"Germainia truncatiglumis (F.Muell. ex Benth.) Chai-Anan","28","0.297063","0.439543","0.083066","0.006741"
"Solanum viridifolium Dunal","23","2.878167","0.916388","0.19108","0.012895"
"Lycianthes shanesii (F.Muell.) A.R.Bean","17","2.214576","0.856575","0.20775","0.017447"
"Agrostis muelleriana Vickery","28","4.470024","0.511968","0.096753","0.010593"
"Duboisia leichhardtii (F.Muell.) F.Muell.","23","3.155917","0.462141","0.096363","0.012895"
"Solanum sisymbriifolium Lam.","371","3.342557","1.056149","0.054833","0.000791"
"Cyphanthera albicans (A.Cunn.) Miers","13","3.567262","0.297711","0.08257","0.022815"
"Crenidium spinescens Haegi","6","2.296177","0.122785","0.050127","0.049432"
"Duboisia myoporoides R.Br.","44","3.53656","0.71216","0.107362","0.006741"
"Setaria palmifolia (J.Koenig) Stapf","182","3.706977","1.077475","0.079868","0.00163"
"Rytidosperma alpicola (Vickery) Connor & Edgar","9","4.20915","0.160157","0.053386","0.032955"
"Poa ensiformis Vickery","17","4.009598","0.270399","0.065581","0.017447"
"Eriachne ciliata R.Br.","110","0.755414","0.852723","0.081304","0.002281"
"Solanum inaequilaterum Domin","5","3.741792","0.45792","0.204788","0.059319"
"Poa hiemata Vickery","14","4.031912","0.345507","0.092341","0.021185"
"Epilobium pedunculare A.Cunn.","35","4.559414","0.519876","0.087875","0.008474"
"Solanum stenopterum A.R.Bean","7","3.333409","0.095383","0.036051","0.042371"
"Lepidium rotundum (Desv.) DC.","53","2.440601","0.57471","0.078942","0.005596"
"Solanum latens A.R.Bean","6","3.390147","0.116641","0.047618","0.049432"
"Iseilema macratherum Domin","83","0.906996","0.937004","0.10285","0.003259"
"Solanum heteropodium Symon","4","0.173287","0.346574","0.173287","0.049432"
"Psilurus incurvus (Gouan) Schinz & Thell.","116","2.482282","1.112999","0.103339","0.002472"
"Lepidium desvauxii Thell.","16","3.45352","0.511824","0.127956","0.018537"
"Asperula gunnii Hook.f.","28","4.024894","0.235787","0.04456","0.010593"
"Poa phillipsiana Vickery","10","4.065386","0.199101","0.062961","0.029659"
"Homopholis belsonii C.E.Hubb.","7","3.365662","0.12398","0.04686","0.042371"
"Xerochloa barbata R.Br.","51","0.398044","0.659324","0.092324","0.004708"
"Lepidium linifolium (Desv.) Steud.","6","0.712778","0.594618","0.242752","0.042371"
"Spartochloa scirpoidea (Steud.) C.E.Hubb.","26","2.651856","0.299137","0.058666","0.011407"
"Dimeria ornithopoda Trin.","123","2.572714","1.660494","0.149722","0.002089"
"Lepidium fasciculatum Thell.","70","3.144179","0.392668","0.046933","0.004237"
"Bothriochloa pertusa (L.) A.Camus","120","2.022209","1.258102","0.114848","0.002317"
"Poa hookeri Vickery","9","3.768266","0.156935","0.052312","0.032955"
"Chrysopogon filipes (Benth.) Reeder","81","2.471839","1.13253","0.125837","0.003662"
"Aristida pruinosa Domin","86","0.877658","0.928773","0.100152","0.003058"
"Solanum abutiloides (Griseb.) Bitter & Lillo","30","2.115473","1.142723","0.208632","0.009568"
"Dichanthium annulatum (Forssk.) Stapf","193","1.899376","1.17858","0.084836","0.001221"
"Cenchrus caliculatus Cav.","57","3.437373","0.779466","0.103243","0.005114"
"Solanum oedipus Symon","0","NaN",NA,NA,"0.098865"
"Sorghum leiocladum (Hack.) C.E.Hubb.","34","2.858801","0.878361","0.150638","0.008723"
"Solanum opacum A.Br. & C.D.Bouché","111","3.627726","0.692448","0.065724","0.002672"
"Fieldia australis A.Cunn.","23","4.044355","0.225633","0.047048","0.012895"
"Enneapogon purpurascens (R.Br.) P.Beauv.","62","0.604536","0.725881","0.092187","0.004008"
"Boea hygroscopica F.Muell.","15","2.97459","0.959456","0.24773","0.019773"
"Aristida superpendens Domin","32","1.232372","0.935241","0.165329","0.008988"
"Austrochloris dichanthioides (Everist) Lazarides","20","2.088025","0.549864","0.122953","0.01483"
"Cardamine paucijuga Turcz.","47","3.641629","0.403507","0.058858","0.006311"
"Zoysia matrella (L.) Merr.","31","3.614911","1.157764","0.207941","0.009568"
"Solanum cookii Symon","9","2.691813","1.14367","0.381223","0.032955"
"Eragrostis lanicaulis Lazarides","44","1.589041","0.706502","0.106509","0.006741"
"Symonanthus aromaticus (C.A.Gardner) Haegi","5","2.664741","0.078715","0.035202","0.059319"
"Cyperochloa hirsuta Lazarides & L.Watson","3","2.90633","0.250403","0.14457","0.098865"
"Solanum lasiocarpum Dunal","57","3.973795","1.496352","0.198197","0.005203"
"Ludwigia hyssopifolia (G.Don) Exell","292","2.974306","1.617563","0.094661","0.000999"
"Echinopogon caespitosus C.E.Hubb.","44","3.713569","0.334328","0.050402","0.006741"
"Dryopoa dives (F.Muell.) Vickery","15","3.984324","0.261782","0.067592","0.019773"
"Eriachne rara R.Br.","46","2.352746","1.101138","0.162354","0.006448"
"Arundinella setosa Trin.","162","2.509454","1.49406","0.117384","0.001831"
"Solanum stupefactum Symon","2","3.699393","0.087408","0.061807","0.148297"
"Acrachne racemosa (B.Heyne ex Roth) Ohwi","52","1.101065","1.027069","0.142429","0.004298"
"Festuca contracta Kirk","8","3.400728","0.990945","0.350352","0.037074"
"Chrysopogon elongatus (R.Br.) Benth.","44","0.399412","0.871548","0.131391","0.006448"
"Capillipedium spicigerum S.T.Blake","82","3.089027","1.058794","0.116924","0.003573"
"Dichanthium sericeum (R.Br.) A.Camus","183","2.256217","1.228602","0.090821","0.001537"
"Ectrosia scabrida C.E.Hubb.","51","0.638983","0.813356","0.113893","0.005114"
"Solanum jucundum A.R.Bean","31","3.311264","0.195087","0.035039","0.009568"
"Solanum melanospermum F.Muell.","16","0.985075","0.880962","0.220241","0.018537"
"Solanum hapalum A.R.Bean","9","3.878914","0.382809","0.127603","0.032955"
"Thaumastochloa monilifera Sosef & de Koning","12","0.925448","0.753358","0.217476","0.024716"
"Aristida vagans Cav.","49","3.618031","0.3892","0.0556","0.006053"
"Eriachne triseta Nees ex Steud.","65","1.667778","1.618568","0.200759","0.004063"
"Paractaenum novae-hollandiae P.Beauv.","54","1.787261","0.745851","0.101497","0.005492"
"Sorghum laxiflorum F.M.Bailey","61","1.635465","1.585037","0.202943","0.004362"
"Aristida holathera Domin","118","1.397717","0.930945","0.0857","0.002373"
"Ectrosia schultzii Benth.","32","0.506837","0.706362","0.124868","0.006591"
"Poa affinis R.Br.","11","3.947428","0.178985","0.053966","0.026963"
"Lepidium pseudotasmanicum Thell.","46","3.570178","0.485179","0.071536","0.006448"
"Astrebla squarrosa C.E.Hubb.","89","1.447585","1.148202","0.121709","0.003058"
"Solanum dimorphispinum C.T.White","5","2.798175","1.205847","0.539271","0.059319"
"Chionochloa frigida (Vickery) Conert","1","4.290459",NA,NA,"0.296594"
"Xerochloa laniflora Benth.","37","0.425978","0.69385","0.114068","0.006448"
"Triodia fitzgeraldii C.A.Gardner ex N.T.Burb.","1","0",NA,NA,"0.098865"
"Sida cordifolia L.","503","2.646626","1.250194","0.055743","0.000542"
"Triodia bitextura Lazarides","88","0.638033","0.808611","0.086198","0.002772"
"Saxipoa saxicola (R.Br.) Soreng, L.J.Gillespie & S.W.L.Jacobs","9","4.223271","0.330309","0.110103","0.032955"
"Paspalidium globoideum (Domin) Hughes","39","2.979054","0.51884","0.083081","0.007605"
"Hierochloe redolens (Vahl) Roem. & Schult.","69","4.304569","0.761546","0.091679","0.004298"
"Anthotroche myoporoides C.A.Gardner","3","1.439163","0.294925","0.170275","0.098865"
"Lepidium echinatum Hewson","20","0.950189","0.432356","0.096678","0.01483"
"Solanum papaverifolium Symon","16","3.470262","0.141712","0.035428","0.018537"
"Sylvipoa queenslandica (C.E.Hubb.) Soreng, L.J.Gillespie & S.W.L.Jacobs","20","3.835663","0.450741","0.100789","0.01483"
"Solanum cataphractum A.Cunn. ex Benth.","3","1.777573","2.197193","1.26855","0.074148"
"Chamaeraphis hordeacea R.Br.","17","0.29854","0.466196","0.113069","0.01483"
"Triodia intermedia Cheel","26","0.381816","0.622229","0.122029","0.010593"
"Chrysopogon latifolius S.T.Blake","18","0.204938","0.43896","0.103464","0.009568"
"Poa sallacustris N.G.Walsh","2","3.475407","0.152893","0.108112","0.148297"
"Solanum campanulatum R.Br.","15","3.776753","0.336443","0.086869","0.019773"
"Lepidium platypetalum Hewson","44","1.241014","0.816773","0.123133","0.006448"
"Neurachne tenuifolia S.T.Blake","3","2.157964","0.068002","0.039261","0.098865"
"Panicum larcomianum Hughes","50","2.338904","1.101028","0.155709","0.005932"
"Solanum argopetalum A.R.Bean","3","3.10073","0.24338","0.140516","0.098865"
"Rytidosperma fortunae-hibernae (Renvoize) Connor & Edgar","5","4.160314","0.415742","0.185925","0.059319"
"Aira caryophyllea L.","196","3.121396","0.978337","0.069881","0.001498"
"Scandix pecten-veneris L.","241","2.566458","1.236203","0.079631","0.001132"
"Orobanche coerulescens Stephan ex Willd.","30","3.375826","1.001728","0.18289","0.009886"
"Corynephorus canescens (L.) P.Beauv.","175","3.255727","0.77731","0.058759","0.001695"
"Galium rotundifolium L.","117","3.403809","0.874411","0.080839","0.002535"
"Bromus commutatus Schrad.","160","3.506366","0.485723","0.0384","0.001842"
"Epilobium hirsutum L.","607","2.870508","1.01437","0.041172","0.000478"
"Rhinanthus glacialis Personnat","26","4.046767","0.317493","0.062266","0.011407"
"Arabis soyeri Reut. & A.Huet.","11","3.966989","0.286064","0.086252","0.026963"
"Arabis jacquinii Beck","1","4.356709",NA,NA,"0.296594"
"Berula erecta (Huds.) Coville","388","2.757612","0.994722","0.050499","0.000751"
"Bupleurum longifolium L.","33","3.759668","0.427293","0.074382","0.008988"
"Bupleurum aureum Fisch.","1","2.944439",NA,NA,"0.296594"
"Orlaya grandiflora (L.) Hoffm.","85","3.611418","0.476379","0.051671","0.003489"
"Kickxia spuria (L.) Dumort.","92","2.999236","1.129976","0.117808","0.003189"
"Kickxia spuria subsp. integrifolia (Brot.) R.Fern.","57","2.097083","1.076704","0.142613","0.005203"
"Trientalis europaea L.","332","2.941645","0.939207","0.051546","0.000893"
"Festuca heterophylla Lam.","109","3.642976","0.440475","0.04219","0.002721"
"Apera spica-venti (L.) P.Beauv.","235","3.447442","0.403847","0.026344","0.001262"
"Alyssum alyssoides (L.) L.","233","3.251841","0.726703","0.047608","0.001273"
"Apera interrupta (L.) P.Beauv.","62","3.333197","0.563344","0.071545","0.004784"
"Anthriscus caucalis M.Bieb.","174","3.100224","0.814763","0.061767","0.001705"
"Cruciata verna (Scop.) Gutermann & Ehrend.","6","3.809676","0.289473","0.118177","0.049432"
"Helictotrichon pubescens (Huds.) Pilg.","144","3.303018","0.7006","0.058383","0.00206"
"Erysimum odoratum Ehrh.","46","3.724595","0.29334","0.043251","0.006448"
"Anagallis minima (L.) E.H.L.Krause","197","3.278034","1.230357","0.087659","0.001506"
"Sclerochloa dura (L.) P.Beauv.","111","3.122305","0.754219","0.071587","0.002514"
"Poa chaixii Vill.","87","3.783982","0.501773","0.053796","0.003409"
"Festuca filiformis Pourr.","84","3.776837","0.305228","0.033303","0.003531"
"Centaurea stoebe L.","181","3.454301","0.288269","0.021427","0.001639"
"Brachypodium sylvaticum (Huds.) P.Beauv.","542","3.111117","1.149758","0.049386","0.000534"
"Bromus inermis Leyss.","461","2.840709","0.89301","0.041592","0.000643"
"Chaerophyllum temulum L.","181","3.502719","0.516169","0.038367","0.001639"
"Daucus carota L.","545","2.979927","1.026779","0.043982","0.000528"
"Tornabenea tenuissima (A.Chev.) A.Hansen & Sunding","1","4.094345",NA,NA,"0.296594"
"Holcus lanatus L.","377","3.333668","0.875892","0.045111","0.000787"
"Galium elongatum C.Presl","136","3.424175","0.74354","0.063758","0.002181"
"Laserpitium prutenicum L.","41","3.692717","0.451224","0.070469","0.007234"
"Linaria repens (L.) Mill.","54","3.747556","0.602792","0.08203","0.005492"
"Hottonia palustris L.","169","3.53695","0.268348","0.020642","0.001755"
"Primula minima L.","16","4.081804","0.257659","0.064415","0.018537"
