"species","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Thelypodium sagittatum (Nutt.) Endl.","13","3.452857","0.285712","0.079242","0.017183"
"Cymopterus goodrichii S.L.Welsh & Neese","2","3.583519","0","0","0.111692"
"Panicum poliophyllum Renvoize & Zuloaga","4","5.522734","0.541422","0.270711","0.055846"
"Nematanthus fluminensis (Vell.) Fritsch","2","5.432949","0.285446","0.201841","0.111692"
"Cymopterus ibapensis M.E.Jones","22","3.576148","0.412585","0.087963","0.010154"
"Lepidium davisii Rollins","6","3.407073","0.112415","0.045893","0.037231"
"Parrya rydbergii Botsch.","4","3.999084","0.337607","0.168803","0.055846"
"Ipomopsis spicata (Nutt.) V.E.Grant","40","3.903054","0.382949","0.06055","0.005585"
"Ipomopsis tridactyla (Rydb.) S.L.Welsh","1","3.951244",NA,NA,"0.223385"
"Graphephorum wolfii (Vasey) Coult.","21","4.304616","0.462761","0.100983","0.010637"
"Fuchsia brevilobis P.E.Berry","1","5.407172",NA,NA,"0.223385"
"Solanum felinum Bitter ex Whalen","4","5.508141","0.399344","0.199672","0.055846"
"Aliciella caespitosa (A.Gray) J.M.Porter","1","3.295837",NA,NA,"0.223385"
"Chamaecrista lagotois H.S.Irwin & Barneby","1","5.365976",NA,NA,"0.223385"
"Elymus bakeri (E.E.Nelson) Á.Löve","15","4.424812","0.25257","0.065213","0.014892"
"Oxypolis ternata (Nutt.) A.Heller","12","5.221145","0.168273","0.048576","0.018615"
"Chamaecrista rupestrium H.S.Irwin & Barneby","4","5.341715","0.267755","0.133878","0.055846"
"Lycianthes rantonnei (Carrière) Bitter","18","5.19025","0.294819","0.06949","0.01241"
"Ptilimnium ahlesii Weakley & G.L.Nesom","5","5.116291","0.035461","0.015859","0.044677"
"Croton ekmanii Urb.","1","5.42495",NA,NA,"0.223385"
"Espadaea amoena A.Rich.","5","5.374734","0.209274","0.09359","0.044677"
"Solanum sandwicense Hook. & Arn.","3","5.283753","0.332962","0.192236","0.074462"
"Aristida patula Chapm. ex Nash","16","5.307473","0.095506","0.023876","0.013962"
"Chamaecrista rotundata var. interstes H.S.Irwin & Barneby","4","5.563362","0.233888","0.116944","0.055846"
"Chamaecrista rotundata var. rotundata","6","5.717178","0.214869","0.08772","0.037231"
"Cymopterus globosus (S.Watson) S.Watson","11","3.245686","0.520743","0.15701","0.020308"
"Lilaeopsis chinensis (L.) Kuntze","24","4.892641","0.262928","0.05367","0.009308"
"Linanthus inyoensis (I.M.Johnst.) J.M.Porter & L.A.Johnson","6","3.670199","0.493079","0.201299","0.037231"
"Paliavana gracilis (Mart.) Chautems","2","5.71487","0.123388","0.087248","0.111692"
"Lomatium bicolor (S.Watson) J.M.Coult. & Rose","17","4.017383","0.371813","0.090178","0.01314"
"Gymnosteris nudicaulis (Hook. & Arn.) Greene","15","3.508844","0.21675","0.055965","0.014892"
"Cymopterus beckii S.L.Welsh & Goodrich","2","3.466224","0.349803","0.247348","0.111692"
"Fuchsia bracelinae Munz","2","5.459359","0.345667","0.244423","0.111692"
"Thelypodium integrifolium (Nutt.) Endl.","32","3.601411","0.354846","0.062729","0.006981"
"Lepidium papilliferum (L.F.Hend.) A.Nelson & J.F.Macbr.","3","3.696902","0.028874","0.01667","0.074462"
"Draba subalpina Goodman & C.L.Hitchc.","3","3.903296","0.462736","0.267161","0.074462"
"Lycianthes surotatensis Gentry","7","5.640549","0.293278","0.110849","0.031912"
"Oreoxis alpina (A.Gray) J.M.Coult. & Rose","19","4.248651","0.306754","0.070374","0.011757"
"Stipa filiculmis Delile","6","4.895939","0.272132","0.111097","0.037231"
"Petunia secreta Stehmann & Semir","2","4.96282","0.00989","0.006993","0.111692"
"Nierembergia micrantha Cabrera","4","5.133666","0.229665","0.114832","0.055846"
"Xylocalyx carterae Thulin","2","3.950504","0.05442","0.038481","0.111692"
"Tongoloa elata H.Wolff","13","4.401226","0.322087","0.089331","0.017183"
"Cardamine microzyga O.E.Schulz","10","4.742414","0.373422","0.118086","0.022338"
"Rupiphila tachiroei (Franch. & Sav.) Pimenov & Lavrova","6","5.23996","0.509562","0.208028","0.037231"
"Spartina arundinacea (Thouars) Carmich.","1","3.970292",NA,NA,"0.223385"
"Angelica megaphylla Diels","5","5.100616","0.166549","0.074483","0.044677"
"Angelica valida Diels","8","4.895177","0.326144","0.115309","0.027923"
"Pimpinella rhomboidea Diels","18","5.071836","0.351033","0.082739","0.01241"
"Cardamine blaisdellii Eastw.","18","4.271246","0.378256","0.089156","0.01241"
"Salvia stachyoides Kunth","2","5.698415","0.146659","0.103704","0.111692"
"Gesneria ekmanii Urb.","4","5.451234","0.330913","0.165457","0.055846"
"Oplismenopsis najada (Hack. & Arechav.) Parodi","16","5.049426","0.153754","0.038438","0.013962"
"Croton breedlovei B.W.van Ee & P.E.Berry","1","5.758902",NA,NA,"0.223385"
"Croton miarensis Leandri","3","4.709854","0.162579","0.093865","0.074462"
"Afrocarum imbricatum (Schinz) Rauschert","12","5.533404","0.285924","0.082539","0.018615"
"Draba depressa Hook.f.","5","5.181847","0.430624","0.192581","0.044677"
"Streptocarpus kimbozanus B.L.Burtt","1","5.717028",NA,NA,"0.223385"
"Capsicum ceratocalyx M.Nee","1","4.94876",NA,NA,"0.223385"
"Solanum calileguae Cabrera","4","5.139911","0.292861","0.14643","0.055846"
"Draba scopulorum Wedd.","6","5.278616","0.176252","0.071955","0.037231"
"Poa keysseri Pilg.","2","5.869293","0.003995","0.002825","0.111692"
"Solanum mortonii Hunz.","1","4.532599",NA,NA,"0.223385"
"Solanum capsicoides Mart.","5","5.44848","0.156296","0.069898","0.044677"
"Solanum drymophilum O.E.Schulz","2","4.927805","0.163512","0.11562","0.111692"
"Chusquea arachniformis L.G.Clark & Londoño","1","6.120297",NA,NA,"0.223385"
"Hordeum parodii Covas","32","3.64749","0.708357","0.125221","0.006981"
"Eudema nubigena subsp. nubigena","2","5.144545","0.01237","0.008747","0.111692"
"Eudema nubigena subsp. remyana (Wedd.) Al-Shehbaz","1","4.976734",NA,NA,"0.223385"
"Coronanthera deltoidifolia Vieill. ex C.B.Clarke","3","5.836788","0.092451","0.053377","0.074462"
"Festuca parodiana (St.-Yves) Nicora","4","4.641581","1.219885","0.609943","0.055846"
"Muhlenbergia durangensis Y.Herrera","7","5.005691","0.544102","0.205651","0.031912"
"Deschampsia laxa Phil.","3","4.778188","0.166946","0.096386","0.074462"
"Polypsecadium magellanicum (Juss. ex Pers.) Al-Shehbaz","6","3.236118","0.456079","0.186193","0.037231"
"Agrocharis pedunculata (Baker fil.) Heywood & Jury","8","5.494189","0.267596","0.094609","0.027923"
"Ludwigia arcuata Walter","15","5.254244","0.159151","0.041093","0.014892"
"Galium bermudense L.","25","5.209819","0.195393","0.039079","0.008935"
"Piptochaetium avenacioides (Nash) Valencia & Costas","6","5.272872","0.0922","0.03764","0.037231"
"Aristida gyrans Chapm.","14","5.301494","0.12532","0.033493","0.015956"
"Abdra brachycarpa (Nutt.) Greene","13","4.923941","0.207736","0.057616","0.017183"
"Oryzopsis canadensis (Poiret) Torrey","63","4.669087","0.158712","0.019996","0.003546"
"Chamaecrista lineata (Sw.) Greene","13","5.202819","0.278125","0.077138","0.017183"
"Draba spectabilis Greene","12","4.102512","0.31243","0.090191","0.018615"
"Gesneria reticulata (Griseb.) Urb.","5","5.264765","0.510977","0.228516","0.044677"
"Warea sessilifolia Nash","4","5.26239","0.064808","0.032404","0.055846"
"Ludwigia alata Elliott","21","5.287556","0.094634","0.020651","0.010637"
"Aristida palustris (Chapm.) Vasey","24","5.188354","0.174676","0.035656","0.009308"
"Phlox oklahomensis Wherry","3","4.773722","0.247136","0.142684","0.074462"
"Diarrhena obovata (Gleason) Brandenburg","10","4.575857","0.142628","0.045103","0.022338"
"Aristida mohrii Nash","8","5.197676","0.090719","0.032074","0.027923"
"Puccinellia parishii Hitchc.","5","4.105482","0.347454","0.155386","0.044677"
"Ludwigia spathulata Torr. & A.Gray","1","5.347108",NA,NA,"0.223385"
"Aristida rhizomophora Swallen","3","5.243664","0.068935","0.0398","0.074462"
"Warea cuneifolia (Muhl. ex Nutt.) Nutt.","9","5.080847","0.25344","0.08448","0.024821"
"Amphicarpum muhlenbergianum (Schult.) Hitchc.","17","5.252702","0.156483","0.037953","0.01314"
"Ludwigia lanceolata Elliott","5","5.286232","0.070964","0.031736","0.044677"
"Capsicum cardenasii Heiser & P.G.Sm.","1","4.521789",NA,NA,"0.223385"
"Arabis furcata S.Watson","6","5.372334","0.126709","0.051729","0.037231"
"Triscenia ovina Griseb.","3","5.292442","0.177845","0.102679","0.074462"
"Malacothamnus palmeri (S.Watson) Greene","2","4.614336","0.056038","0.039625","0.111692"
"Oreonana vestita (S.Watson) Jeps.","3","4.55508","0.505611","0.291915","0.074462"
"Leptosiphon filipes (Benth.) J.M.Porter & L.A.Johnson","14","4.989927","0.365273","0.097623","0.015956"
"Linanthus arenicola (M.E.Jones) Jeps. & V.L.Bailey","13","2.993832","0.367627","0.101961","0.017183"
"Oxyrhachis gracillima (Baker) C.E.Hubb.","8","5.588086","0.252066","0.089119","0.027923"
"Sinningia striata (Fritsch) Chautems","1","5.857933",NA,NA,"0.223385"
"Primula anvilensis S.Kelso","14","4.37587","0.214912","0.057438","0.015956"
"Poa porsildii Gjaerev.","22","4.216774","0.254879","0.05434","0.010154"
"Phlox alaskensis Jordal","53","4.201719","0.321275","0.044131","0.004215"
"Douglasia beringensis S.Kelso, Jurtzev & D.F.Murray","5","4.589223","0.230488","0.103077","0.044677"
"Parrya nauruaq Al-Shehbaz et al.","4","4.297276","0.096505","0.048252","0.055846"
"Primula cuneifolia subsp. cuneifolia","6","4.943408","0.375904","0.153462","0.037231"
"Primula cuneifolia var. saxifragifolia (Lehm.) Pax","3","4.857629","0.511928","0.295562","0.074462"
"Atractylodes japonica Koidz. ex Kitam.","9","5.304228","0.177512","0.059171","0.024821"
"Atractylodes lancea (Thunb.) DC.","65","4.972831","0.282472","0.035036","0.003437"
"Monochasma sheareri (S.Moore) Maxim.","8","5.366773","0.123077","0.043514","0.027923"
"Semiarundinaria fastuosa (Lat.-Marl. ex Mitford) Makino","7","5.323542","0.123256","0.046586","0.031912"
"Angelica cartilaginomarginata (Makino ex Nakagawa) Nakai","35","5.610269","0.356214","0.060211","0.006382"
"Apium commersonii DC.","13","4.701151","0.330995","0.091801","0.017183"
"Lycium shockleyi A.Gray","6","2.850807","0.168031","0.068598","0.037231"
"Neoholmgrenia andina (Nutt.) W.L.Wagner & Hoch","22","3.702623","0.377035","0.080384","0.010154"
"Oreoxis bakeri J.M.Coult. & Rose","9","4.404127","0.210668","0.070223","0.024821"
"Podistera eastwoodiae (Rose ex J.M.Coult. & Rose) Mathias & Constance","13","4.232116","0.307786","0.085364","0.017183"
"Oreonana clementis (M.E.Jones) Jeps.","2","4.48222","0.371531","0.262712","0.111692"
"Pseudocymopterus longiradiatus Mathias, Constance & Theob.","3","4.481332","0.307658","0.177626","0.074462"
"Draba streptobrachia R.A.Price","7","4.271771","0.160334","0.060601","0.031912"
"Grewia robusta Burch.","10","3.85056","0.278554","0.088087","0.022338"
"Primula capillaris N.H.Holmgren & A.H.Holmgren","1","4.060443",NA,NA,"0.223385"
"Cymopterus planosus (Osterh.) Mathias","6","3.685536","0.201105","0.082101","0.037231"
"Streptanthus lasiophyllus (Hook. & Arn.) Hoover","6","4.152699","0.826629","0.33747","0.037231"
"Salvia palaestina Benth.","10","3.455861","1.114402","0.352405","0.022338"
"Poa sinaica Steud.","15","3.852037","0.982906","0.253785","0.014892"
"Kickxia aegyptiaca (L.) Nábelek","10","3.384745","0.817626","0.258556","0.022338"
"Epixiphium wislizenii (Engelm. ex A.Gray) Munz","13","3.953134","0.203442","0.056425","0.017183"
"Glaziophyton mirabile Franch.","1","5.828946",NA,NA,"0.223385"
"Vanhouttea fruticulosa (Glaz. ex Hoehne) Chautems","1","5.673323",NA,NA,"0.223385"
"Salvia uliginosa Benth.","16","5.244239","0.283678","0.07092","0.013962"
"Streptanthus batrachopus J.L.Morrison","1","5.525453",NA,NA,"0.223385"
"Streptanthus hispidus A.Gray","1","4.787492",NA,NA,"0.223385"
"Oreonana purpurascens Shevock & Constance","1","5.01728",NA,NA,"0.223385"
"Dendrocalamus tibeticus Hsueh & T.P.Yi","2","4.994374","0.157786","0.111572","0.111692"
"Leptosiphon jepsonii (Schemske & Goodw.) J.M.Porter & L.A.Johnson","1","4.94876",NA,NA,"0.223385"
"Draba novolympica Payson & H.St.John","25","4.403668","0.46572","0.093144","0.008935"
"Sibara deserti (M.E.Jones) Rollins","6","2.965741","0.227716","0.092965","0.037231"
"Cirsium andrewsii (A.Gray) Jeps.","4","5.044089","0.542994","0.271497","0.055846"
"Gilia yorkii Shevock & A.G.Day","1","4.962845",NA,NA,"0.223385"
"Rubia pseudogalium Ehrend.","2","5.729208","0.059726","0.042233","0.111692"
"Pternopetalum trichomanifolium (Franch.) Hand.-Mazz.","10","5.277844","0.375555","0.118761","0.022338"
"Hesperidanthus jaegeri (Rollins) Al-Shehbaz","1","3.135494",NA,NA,"0.223385"
"Camissonia kernensis (Munz) Raven","8","3.753671","0.732154","0.258856","0.027923"
"Chondrosum barbatum (Lag.) Clayton","12","3.764643","0.404189","0.116679","0.018615"
"Cyrtandra pickeringii A.Gray","1","5.739793",NA,NA,"0.223385"
"Cyrtandra tintinnabula Rock","1","5.921578",NA,NA,"0.223385"
"Himalayacalamus falconeri (Hook.f. ex Munro) Keng f.","2","6.02716","0.207361","0.146626","0.111692"
"Pentameris galpinii (Stapf) Galley & H.P.Linder","6","4.772588","0.349305","0.142603","0.037231"
"Ferula litwinowiana Koso-Pol.","2","3.367296","0","0","0.111692"
"Cyrtandra wagneri Lorence & Perlman","1","5.921578",NA,NA,"0.223385"
"Hypericum marahuacanum subsp. chimantaicum N.Robson","1","6.222576",NA,NA,"0.223385"
"Hypericum strictum subsp. compactum (Triana & Planch.) N.Robson","1","5.081404",NA,NA,"0.223385"
"Ehrharta longigluma C.E.Hubb.","8","4.70784","0.481453","0.170219","0.027923"
"Lysimachia maxima (R.Knuth) H.St.John","2","5.103737","0.239374","0.169263","0.111692"
"Lysimachia remyi Hillebr.","1","5.023881",NA,NA,"0.223385"
"Echinops angustilobus S.Moore","3","5.472861","0.328558","0.189693","0.074462"
"Lysimachia glutinosa Rock","1","5.733341",NA,NA,"0.223385"
"Impatiens flaccida Arn.","1","6.068426",NA,NA,"0.223385"
"Carthamus tinctorius L.","2","4.372483","0.195694","0.138377","0.111692"
"Andrzeiowskia cardamine Rchb.","1","4.94876",NA,NA,"0.223385"
"Cirsium nipponicum (Maxim.) Makino","16","5.305704","0.348304","0.087076","0.013962"
"Cirsium tanakae (Franch. & Sav.) Matsum.","1","5.231109",NA,NA,"0.223385"
"Petunia saxicola L.B.Sm. & Downs","1","5.332719",NA,NA,"0.223385"
"Phelipanche rosmarina (Beck) Banfi, Galasso & Soldano","4","4.644842","0.160102","0.080051","0.055846"
"Salvia confertiflora Pohl","2","5.456033","0.075456","0.053355","0.111692"
"Fuchsia hatschbachii P.E.Berry","2","5.372172","0.111535","0.078867","0.111692"
"Galium corsicum Spreng.","5","4.816007","0.35259","0.157683","0.044677"
"Cymbalaria hepaticifolia (Poir.) Wettst.","2","4.863942","0.119951","0.084818","0.111692"
"Morisia monanthos (Viv.) Asch.","3","4.670418","0.084734","0.048921","0.074462"
"Brassica insularis Moris","6","4.605347","0.178843","0.073012","0.037231"
"Carthamus caeruleus L.","16","4.433859","0.298302","0.074576","0.013962"
"Pentaschistis pallida (Thunb.) H.P.Linder","20","4.175119","0.523087","0.116966","0.011169"
"Pentameris pallida (Thunb.) Galley & H.P.Linder","14","4.392104","0.429166","0.114699","0.015956"
"Helictotrichon bromoides (Gouan) C.E.Hubb.","3","4.697188","0.027744","0.016018","0.074462"
"Brassica cretica Lam.","10","4.84182","0.263441","0.083307","0.022338"
"Asperula orientalis Boiss. & Hohen.","2","4.588081","0.606978","0.429198","0.111692"
"Linaria bipartita (Vent.) Willd.","7","4.491652","0.343037","0.129656","0.031912"
"Setaria pflanzii Pensiero","6","4.944139","0.238615","0.097414","0.037231"
"Klasea serratuloides (DC.) Greuter & Wagenitz","2","3.64378","1.146315","0.810567","0.111692"
"Piptochaetium setosum Arechav.","3","5.03563","0.489569","0.282653","0.074462"
"Sinningia mauroana Chautems","4","5.71056","0.223826","0.111913","0.055846"
"Musineon vaginatum Rydb.","4","4.314404","0.30584","0.15292","0.055846"
"Ormopterum turcomanicum (Korovin) Schischk.","1","2.995732",NA,NA,"0.223385"
"Androsace rioxana A.Segura","2","4.354733","0.368244","0.260388","0.111692"
"Anarrhinum corsicum Jord. & Fourr.","1","4.744932",NA,NA,"0.223385"
"Elymus longearistatus (Boiss.) Tzvelev","4","3.75543","0.859215","0.429607","0.055846"
"Linaria saturejoides Boiss.","5","4.289623","0.552342","0.247015","0.044677"
"Festuca gracilior (Hack.) Markgr.-Dann.","3","4.812734","0.122106","0.070498","0.074462"
"Draba solitaria O.E.Schulz","1","4.430817",NA,NA,"0.223385"
"Seseli praecox (Gamisans) Gamisans","1","4.812184",NA,NA,"0.223385"
"Helictotrichon albinerve (Boiss.) Henrard","1","4.672829",NA,NA,"0.223385"
"Helictotrichon jahandiezii (Litard. ex Jahand. & Maire) Potztal","2","4.76243","0.126715","0.089601","0.111692"
"Heracleum oreocharis H.Wolff","9","4.84539","0.361412","0.120471","0.024821"
"Schizopetalon dentatum (Barnéoud) Gilg & Muschl.","2","4.116353","0.677079","0.478767","0.111692"
"Chorispora persica Boiss.","2","3.633064","0.476912","0.337228","0.111692"
"Salvia sordida Benth.","2","5.094784","0.636952","0.450393","0.111692"
"Digitaria swalleniana Henrard","31","5.025872","0.186428","0.033483","0.007206"
"Pentaschistis curvifolia (Schrad.) Stapf","11","4.234209","0.558557","0.168411","0.020308"
"Poa robusta Steud.","4","4.233329","0.779772","0.389886","0.055846"
"Helictotrichon marginatum (Lowe) Röser","1","4.672829",NA,NA,"0.223385"
"Menonvillea famatinensis (Boelcke) Rollins","1","4.077537",NA,NA,"0.223385"
"Impatiens sambiranensis H.Perrier","2","6.325817","0.241772","0.170959","0.111692"
"Chaerophyllum orizabae (I.M.Johnst.) K.F.Chung","2","5.28084","0.140088","0.099057","0.111692"
"Dorema aucheri Boiss.","3","3.72479","0.402554","0.232415","0.074462"
"Salvia guadalajarensis Briq.","3","5.349762","0.291699","0.168412","0.074462"
"Hordeum lechleri (Steud.) Schenck","50","3.734155","0.649749","0.091888","0.004468"
"Misopates chrysothales (Font Quer) Rothm.","3","4.321458","0.321166","0.185425","0.074462"
"Hypericum pimeleoides Planch. & Linden ex Triana & Planch.","3","5.765058","0.175189","0.101145","0.074462"
"Festuca fontqueri St.-Yves","6","4.728672","0.526507","0.214946","0.037231"
"Eriochloa setosa (A.Rich.) Hitchc.","2","5.395587","0.035282","0.024948","0.111692"
"Paliavana plumerioides Chautems","1","5.720312",NA,NA,"0.223385"
"Chaerophyllum atlanticum Coss.","1","4.672829",NA,NA,"0.223385"
"Sinningia amambayensis Chautems","1","5.129899",NA,NA,"0.223385"
"Schweinfurthia pterosperma (A.Rich.) A.Br.","2","4.48458","0.127464","0.090131","0.111692"
"Helictotrichon leve (Hack.) Potztal","1","4.330733",NA,NA,"0.223385"
"Stipa porteri Rydb.","2","4.096838","0.152529","0.107854","0.111692"
"Deverra triradiata Hochst. ex Boiss.","4","2.920287","0.928584","0.464292","0.055846"
"Salvia reuteriana Boiss.","1","3.258097",NA,NA,"0.223385"
"Salvia pachystachya Trautv.","4","4.385864","0.393119","0.196559","0.055846"
"Salvia persepolitana Boiss.","3","4.243498","0.853383","0.492701","0.074462"
"Oenothera odorata Jacq.","18","4.151487","0.756941","0.178413","0.01241"
"Paspalum palustre Mez","3","5.087378","0.140099","0.080886","0.074462"
"Chrysopogon subtilis (Steud.) Miq.","1","5.768321",NA,NA,"0.223385"
"Levisticum officinale Koch","2","3.887428","0.469632","0.33208","0.111692"
"Chaerophyllum byzantinum Boiss.","4","4.703457","0.440618","0.220309","0.055846"
"Helictotrichon pruinosum (Hack. & Trab.) Henrard","1","4.672829",NA,NA,"0.223385"
"Chorispora purpurascens (Banks & Sol.) Eig","5","3.723966","0.576059","0.257621","0.044677"
