"species","n_bio_6","mean_bio_6","sd_bio_6","se_bio_6","within_sp_var_bio_6"
"Solanum ferocissimum Lindl.","137","5.63655","0.009039","0.000772","4e-06"
"Galium gaudichaudii DC.","73","5.627541","0.008261","0.000967","7e-06"
"Solanum corifolium F.Muell.","20","5.65019","0.016002","0.003578","2.5e-05"
"Solanum ×shirleyanum Domin","3","5.641718","0.006058","0.003498","0.000169"
"Deschampsia chapmanii Petrie","16","5.611179","0.014621","0.003655","3.2e-05"
"Eriachne pulchella Domin","74","5.641217","0.008751","0.001017","7e-06"
"Eragrostis pergracilis S.T.Blake","142","5.639355","0.008008","0.000672","4e-06"
"Nicotiana cavicola N.T.Burb.","27","5.638802","0.006504","0.001252","1.9e-05"
"Brachyachne convergens (F.Muell.) Stapf","171","5.655913","0.013784","0.001054","3e-06"
"Solanum densevestitum F.Muell. ex Benth.","16","5.635077","0.010091","0.002523","3.2e-05"
"Cynodon dactylon (L.) Pers.","950","5.63662","0.027787","0.000902","1e-06"
"Rytidosperma penicillatum (Labill.) Connor & Edgar","63","5.626415","0.014274","0.001798","8e-06"
"Rytidosperma bipartitum (Link) A.M.Humphreys & H.P.Linder","75","5.630302","0.007546","0.000871","7e-06"
"Apium prostratum Labill.","24","5.642887","0.011972","0.002444","2.1e-05"
"Apium australe Thouars","4","5.622865","0.02052","0.01026","0.000127"
"Triodia melvillei (C.E.Hubb.) Lazarides","54","5.638487","0.008155","0.00111","9e-06"
"Oxychloris scariosa (F.Muell.) Lazarides","128","5.646495","0.011082","0.00098","4e-06"
"Solanum rixosum A.R.Bean","8","5.634942","0.007739","0.002736","6.4e-05"
"Poa porphyroclados Nees","16","5.642815","0.006898","0.001724","3.2e-05"
"Cyphanthera microphylla Miers","23","5.636125","0.003809","0.000794","2.2e-05"
"Eragrostis kennedyae F.Turner","100","5.637298","0.00796","0.000796","5e-06"
"Paraneurachne muelleri (Hack.) S.T.Blake","154","5.645192","0.009889","0.000797","3e-06"
"Capillipedium parviflorum (R.Br.) Stapf","254","5.637661","0.030544","0.001917","2e-06"
"Echinochloa colona (L.) Link","1374","5.654309","0.027422","0.00074","0"
"Cleistochloa subjuncea C.E.Hubb.","60","5.651561","0.014442","0.001864","8e-06"
"Neurachne munroi (F.Muell.) F.Muell.","87","5.635726","0.005932","0.000636","6e-06"
"Hypericum japonicum Thunb.","184","5.637001","0.027069","0.001996","3e-06"
"Eriachne pallescens R.Br.","77","5.666514","0.019369","0.002207","7e-06"
"Epilobium pallidiflorum Sol. ex A.Cunn.","68","5.631097","0.013391","0.001624","7e-06"
"Cyphanthera anthocercidea (F.Muell.) Haegi","2","5.626001","0.00051","0.000361","0.000254"
"Entolasia stricta (R.Br.) Hughes","64","5.640049","0.015735","0.001967","8e-06"
"Poa fawcettiae Vickery","14","5.612599","0.013566","0.003626","3.6e-05"
"Rytidosperma monticola (Vickery) Connor & Edgar","41","5.624796","0.007485","0.001169","1.2e-05"
"Anthotroche pannosa Endl.","44","5.635142","0.003058","0.000461","1.2e-05"
"Solanum phlomoides A.Cunn. ex Benth.","34","5.65471","0.009842","0.001688","1.5e-05"
"Sporobolus caroli Mez","212","5.640242","0.011799","0.00081","2e-06"
"Corchorus aestuans L.","299","5.666529","0.022016","0.001273","2e-06"
"Rytidosperma pallidum (R.Br.) A.M.Humphreys & H.P.Linder","49","5.626118","0.009552","0.001365","1e-05"
"Solanum beaugleholei Symon","14","5.666441","0.004801","0.001283","3.6e-05"
"Aristida echinata Henrard","59","5.633169","0.007816","0.001018","9e-06"
"Rytidosperma indutum (Vickery) Connor & Edgar","45","5.628291","0.010475","0.001562","1.1e-05"
"Brachyachne tenella (R.Br.) C.E.Hubb.","65","5.660286","0.010699","0.001327","8e-06"
"Cyphanthera odgersii (F.Muell.) Haegi","5","5.633396","0.000741","0.000331","0.000102"
"Rytidosperma occidentale (Vickery) Connor & Edgar","17","5.644159","0.007952","0.001929","3e-05"
"Solanum furfuraceum R.Br.","20","5.648517","0.010447","0.002336","2.5e-05"
"Nicotiana rosulata (S.Moore) Domin","37","5.637551","0.004529","0.000745","1.4e-05"
"Eremochloa bimaculata Hack.","64","5.647858","0.018556","0.00232","8e-06"
"Solanum carduiforme F.Muell.","11","5.663314","0.004487","0.001353","4.6e-05"
"Paspalidium rarum (R.Br.) Hughes","204","5.653678","0.013208","0.000925","2e-06"
"Solanum macoorai F.M.Bailey","8","5.662596","0.011784","0.004166","6.4e-05"
"Nicotiana forsteri Roem. & Schult.","29","5.64787","0.010519","0.001953","1.8e-05"
"Rytidosperma richardsonii (Cashmore) Connor & Edgar","36","5.625963","0.007643","0.001274","1.4e-05"
"Solanum asymmetriphyllum Specht","5","5.673807","0.008912","0.003986","0.000102"
"Poa meionectes Vickery","47","5.628224","0.010985","0.001602","1.1e-05"
"Cardamine lilacina Hook.","37","5.619051","0.012867","0.002115","1.4e-05"
"Nicotiana rotundifolia Lindl.","44","5.637163","0.006068","0.000915","1.2e-05"
"Solanum semiarmatum F.Muell.","14","5.636466","0.008191","0.002189","3.6e-05"
"Solanum mitchellianum Domin","23","5.637453","0.007482","0.00156","2.2e-05"
"Ectrosia leporina R.Br.","118","5.668812","0.01233","0.001135","4e-06"
"Solanum nobile A.R.Bean","6","5.624966","0.005812","0.002373","8.5e-05"
"Brachyachne ciliaris (Kuntze) C.E.Hubb.","46","5.640597","0.009546","0.001407","1.1e-05"
"Solanum petraeum Symon","10","5.674403","0.006544","0.002069","5.1e-05"
"Sporobolus elongatus R.Br.","74","5.641034","0.014965","0.00174","7e-06"
"Paspalum scrobiculatum L.","574","5.665757","0.018464","0.000771","1e-06"
"Aristida leptopoda Benth.","59","5.641481","0.008875","0.001155","9e-06"
"Solanum chrysotrichum Schltdl.","88","5.64688","0.016826","0.001794","6e-06"
"Solanum cunninghamii Benth.","21","5.665637","0.009195","0.002007","2.4e-05"
"Arundinella nepalensis Trin.","227","5.6463","0.021607","0.001434","2e-06"
"Spermacoce erosa Harwood","2","5.682892","0.005536","0.003915","0.000254"
"Isachne globosa (Thunb.) Kuntze","252","5.638617","0.030909","0.001947","2e-06"
"Corchorus tridens L.","212","5.660436","0.014681","0.001008","2e-06"
"Solanum amblymerum Dunal","21","5.626615","0.006626","0.001446","2.4e-05"
"Dichanthium setosum S.T.Blake","21","5.633582","0.011079","0.002418","2.4e-05"
"Solanum leopoldense Symon","5","5.668036","0.00617","0.002759","0.000102"
"Solanum vansittartense C.A.Gardner","2","5.679478","0.007004","0.004953","0.000254"
"Germainia truncatiglumis (F.Muell. ex Benth.) Chai-Anan","44","5.671465","0.008655","0.001305","1.2e-05"
"Solanum viridifolium Dunal","23","5.668125","0.020615","0.004299","2.2e-05"
"Lycianthes shanesii (F.Muell.) A.R.Bean","17","5.662359","0.011267","0.002733","3e-05"
"Agrostis muelleriana Vickery","28","5.600207","0.014712","0.00278","1.8e-05"
"Duboisia leichhardtii (F.Muell.) F.Muell.","23","5.636924","0.005349","0.001115","2.2e-05"
"Solanum sisymbriifolium Lam.","375","5.642748","0.024453","0.001263","1e-06"
"Cyphanthera albicans (A.Cunn.) Miers","13","5.626148","0.006415","0.001779","3.9e-05"
"Crenidium spinescens Haegi","6","5.635264","0.001725","0.000704","8.5e-05"
"Duboisia myoporoides R.Br.","44","5.650133","0.015717","0.002369","1.2e-05"
"Setaria palmifolia (J.Koenig) Stapf","182","5.65132","0.025418","0.001884","3e-06"
"Rytidosperma alpicola (Vickery) Connor & Edgar","9","5.605611","0.014133","0.004711","5.6e-05"
"Poa ensiformis Vickery","17","5.618438","0.014283","0.003464","3e-05"
"Eriachne ciliata R.Br.","130","5.662048","0.010989","0.000964","4e-06"
"Solanum inaequilaterum Domin","5","5.632984","0.011656","0.005213","0.000102"
"Poa hiemata Vickery","14","5.615601","0.015005","0.00401","3.6e-05"
"Epilobium pedunculare A.Cunn.","35","5.621508","0.01566","0.002647","1.5e-05"
"Solanum stenopterum A.R.Bean","7","5.635575","0.003331","0.001259","7.3e-05"
"Lepidium rotundum (Desv.) DC.","53","5.638829","0.008079","0.00111","1e-05"
"Solanum latens A.R.Bean","6","5.641599","0.005433","0.002218","8.5e-05"
"Iseilema macratherum Domin","91","5.657774","0.009793","0.001027","6e-06"
"Solanum heteropodium Symon","6","5.678564","0.005968","0.002436","8.5e-05"
"Psilurus incurvus (Gouan) Schinz & Thell.","120","5.623072","0.012621","0.001152","4e-06"
"Lepidium desvauxii Thell.","16","5.638079","0.010708","0.002677","3.2e-05"
"Asperula gunnii Hook.f.","28","5.615546","0.013024","0.002461","1.8e-05"
"Poa phillipsiana Vickery","10","5.608937","0.011371","0.003596","5.1e-05"
"Homopholis belsonii C.E.Hubb.","7","5.633179","0.0024","0.000907","7.3e-05"
"Xerochloa barbata R.Br.","63","5.661519","0.009989","0.001258","8e-06"
"Lepidium linifolium (Desv.) Steud.","7","5.660514","0.009419","0.00356","7.3e-05"
"Spartochloa scirpoidea (Steud.) C.E.Hubb.","26","5.635852","0.00431","0.000845","2e-05"
"Dimeria ornithopoda Trin.","142","5.655286","0.030617","0.002569","4e-06"
"Lepidium fasciculatum Thell.","70","5.631217","0.005478","0.000655","7e-06"
"Bothriochloa pertusa (L.) A.Camus","128","5.659865","0.020939","0.001851","4e-06"
"Poa hookeri Vickery","9","5.619959","0.011516","0.003839","5.6e-05"
"Chrysopogon filipes (Benth.) Reeder","81","5.656378","0.019153","0.002128","6e-06"
"Aristida pruinosa Domin","97","5.656452","0.010373","0.001053","5e-06"
"Solanum abutiloides (Griseb.) Bitter & Lillo","31","5.628361","0.022351","0.004014","1.6e-05"
"Dichanthium annulatum (Forssk.) Stapf","243","5.648259","0.023127","0.001484","2e-06"
"Cenchrus caliculatus Cav.","58","5.649689","0.019888","0.002611","9e-06"
"Solanum oedipus Symon","3","5.680567","0.003417","0.001973","0.000169"
"Sorghum leiocladum (Hack.) C.E.Hubb.","34","5.647004","0.012281","0.002106","1.5e-05"
"Solanum opacum A.Br. & C.D.Bouché","111","5.639206","0.016666","0.001582","5e-06"
"Fieldia australis A.Cunn.","23","5.625312","0.009824","0.002048","2.2e-05"
"Enneapogon purpurascens (R.Br.) P.Beauv.","74","5.65678","0.010795","0.001255","7e-06"
"Boea hygroscopica F.Muell.","15","5.663164","0.011546","0.002981","3.4e-05"
"Aristida superpendens Domin","33","5.667368","0.012912","0.002248","1.5e-05"
"Austrochloris dichanthioides (Everist) Lazarides","20","5.642919","0.005709","0.001277","2.5e-05"
"Cardamine paucijuga Turcz.","47","5.631371","0.012286","0.001792","1.1e-05"
"Zoysia matrella (L.) Merr.","31","5.664685","0.031437","0.005646","1.6e-05"
"Solanum cookii Symon","9","5.66426","0.012488","0.004163","5.6e-05"
"Eragrostis lanicaulis Lazarides","44","5.641785","0.007267","0.001096","1.2e-05"
"Symonanthus aromaticus (C.A.Gardner) Haegi","5","5.633038","0.001148","0.000513","0.000102"
"Cyperochloa hirsuta Lazarides & L.Watson","3","5.642911","0.001244","0.000718","0.000169"
"Solanum lasiocarpum Dunal","57","5.677928","0.01786","0.002366","9e-06"
"Ludwigia hyssopifolia (G.Don) Exell","298","5.68221","0.009029","0.000523","2e-06"
"Echinopogon caespitosus C.E.Hubb.","44","5.630489","0.012719","0.001917","1.2e-05"
"Dryopoa dives (F.Muell.) Vickery","15","5.620252","0.011724","0.003027","3.4e-05"
"Eriachne rara R.Br.","46","5.655634","0.013075","0.001928","1.1e-05"
"Arundinella setosa Trin.","162","5.650631","0.026083","0.002049","3e-06"
"Solanum stupefactum Symon","2","5.635147","0.000252","0.000178","0.000254"
"Acrachne racemosa (B.Heyne ex Roth) Ohwi","69","5.650299","0.016982","0.002044","7e-06"
"Festuca contracta Kirk","8","5.608241","0.009553","0.003377","6.4e-05"
"Chrysopogon elongatus (R.Br.) Benth.","46","5.673017","0.010342","0.001525","1.1e-05"
"Capillipedium spicigerum S.T.Blake","83","5.65277","0.018301","0.002009","6e-06"
"Dichanthium sericeum (R.Br.) A.Camus","193","5.643614","0.015769","0.001135","3e-06"
"Ectrosia scabrida C.E.Hubb.","58","5.660966","0.009815","0.001289","9e-06"
"Solanum jucundum A.R.Bean","31","5.63545","0.005167","0.000928","1.6e-05"
"Solanum melanospermum F.Muell.","16","5.650375","0.012455","0.003114","3.2e-05"
"Solanum hapalum A.R.Bean","9","5.637126","0.011802","0.003934","5.6e-05"
"Thaumastochloa monilifera Sosef & de Koning","12","5.675987","0.007368","0.002127","4.2e-05"
"Aristida vagans Cav.","49","5.633409","0.011468","0.001638","1e-05"
"Eriachne triseta Nees ex Steud.","73","5.67716","0.011508","0.001347","7e-06"
"Paractaenum novae-hollandiae P.Beauv.","54","5.640111","0.009857","0.001341","9e-06"
"Sorghum laxiflorum F.M.Bailey","68","5.669389","0.012037","0.00146","7e-06"
"Aristida holathera Domin","125","5.65138","0.016537","0.001479","4e-06"
"Ectrosia schultzii Benth.","45","5.665946","0.007887","0.001176","1.1e-05"
"Poa affinis R.Br.","11","5.633433","0.012706","0.003831","4.6e-05"
"Lepidium pseudotasmanicum Thell.","46","5.631068","0.009334","0.001376","1.1e-05"
"Astrebla squarrosa C.E.Hubb.","97","5.653021","0.010974","0.001114","5e-06"
"Solanum dimorphispinum C.T.White","5","5.652801","0.023189","0.01037","0.000102"
"Chionochloa frigida (Vickery) Conert","1","5.585937",NA,NA,"0.000508"
"Xerochloa laniflora Benth.","46","5.65995","0.009863","0.001454","1.1e-05"
"Triodia fitzgeraldii C.A.Gardner ex N.T.Burb.","3","5.666021","0.002432","0.001404","0.000169"
"Sida cordifolia L.","546","5.666779","0.018984","0.000812","1e-06"
"Triodia bitextura Lazarides","108","5.66067","0.010739","0.001033","5e-06"
"Saxipoa saxicola (R.Br.) Soreng, L.J.Gillespie & S.W.L.Jacobs","9","5.607785","0.009174","0.003058","5.6e-05"
"Paspalidium globoideum (Domin) Hughes","39","5.640612","0.008513","0.001363","1.3e-05"
"Hierochloe redolens (Vahl) Roem. & Schult.","69","5.624509","0.021658","0.002607","7e-06"
"Anthotroche myoporoides C.A.Gardner","3","5.646672","0.005677","0.003278","0.000169"
"Lepidium echinatum Hewson","20","5.643949","0.005088","0.001138","2.5e-05"
"Solanum papaverifolium Symon","16","5.632387","0.004988","0.001247","3.2e-05"
"Sylvipoa queenslandica (C.E.Hubb.) Soreng, L.J.Gillespie & S.W.L.Jacobs","20","5.630979","0.008678","0.00194","2.5e-05"
"Solanum cataphractum A.Cunn. ex Benth.","4","5.67946","0.008957","0.004478","0.000127"
"Chamaeraphis hordeacea R.Br.","20","5.671999","0.008521","0.001905","2.5e-05"
"Triodia intermedia Cheel","28","5.657324","0.009212","0.001741","1.8e-05"
"Chrysopogon latifolius S.T.Blake","31","5.672392","0.007523","0.001351","1.6e-05"
"Poa sallacustris N.G.Walsh","2","5.632821","0.003036","0.002147","0.000254"
"Solanum campanulatum R.Br.","15","5.628013","0.01464","0.00378","3.4e-05"
"Lepidium platypetalum Hewson","46","5.644979","0.011092","0.001635","1.1e-05"
"Neurachne tenuifolia S.T.Blake","3","5.629357","0.002165","0.00125","0.000169"
"Panicum larcomianum Hughes","50","5.654543","0.012527","0.001772","1e-05"
"Solanum argopetalum A.R.Bean","3","5.632465","0.000358","0.000207","0.000169"
"Rytidosperma fortunae-hibernae (Renvoize) Connor & Edgar","5","5.610229","0.005332","0.002385","0.000102"
"Aira caryophyllea L.","198","5.613954","0.017961","0.001276","3e-06"
"Scandix pecten-veneris L.","261","5.616127","0.017822","0.001103","2e-06"
"Orobanche coerulescens Stephan ex Willd.","30","5.581981","0.043354","0.007915","1.7e-05"
"Corynephorus canescens (L.) P.Beauv.","176","5.606066","0.014989","0.00113","3e-06"
"Galium rotundifolium L.","117","5.599839","0.015414","0.001425","4e-06"
"Bromus commutatus Schrad.","161","5.598283","0.017895","0.00141","3e-06"
"Epilobium hirsutum L.","621","5.598872","0.025814","0.001036","1e-06"
"Rhinanthus glacialis Personnat","26","5.580673","0.016503","0.003237","2e-05"
"Arabis soyeri Reut. & A.Huet.","11","5.5718","0.014451","0.004357","4.6e-05"
"Arabis jacquinii Beck","1","5.596754",NA,NA,"0.000508"
"Berula erecta (Huds.) Coville","395","5.601809","0.020564","0.001035","1e-06"
"Bupleurum longifolium L.","33","5.590706","0.010057","0.001751","1.5e-05"
"Bupleurum aureum Fisch.","1","5.531609",NA,NA,"0.000508"
"Orlaya grandiflora (L.) Hoffm.","85","5.605223","0.011163","0.001211","6e-06"
"Kickxia spuria (L.) Dumort.","93","5.615308","0.015986","0.001658","5e-06"
"Kickxia spuria subsp. integrifolia (Brot.) R.Fern.","57","5.622761","0.012281","0.001627","9e-06"
"Trientalis europaea L.","331","5.546555","0.043629","0.002398","2e-06"
"Festuca heterophylla Lam.","109","5.602577","0.011412","0.001093","5e-06"
"Apera spica-venti (L.) P.Beauv.","235","5.587094","0.022246","0.001451","2e-06"
"Alyssum alyssoides (L.) L.","233","5.599988","0.016421","0.001076","2e-06"
"Apera interrupta (L.) P.Beauv.","62","5.60569","0.010926","0.001388","8e-06"
"Anthriscus caucalis M.Bieb.","174","5.609529","0.011425","0.000866","3e-06"
"Cruciata verna (Scop.) Gutermann & Ehrend.","6","5.59034","0.007801","0.003185","8.5e-05"
"Helictotrichon pubescens (Huds.) Pilg.","144","5.572199","0.02905","0.002421","4e-06"
"Erysimum odoratum Ehrh.","46","5.597813","0.007671","0.001131","1.1e-05"
"Anagallis minima (L.) E.H.L.Krause","198","5.619044","0.023835","0.001694","3e-06"
"Sclerochloa dura (L.) P.Beauv.","118","5.603342","0.014772","0.00136","4e-06"
"Poa chaixii Vill.","87","5.591181","0.015141","0.001623","6e-06"
"Festuca filiformis Pourr.","84","5.600566","0.013131","0.001433","6e-06"
"Centaurea stoebe L.","181","5.587175","0.018423","0.001369","3e-06"
"Brachypodium sylvaticum (Huds.) P.Beauv.","555","5.598183","0.026041","0.001105","1e-06"
"Bromus inermis Leyss.","461","5.557594","0.034406","0.001602","1e-06"
"Chaerophyllum temulum L.","181","5.602223","0.012731","0.000946","3e-06"
"Daucus carota L.","563","5.604164","0.021967","0.000926","1e-06"
"Tornabenea tenuissima (A.Chev.) A.Hansen & Sunding","1","5.643502",NA,NA,"0.000508"
"Holcus lanatus L.","377","5.605309","0.017434","0.000898","1e-06"
"Galium elongatum C.Presl","136","5.601308","0.019098","0.001638","4e-06"
"Laserpitium prutenicum L.","41","5.60075","0.014534","0.00227","1.2e-05"
"Linaria repens (L.) Mill.","54","5.606159","0.010888","0.001482","9e-06"
"Hottonia palustris L.","169","5.592861","0.016452","0.001266","3e-06"
"Primula minima L.","16","5.563702","0.010535","0.002634","3.2e-05"
"Koeleria macrantha (Ledeb.) Schult.","749","5.578376","0.029783","0.001088","1e-06"
"Bromus sterilis L.","263","5.609858","0.015857","0.000978","2e-06"
"Galium sylvaticum L.","64","5.599524","0.007197","9e-04","8e-06"
"Koeleria pyramidata (Lam.) P.Beauv.","390","5.564137","0.03663","0.001855","1e-06"
"Anagallis arvensis L.","703","5.621386","0.023979","0.000904","1e-06"
"Anagallis monelli M.Bieb.","27","5.624926","0.017896","0.003444","1.9e-05"
"Chaerophyllum aureum L.","116","5.592565","0.014659","0.001361","4e-06"
"Sesleria ovata (Hoppe) A.Kern.","7","5.557104","0.007981","0.003017","7.3e-05"
"Bupleurum rotundifolium L.","117","5.60199","0.013182","0.001219","4e-06"
"Stipa pennata L.","327","5.561611","0.029706","0.001643","2e-06"
"Aira praecox L.","134","5.607486","0.01144","0.000988","4e-06"
"Alyssum montanum L.","74","5.600643","0.011318","0.001316","7e-06"
"Turgenia latifolia (L.) Hoffm.","143","5.600447","0.020294","0.001697","4e-06"
"Melica picta K.Koch","71","5.582005","0.012641","0.0015","7e-06"
"Cardamine dentata Schult.","171","5.575221","0.022262","0.001702","3e-06"
"Asperula tinctoria L.","77","5.59304","0.009575","0.001091","7e-06"
