"species","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Draba asprella Greene","6","5.70925","0.006531","0.002666","2.7e-05"
"Lepidium montanum Nutt.","94","5.718876","0.013083","0.001349","2e-06"
"Streptanthus cordatus Nutt.","62","5.712122","0.01154","0.001466","3e-06"
"Sairocarpus nuttallianus (A.DC.) D.A.Sutton","15","5.725047","0.015824","0.004086","1.1e-05"
"Oenothera longissima Rydb.","21","5.722124","0.014388","0.00314","8e-06"
"Gilia scopulorum M.E.Jones","42","5.736079","0.012676","0.001956","4e-06"
"Allophyllum gilioides (Benth.) A.D.Grant & V.E.Grant","44","5.715878","0.01447","0.002181","4e-06"
"Ipomopsis arizonica (Greene) Wherry","25","5.710661","0.012734","0.002547","6e-06"
"Ipomopsis multiflora (Nutt.) V.E.Grant","40","5.71557","0.00932","0.001474","4e-06"
"Ipomopsis polycladon (Torr.) V.E.Grant","68","5.726915","0.00818","0.000992","2e-06"
"Loeseliastrum schottii (Torr.) Timbrook","49","5.734354","0.014723","0.002103","3e-06"
"Navarretia saximontana S.C.Spencer","8","5.707474","0.004761","0.001683","2e-05"
"Bromus porteri (Coult.) Nash","133","5.697727","0.012845","0.001114","1e-06"
"Muhlenbergia porteri Scribn. ex Beal","94","5.727353","0.010281","0.00106","2e-06"
"Linanthus demissus (A.Gray) Greene","31","5.739802","0.011941","0.002145","5e-06"
"Thelypodiopsis ambigua (S.Watson) Al-Shehbaz","7","5.733695","0.009551","0.00361","2.3e-05"
"Polemonium californicum Eastw.","38","5.69097","0.013052","0.002117","4e-06"
"Vulpia microstachys (Nutt.) Munro","118","5.712962","0.017208","0.001584","1e-06"
"Leptosiphon nuttallii (A.Gray) J.M.Porter & L.A.Johnson","35","5.699131","0.013172","0.002226","5e-06"
"Linanthus dichotomus Benth.","48","5.726495","0.016234","0.002343","3e-06"
"Leptosiphon ciliatus (Benth.) Jeps.","44","5.705132","0.012876","0.001941","4e-06"
"Leptosiphon bicolor Nutt.","42","5.707505","0.016153","0.002492","4e-06"
"Leptosiphon septentrionalis (H.Mason) J.M.Porter & L.A.Johnson","89","5.704733","0.011254","0.001193","2e-06"
"Cymopterus newberryi (S.Watson) M.E.Jones","16","5.725377","0.007238","0.001809","1e-05"
"Cymopterus purpureus S.Watson","33","5.71739","0.009187","0.001599","5e-06"
"Collomia tracyi Mason","9","5.698932","0.013436","0.004479","1.8e-05"
"Muhlenbergia filiculmis Vasey","17","5.693852","0.00782","0.001897","1e-05"
"Aliciella leptomeria (A.Gray) J.M.Porter","85","5.722876","0.010745","0.001165","2e-06"
"Salvia dorrii (Kellogg) Abrams","53","5.722765","0.015686","0.002155","3e-06"
"Blepharidachne kingii (S.Watson) Hack.","22","5.724746","0.012246","0.002611","7e-06"
"Lupinus sulphureus Douglas","17","5.702545","0.010397","0.002522","1e-05"
"Ipomopsis gunnisonii (Torr. & A.Gray) V.E.Grant","20","5.72494","0.008301","0.001856","8e-06"
"Salvia greatae Brandegee","1","5.745724",NA,NA,"0.000162"
"Chylismia claviformis A.Heller","27","5.737798","0.016442","0.003164","6e-06"
"Kelloggia galioides Torr.","70","5.700173","0.01063","0.001271","2e-06"
"Navarretia breweri (A.Gray) Greene","76","5.70572","0.010232","0.001174","2e-06"
"Lupinus neomexicanus Greene","13","5.707978","0.011818","0.003278","1.2e-05"
"Cymopterus bulbosus A.Nelson","46","5.715616","0.007933","0.00117","4e-06"
"Navarretia propinqua Suksd.","18","5.708853","0.009849","0.002321","9e-06"
"Navarretia intertexta (Benth.) Hook.","62","5.707045","0.011049","0.001403","3e-06"
"Shoshonea pulvinata Evert & Constance","3","5.696221","0.009954","0.005747","5.4e-05"
"Salvia purpurea Sessé & Moc.","7","5.69936","0.004235","0.001601","2.3e-05"
"Dunalia spinosa (Meyen) Dammer","18","5.669107","0.011746","0.002769","9e-06"
"Muhlenbergia curtifolia Scribn.","14","5.722291","0.00838","0.00224","1.2e-05"
"Polemonium vanbruntiae Britton","18","5.699361","0.007033","0.001658","9e-06"
"Mohavea breviflora Coville","17","5.739338","0.013519","0.003279","1e-05"
"Leptosiphon liniflorus (Benth.) J.M.Porter & L.A.Johnson","39","5.712764","0.012414","0.001988","4e-06"
"Perideridia parishii (J.M.Coult. & Rose) A.Nelson & J.F.Macbr.","28","5.699706","0.012909","0.00244","6e-06"
"Lupinus nevadensis A.Heller","15","5.711006","0.007707","0.00199","1.1e-05"
"Lupinus nootkatensis Donn ex Sims","101","5.663688","0.011378","0.001132","2e-06"
"Epilobium minutum Lindl. ex Lehm.","81","5.699725","0.014614","0.001624","2e-06"
"Epilobium septentrionale (D.D.Keck) R.N.Bowman & Hoch","6","5.698939","0.011444","0.004672","2.7e-05"
"Primula angustifolia Torr.","9","5.67446","0.007803","0.002601","1.8e-05"
"Cymopterus deserticola Brandegee","1","5.73931",NA,NA,"0.000162"
"Oenothera wigginsii W.M.Klein","7","5.725593","0.007001","0.002646","2.3e-05"
"Muhlenbergia pungens Thurb.","55","5.717544","0.007916","0.001067","3e-06"
"Lycium cooperi A.Gray","17","5.733997","0.009081","0.002202","1e-05"
"Angelica pinnata S.Watson","34","5.69719","0.012095","0.002074","5e-06"
"Spartina gracilis Trin.","151","5.710202","0.011496","0.000936","1e-06"
"Thelypodium flexuosum B.L.Rob.","34","5.718475","0.00514","0.000882","5e-06"
"Camissonia campestris (Greene) Raven","22","5.724044","0.014867","0.00317","7e-06"
"Clarkia gracilis (Piper) A.Nelson & J.F.Macbr.","22","5.709568","0.013785","0.002939","7e-06"
"Oenothera rhombipetala Nutt.","40","5.722971","0.005965","0.000943","4e-06"
"Gilia capitata Sims","53","5.710986","0.014687","0.002017","3e-06"
"Melica scabrosa Trin.","68","5.704102","0.013736","0.001666","2e-06"
"Draba lanceolata Royle","46","5.674185","0.021251","0.003133","4e-06"
"Centaurea tweediei Hook. & Arn.","14","5.714221","0.003744","0.001001","1.2e-05"
"Linanthus caespitosus (Nutt.) J.M.Porter & L.A.Johnson","27","5.713943","0.005763","0.001109","6e-06"
"Festuca calligera (Piper) Rydb.","14","5.689059","0.009816","0.002623","1.2e-05"
"Gymnosteris parvula (Rydb.) A.Heller","31","5.705065","0.010661","0.001915","5e-06"
"Collomia debilis (S.Watson) Greene","17","5.691134","0.015198","0.003686","1e-05"
"Collomia larsenii (A.Gray) Payson","12","5.674583","0.015774","0.004554","1.3e-05"
"Pteryxia petraea (M.E.Jones) J.M.Coult. & Rose","19","5.714588","0.012483","0.002864","9e-06"
"Leptosiphon breviculus (A.Gray) J.M.Porter & L.A.Johnson","5","5.714017","0.005647","0.002525","3.2e-05"
"Leptosiphon androsaceus Benth.","22","5.709067","0.015145","0.003229","7e-06"
"Leptosiphon montanus (Greene) J.M.Porter & L.A.Johnson","14","5.720845","0.012767","0.003412","1.2e-05"
"Lomatium howellii (S.Watson) Jeps.","7","5.700404","0.01611","0.006089","2.3e-05"
"Lomatium ambiguum (Nutt.) J.M.Coult. & Rose","46","5.701463","0.013228","0.00195","4e-06"
"Lupinus pachylobus Greene","15","5.716562","0.014934","0.003856","1.1e-05"
"Salvia sonomensis Greene","21","5.711172","0.013128","0.002865","8e-06"
"Gilia clokeyi Mason","43","5.729118","0.010725","0.001636","4e-06"
"Allolepis texana (Vasey) Soderstr. & H.F.Decker","11","5.72401","0.00888","0.002677","1.5e-05"
"Oenothera grandis Smyth","41","5.72501","0.006497","0.001015","4e-06"
"Navarretia capillaris (Kellogg) Kuntze","27","5.6971","0.011344","0.002183","6e-06"
"Linaria canadensis (L.) Chaz.","107","5.712384","0.0092","0.000889","2e-06"
"Panicum rhizogonum Hack.","6","5.703889","0.003459","0.001412","2.7e-05"
"Croton chilensis Müll.Arg.","1","5.703616",NA,NA,"0.000162"
"Polemonium micranthum Benth.","84","5.704202","0.017349","0.001893","2e-06"
"Lomatium dasycarpum (Torr. & Gray) J.M.Coult. & Rose","26","5.712725","0.015716","0.003082","6e-06"
"Lupinus uncialis S.Watson","18","5.716524","0.004636","0.001093","9e-06"
"Gilia angelensis V.E.Grant","26","5.70979","0.015438","0.003028","6e-06"
"Eremothera refracta (S.Watson) W.L.Wagner & Hoch","22","5.739882","0.013504","0.002879","7e-06"
"Linanthus campanulatus (A.Gray) J.M.Porter & L.A.Johnson","11","5.73275","0.006144","0.001852","1.5e-05"
"Stanleya elata M.E.Jones","16","5.720236","0.010909","0.002727","1e-05"
"Mabrya acerifolia (Pennell) Elisens","1","5.729613",NA,NA,"0.000162"
"Leymus salina (M.E.Jones) Á.Löve","36","5.71435","0.011212","0.001869","4e-06"
"Leptosiphon nudatus (Greene) J.M.Porter & L.A.Johnson","10","5.706011","0.008937","0.002826","1.6e-05"
"Lomatium juniperinum (M.E.Jones) J.M.Coult. & Rose","11","5.704892","0.007563","0.00228","1.5e-05"
"Angelica roseana L.F.Hend.","9","5.693665","0.01384","0.004613","1.8e-05"
"Leymus ambiguus (Vasey & Scribn.) D.R.Dewey","12","5.703581","0.01601","0.004622","1.3e-05"
"Gayophytum heterozygum F.H.Lewis & Szweyk.","40","5.697057","0.013356","0.002112","4e-06"
"Castilleja sulphurea Rydb.","60","5.688532","0.011406","0.001473","3e-06"
"Gilia ochroleuca M.E.Jones","14","5.718808","0.012621","0.003373","1.2e-05"
"Lupinus latifolius Lindl. ex J.Agardh","65","5.697566","0.017122","0.002124","2e-06"
"Nolana thinophila I.M.Johnst.","3","5.701163","0.004014","0.002317","5.4e-05"
"Nolana tarapacana (Phil.) I.M.Johnst.","1","5.702615",NA,NA,"0.000162"
"Polemonium confertum A.Gray","14","5.674586","0.009014","0.002409","1.2e-05"
"Lomatium latilobum (Rydb.) Mathias","3","5.727106","0.006191","0.003574","5.4e-05"
"Collomia tinctoria Kellogg","50","5.698288","0.012732","0.001801","3e-06"
"Lupinus lepidus Douglas ex Lindl.","14","5.698991","0.011889","0.003177","1.2e-05"
"Loeseliastrum depressum (M.E.Jones ex A.Gray) J.M.Porter & L.A.Johnson","19","5.72779","0.009553","0.002192","9e-06"
"Primula specuicola Rydb.","6","5.725636","0.00633","0.002584","2.7e-05"
"Aliciella triodon (Eastw.) Brand","36","5.724505","0.005579","0.00093","4e-06"
"Polemonium carneum A.Gray","18","5.69654","0.013587","0.003202","9e-06"
"Leptosiphon harknessii (Curran) J.M.Porter & L.A.Johnson","63","5.702336","0.011236","0.001416","3e-06"
"Salvia funerea M.E.Jones","9","5.737707","0.015176","0.005059","1.8e-05"
"Eremalche parryi (Greene) Greene","10","5.722768","0.014731","0.004658","1.6e-05"
"Aliciella hutchinsifolia (Rydb.) J.M.Porter","38","5.729926","0.011313","0.001835","4e-06"
"Phlox stolonifera Sims","24","5.703436","0.007458","0.001522","7e-06"
"Dodecatheon conjugens Greene","31","5.694666","0.016742","0.003007","5e-06"
"Sairocarpus watsonii (Vasey & Rose) D.A.Sutton","4","5.722793","0.012209","0.006104","4e-05"
"Lomatium graveolens (S.Watson) Dorn & R.L.Hartm.","10","5.695345","0.008821","0.002789","1.6e-05"
"Cymopterus jonesii (J.M.Coult. & Rose) J.M.Coult. & Rose","8","5.716894","0.004964","0.001755","2e-05"
"Orthocarpus bracteosus Benth.","15","5.706872","0.010295","0.002658","1.1e-05"
"Collomia wilkenii L.A.Johnson & R.L.Johnson","8","5.703379","0.00801","0.002832","2e-05"
"Lepidium flavum Torr.","28","5.727726","0.013455","0.002543","6e-06"
"Stipa breviflora Griseb.","55","5.687199","0.024362","0.003285","3e-06"
"Lilaeopsis occidentalis J.M.Coult. & Rose","30","5.688792","0.016055","0.002931","5e-06"
"Lupinus subsessilis Benth.","4","5.710663","0.005663","0.002831","4e-05"
"Oenothera villaricae W.Dietr.","2","5.679269","0.029709","0.021007","8.1e-05"
"Polemonium brandegeei (A.Gray) Greene","24","5.695251","0.010372","0.002117","7e-06"
"Puccinellia lemmonii (Vasey) Scribn.","41","5.715512","0.012351","0.001929","4e-06"
"Collomia tenella A.Gray","23","5.699068","0.011061","0.002306","7e-06"
"Hypericum nudiflorum Michx. ex Willd.","20","5.715444","0.002544","0.000569","8e-06"
"Eriastrum densifolium (Benth.) Mason","19","5.7159","0.016693","0.00383","9e-06"
"Leucophysalis nana (A.Gray) Averett","18","5.703713","0.005513","0.001299","9e-06"
"Cymopterus corrugatus M.E.Jones","16","5.720453","0.006913","0.001728","1e-05"
"Salvia congestiflora Epling","6","5.696632","0.00586","0.002392","2.7e-05"
"Angelica ampla A.Nelson","16","5.695447","0.008017","0.002004","1e-05"
"Angelica genuflexa Nutt.","56","5.687545","0.013515","0.001806","3e-06"
"Epilobium suffruticosum Nutt.","10","5.699282","0.011278","0.003566","1.6e-05"
"Lomatium junceum Barneby & N.H.Holmgren","2","5.717518","0.003255","0.002302","8.1e-05"
"Musineon divaricatum (Pursh) Raf.","28","5.714089","0.004397","0.000831","6e-06"
"Poa kelloggii Vasey","11","5.697578","0.010442","0.003148","1.5e-05"
"Lupinus shockleyi S.Watson","17","5.738332","0.012167","0.002951","1e-05"
"Hypericum virginicum var. fraseri (Spach) Fernald","7","5.696227","0.007905","0.002988","2.3e-05"
"Hypericum fraseri (Spach) Steud.","40","5.694434","0.006687","0.001057","4e-06"
"Epilobium obcordatum A.Gray","25","5.688818","0.00993","0.001986","6e-06"
"Lupinus breweri A.Gray","19","5.691645","0.012472","0.002861","9e-06"
"Navarretia sinistra (M.E.Jones) L.A.Johnson","20","5.703559","0.00915","0.002046","8e-06"
"Oenothera humifusa Nutt.","26","5.712354","0.003679","0.000722","6e-06"
"Oryctes nevadensis S.Watson","6","5.726572","0.003054","0.001247","2.7e-05"
"Aletes sessiliflorus Theob. & Tseng","9","5.712449","0.006332","0.002111","1.8e-05"
"Zeugites latifolius (E.Fourn.) Hemsl.","9","5.714759","0.011122","0.003707","1.8e-05"
"Tauschia arguta (Torr. & Gray) J.F.Macbr.","13","5.71757","0.00764","0.002119","1.2e-05"
"Salvia vaseyi (Porter) Parish","4","5.738654","0.00591","0.002955","4e-05"
"Lomatium concinnum (Osterh.) Mathias","1","5.706279",NA,NA,"0.000162"
"Danthonia parryi Scribn.","29","5.689877","0.00837","0.001554","6e-06"
"Eremothera minor (A.Nelson) W.L.Wagner & Hoch","11","5.718497","0.009421","0.002841","1.5e-05"
"Hypericum densiflorum Pursh","38","5.710698","0.008354","0.001355","4e-06"
"Allophyllum integrifolium (Brand) A.D.Grant & V.E.Grant","14","5.704264","0.011884","0.003176","1.2e-05"
"Gilia brecciarum M.E.Jones","17","5.719124","0.011232","0.002724","1e-05"
"Douglasia laevigata A.Gray","15","5.676001","0.016339","0.004219","1.1e-05"
"Neogaerrhinum filipes (A.Gray) Rothm.","14","5.743256","0.009785","0.002615","1.2e-05"
"Schizanthus litoralis Phil.","4","5.701692","0.003475","0.001737","4e-05"
"Clarkia dudleyana (Abrams) J.F.Macbr.","15","5.72284","0.011195","0.002891","1.1e-05"
"Orobanche ballotae A.Pujadas","11","5.715351","0.009963","0.003004","1.5e-05"
"Hormathophylla longicaulis (Boiss.) Cullen & T.R.Dudley","6","5.701115","0.011226","0.004583","2.7e-05"
"Erysimum myriophyllum Lange","8","5.708259","0.011195","0.003958","2e-05"
"Sesleria insularis Sommier","5","5.692254","0.008611","0.003851","3.2e-05"
"Malope trifida Cav.","11","5.719325","0.013002","0.00392","1.5e-05"
"Ferula loscosii (Lange) Willk.","9","5.720349","0.006204","0.002068","1.8e-05"
"Hormathophylla purpurea (Lag. & Rodr.) P.Küpfer","2","5.675869","0.010664","0.007541","8.1e-05"
"Linaria salzmannii Boiss.","4","5.702295","0.013642","0.006821","4e-05"
"Alyssum cuneifolium Ten.","10","5.679157","0.011449","0.00362","1.6e-05"
"Coincya rupestris Porta & Rigo ex Rouy","1","5.712907",NA,NA,"0.000162"
"Chaenorhinum reyesii (C.Vicioso & Pau) Benedí","13","5.715783","0.005984","0.00166","1.2e-05"
"Linaria thymifolia (Vahl) DC.","2","5.695075","0.003566","0.002522","8.1e-05"
"Solanum lidii Sunding","4","5.712686","0.019232","0.009616","4e-05"
"Trochiscanthes nodiflorus (Vill.) Koch","3","5.693778","0.005467","0.003156","5.4e-05"
"Androsace brevis (Hegetschw.) Ces.","1","5.674182",NA,NA,"0.000162"
"Oreochloa disticha (Wulfen) Link","24","5.669213","0.012816","0.002616","7e-06"
"Cardamine kitaibelii Bech.","3","5.685865","0.010463","0.006041","5.4e-05"
"Neogoezia breedlovei Constance","2","5.703769","0.007307","0.005167","8.1e-05"
"Semiarundinaria yashadake (Makino) Makino","10","5.70932","0.00554","0.001752","1.6e-05"
"Chaenorhinum tenellum (Cav.) Lange","1","5.71785",NA,NA,"0.000162"
"Androsace cylindrica subsp. cylindrica","1","5.685109",NA,NA,"0.000162"
"Androsace cylindrica subsp. willkommii P.Monts.","2","5.697907","0.009958","0.007041","8.1e-05"
"Androsace ciliata DC.","2","5.665728","0.005142","0.003636","8.1e-05"
"Lepidium hirtum subsp. hirtum","15","5.703905","0.00683","0.001763","1.1e-05"
"Chamaecrista rossicorum (H.S.Irwin & Barneby) Rando","6","5.704657","0.005706","0.002329","2.7e-05"
"Solanum buddlejifolium Sendtn.","14","5.708547","0.004662","0.001246","1.2e-05"
"Panicum tuerckheimii Hack.","4","5.716349","0.007461","0.00373","4e-05"
"Salvia ramamoorthyana Espejo","3","5.690373","0.011394","0.006578","5.4e-05"
"Oenothera anomala Curtis","6","5.704365","0.008231","0.00336","2.7e-05"
"Solanum hougasii Correll","6","5.692546","0.004135","0.001688","2.7e-05"
"Megacorax gracielanus S.González & W.L.Wagner","1","5.707608",NA,NA,"0.000162"
"Muhlenbergia articulata Scribn.","10","5.706034","0.013262","0.004194","1.6e-05"
"Bakeridesia subcordata (Hochr.) D.M.Bates","3","5.7059","0.011815","0.006821","5.4e-05"
"Salvia palealis Epling","5","5.692538","0.014329","0.006408","3.2e-05"
"Glyceria leptostachya Buckley","25","5.697234","0.012985","0.002597","6e-06"
"Aubrieta vulcanica Hayek & Siehe","1","5.702615",NA,NA,"0.000162"
"Cardamine nuttallii Greene","31","5.696282","0.011024","0.00198","5e-06"
"Rehmannia chingii H.L.Li","5","5.721449","0.005009","0.00224","3.2e-05"
"Abutilon sandwicense (O.Deg.) Christoph.","2","5.675688","0.039024","0.027594","8.1e-05"
"Arabis surculosa N.Terracc.","2","5.66","0.004433","0.003135","8.1e-05"
"Pentameris velutina (H.P.Linder) Galley & H.P.Linder","2","5.71024","0.009367","0.006623","8.1e-05"
"Lomatium idahoense Mathias & Constance","4","5.681586","0.009815","0.004908","4e-05"
"Cardamine barbaraeoides Halácsy","1","5.689853",NA,NA,"0.000162"
"Draba lapaziana Al-Shehbaz","4","5.640483","0.003467","0.001734","4e-05"
"Conostomium quadrangulare (Rendle) Cufod.","9","5.714074","0.013425","0.004475","1.8e-05"
"Kelloggia chinensis Franch.","12","5.668118","0.009027","0.002606","1.3e-05"
"Epilobium torreyi (S.Watson) Hoch & P.H.Raven","54","5.711095","0.013275","0.001806","3e-06"
"Primula suffrutescens A.Gray","8","5.693564","0.01384","0.004893","2e-05"
"Angelica breweri A.Gray","11","5.705356","0.01297","0.003911","1.5e-05"
"Perideridia lemmonii (J.M.Coult. & Rose) T.I.Chuang & Constance","16","5.707435","0.012163","0.003041","1e-05"
"Taraxia tanacetifolia (Torr. & A.Gray) Piper","35","5.711006","0.008013","0.001354","5e-06"
"Taraxia subacaulis (Pursh) Rydb.","34","5.705074","0.008025","0.001376","5e-06"
"Navarretia leptalea (A.Gray) L.A.Johnson","15","5.704566","0.010275","0.002653","1.1e-05"
"Streptanthus tortuosus Kellogg","26","5.700266","0.019884","0.0039","6e-06"
"Navarretia divaricata (Torr. ex Gray) Greene","34","5.699845","0.012609","0.002162","5e-06"
"Polemonium occidentale Greene","105","5.691401","0.016451","0.001605","2e-06"
"Impatiens brachycentra Kar. & Kir.","29","5.690038","0.021501","0.003993","6e-06"
"Linaria venosa Lindl.","13","5.701753","0.020575","0.005706","1.2e-05"
"Draba korshinskyi (O.Fedtsch.) Pohle","12","5.667555","0.015548","0.004488","1.3e-05"
"Elymus cognatus (Hack.) Cope","16","5.662236","0.020753","0.005188","1e-05"
"Draba setosa Royle","13","5.655757","0.0137","0.0038","1.2e-05"
"Draba affghanica Boiss.","3","5.690521","0.004647","0.002683","5.4e-05"
"Draba trinervis O.E.Schulz","4","5.6862","0.0058","0.0029","4e-05"
"Draba winterbottomii (Hook.f. & Thomson) Pohle","9","5.651566","0.01014","0.00338","1.8e-05"
"Draba falconeri O.E.Schulz","3","5.68028","0.013812","0.007974","5.4e-05"
"Draba gracillima Hook.f. & Thomson","6","5.670762","0.019108","0.007801","2.7e-05"
"Elymus fedtschenkoi Tzvelev","13","5.6676","0.01394","0.003866","1.2e-05"
"Stipa brandisii Mez","18","5.685975","0.021026","0.004956","9e-06"
"Stipa turkestanica Hack.","15","5.674835","0.027415","0.007079","1.1e-05"
"Calamagrostis emodensis Griseb.","23","5.682116","0.021061","0.004392","7e-06"
"Heracleum candicans Wall. ex DC.","53","5.673108","0.014815","0.002035","3e-06"
"Leiospora pamirica (Botsch. & Vved.) Botsch. & Pachom.","16","5.655257","0.021071","0.005268","1e-05"
"Aegopodium kashmiricum (R.R.Stewart ex Dunn) Pimenov","10","5.681015","0.023504","0.007433","1.6e-05"
"Draba cachemirica Gand.","6","5.657875","0.019189","0.007834","2.7e-05"
