"species","n_bio_12","mean_bio_12","sd_bio_12","se_bio_12","within_sp_var_bio_12"
"Pseudoraphis paradoxa (R.Br.) Pilg.","27","6.928215","0.34775","0.066925","0.008645"
"Brachypodium retusum (Pers.) P.Beauv.","97","6.395403","0.369406","0.037507","0.002406"
"Hemarthria altissima (Poir.) Stapf & C.E.Hubb.","124","6.630403","0.821926","0.073811","0.001882"
"Berteroa orbiculata DC.","6","6.197864","0.074856","0.03056","0.038905"
"Briza minor L.","131","6.582607","0.379062","0.033119","0.001782"
"Atractylis cancellata L.","104","6.092863","0.478931","0.046963","0.002244"
"Bupleurum praealtum L.","60","6.585286","0.300553","0.038801","0.00389"
"Brassica tournefortii Gouan","47","5.943956","0.67126","0.097913","0.004863"
"Sesleria tenerrima (Fritsch) Hayek","6","6.75325","0.357119","0.145793","0.038905"
"Athamanta cretensis L.","24","6.991976","0.398004","0.081242","0.009726"
"Salvia euphratica Montbret & Aucher ex Benth.","3","6.091555","0.275933","0.15931","0.077809"
"Aurinia corymbosa Griseb.","3","6.687419","0.13807","0.079715","0.077809"
"Phalaris coerulescens Desf.","87","6.461426","0.390214","0.041835","0.002683"
"Briza maxima L.","158","6.534783","0.412467","0.032814","0.001477"
"Brachiaria eruciformis (Sm.) Griseb.","81","6.432254","0.495722","0.05508","0.002882"
"Agrostis castellana Boiss. & Reut.","90","6.541728","0.341836","0.036033","0.002594"
"Bornmuellera tymphaea (Hausskn.) Hausskn.","3","6.566614","0.446571","0.257828","0.077809"
"Andropogon distachyos L.","71","6.546765","0.621393","0.073746","0.003288"
"Parapholis incurva (L.) C.E.Hubb.","120","6.273646","0.44316","0.040455","0.001945"
"Helictotrichon aetolicum (Rech.f.) Holub","5","6.982014","0.171573","0.07673","0.046686"
"Phalaris paradoxa L.","98","6.31475","0.411193","0.041537","0.002382"
"Hyparrhenia hirta (L.) Stapf","235","6.243566","0.711484","0.046412","0.000993"
"Helictotrichon convolutum (C.Presl) Henrard","18","6.608301","0.382278","0.090104","0.012968"
"Aurinia gionae (Quézel & Contandr.) Greuter & Burdet","4","6.782474","0.327901","0.16395","0.058357"
"Alopecurus gerardii (All.) Vill.","17","6.838111","0.193586","0.046952","0.013731"
"Arrhenatherum palaestinum Boiss.","24","6.435612","0.430188","0.087812","0.009726"
"Berteroa obliqua (Sm.) DC.","9","6.581092","0.245797","0.081932","0.025936"
"Hordeum marinum Huds.","128","6.396209","0.333769","0.029501","0.001824"
"Poa cenisia All.","41","6.88805","0.328077","0.051237","0.005693"
"Pedicularis tuberosa L.","24","6.981528","0.322003","0.065729","0.009726"
"Poa infirma Kunth","99","6.446136","0.38698","0.038893","0.002358"
"Erysimum krendlii Polatschek","1","6.43294",NA,NA,"0.233428"
"Androsace chamaejasme Wulfen","18","7.148411","0.256133","0.060371","0.012968"
"Cardamine resedifolia L.","40","7.019229","0.296854","0.046937","0.005836"
"Cardamine matthioli Moretti","15","6.566956","0.22154","0.057201","0.015562"
"Cardamine trifolia L.","21","6.977541","0.242952","0.053016","0.011116"
"Galium anisophyllon Vill.","35","7.005083","0.290435","0.049092","0.006669"
"Lepidium sativum L.","89","6.154308","0.853666","0.090488","0.002565"
"Soldanella minima Hoppe","8","7.117355","0.129758","0.045876","0.029178"
"Soldanella pusilla Baumg.","14","7.003934","0.341926","0.091384","0.016673"
"Erysimum sylvestre (Crantz) Scop.","12","6.643165","0.312","0.090067","0.019452"
"Nasturtium officinale R.Br.","186","6.443401","0.521416","0.038232","0.001255"
"Braya linearis Rouy","37","6.372105","0.62115","0.102116","0.006309"
"Lamarckia aurea (L.) Moench","95","6.215924","0.512691","0.052601","0.002457"
"Vulpia fasciculata (Forssk.) Samp.","44","6.31537","0.392961","0.059241","0.005305"
"Lagurus ovatus L.","108","6.43231","0.45102","0.043399","0.002161"
"Aira cupaniana Guss.","87","6.429576","0.279802","0.029998","0.002683"
"Arabis armena N.Busch","1","6.342121",NA,NA,"0.233428"
"Arabis carduchorum Boiss.","6","6.503292","0.28315","0.115596","0.038905"
"Cantua quercifolia Juss.","10","6.62432","1.009707","0.319297","0.023343"
"Draba lasiocarpa Rochel","24","6.774122","0.27886","0.056922","0.009726"
"Andropogon gayanus Kunth","197","6.785414","0.496122","0.035347","0.001185"
"Erysimum rhodium Snogerup","1","6.788972",NA,NA,"0.233428"
"Enarthrocarpus arcuatus Labill.","8","6.611562","0.184084","0.065084","0.029178"
"Lepidium spinosum Ard.","13","6.332608","0.267145","0.074093","0.017956"
"Eruca vesicaria (L.) Cav.","120","6.15966","0.519972","0.047467","0.001945"
"Cardamine graeca L.","49","6.588372","0.285377","0.040768","0.004764"
"Erysimum naxense Snogerup","1","6.192362",NA,NA,"0.233428"
"Erysimum crassistylum C.Presl.","17","6.450345","0.191633","0.046478","0.013731"
"Androsace obtusifolia All.","22","6.970837","0.282436","0.060216","0.01061"
"Draba dubia Suter","20","7.057315","0.344342","0.076997","0.011671"
"Croton antisyphiliticus Mart.","61","7.304997","0.171588","0.02197","0.003827"
"Erysimum uncinatifolium Boiss. & A.Huet","3","6.844121","0.52951","0.305713","0.077809"
"Centaurea cyanus L.","58","6.537857","0.2851","0.037435","0.004025"
"Centaurea calcitrapa L.","167","6.409921","0.521133","0.040326","0.001398"
"Staehelina uniflosculosa Sibth. & Sm.","8","6.67384","0.198109","0.070042","0.029178"
"Carlina acanthifolia All.","20","6.831539","0.28364","0.063424","0.011671"
"Saccharum spontaneum L.","120","7.067996","0.810539","0.073992","0.001945"
"Lupinus angustifolius L.","113","6.498437","0.326648","0.030728","0.002066"
"Onopordum illyricum L.","43","6.464984","0.224997","0.034312","0.005429"
"Cardopatium corymbosum (L.) Pers.","15","6.205877","0.295115","0.076198","0.015562"
"Lupinus pilosus L.","10","6.325843","0.262047","0.082867","0.023343"
"Carduus pycnocephalus L.","150","6.35993","0.523112","0.042712","0.001556"
"Tozzia alpina L.","27","7.065376","0.33454","0.064382","0.008645"
"Arabis pubescens (Desf.) Poir.","7","6.481326","0.504102","0.190533","0.033347"
"Androsace alpina (L.) Lam.","17","6.983154","0.289825","0.070293","0.013731"
"Lepidium coronopus (L.) Al-Shehbaz","66","6.448165","0.251998","0.031019","0.003537"
"Primula clusiana Tausch","5","7.09942","0.273227","0.122191","0.046686"
"Sisymbrella aspera (L.) Spach","34","6.545558","0.346297","0.059389","0.006866"
"Bupleurum ranunculoides L.","40","6.917908","0.373278","0.05902","0.005836"
"Asperula hirsuta Desf.","38","6.274261","0.487074","0.079014","0.006143"
"Elymus semicostatus (Steud.) Melderis","20","6.06295","0.923937","0.206599","0.011671"
"Elymus nutans Griseb.","128","5.56552","0.890458","0.078706","0.001824"
"Primula hirsuta All.","14","7.026354","0.245224","0.065539","0.016673"
"Primula halleri J.F.Gmel.","13","6.899715","0.404144","0.112089","0.017956"
"Galium scabrum L.","26","6.536589","0.479134","0.093966","0.008978"
"Galium verrucosum Huds.","76","6.29292","0.386899","0.04438","0.003071"
"Misopates orontium (L.) Raf.","165","6.437504","0.558439","0.043474","0.001415"
"Lepidium heterophyllum Benth.","56","6.602428","0.328046","0.043837","0.004168"
"Asperula purpurea (L.) Ehrend.","17","6.836732","0.414002","0.10041","0.013731"
"Alyssoides utriculata (L.) Medik.","24","6.670027","0.338603","0.069117","0.009726"
"Carduus tenuiflorus Curtis","117","6.480717","0.43237","0.039973","0.001995"
"Cardamine pentaphyllos (L.) Crantz","15","7.115622","0.317743","0.082041","0.015562"
"Oenanthe crocata L.","70","6.658762","0.354757","0.042402","0.003335"
"Orobanche pubescens d'Urv.","27","6.461769","0.336104","0.064683","0.008645"
"Saussurea discolor (Willd.) DC.","19","6.860646","0.470104","0.107849","0.012286"
"Bupleurum fruticosum L.","61","6.408656","0.288561","0.036946","0.003827"
"Draba oxycarpa Boiss.","10","6.138495","0.434421","0.137376","0.023343"
"Dionysia haussknechtii Bornm. & Strauss","1","6.618739",NA,NA,"0.233428"
"Erysimum pusillum Bory & Chaub.","2","6.729905","0.153442","0.1085","0.116714"
"Festuca gigantea Krock.","26","6.522958","0.327469","0.064222","0.008978"
"Festuca paniculata (L.) Schinz & Thell.","50","6.74146","0.416905","0.058959","0.004669"
"Solanum physalifolium Rusby","151","6.503223","0.541281","0.044049","0.001546"
"Bupleurum tenuissimum L.","96","6.380683","0.29952","0.03057","0.002432"
"Bupleurum semicompositum L.","82","6.051048","0.552015","0.06096","0.002847"
"Asperula chlorantha Boiss. & Heldr.","4","6.894507","0.186546","0.093273","0.058357"
"Echinophora chrysantha Freyn & Sint.","1","6.049733",NA,NA,"0.233428"
"Grewia stolzii Ulbr.","15","7.145466","0.312431","0.080669","0.015562"
"Crucianella latifolia L.","59","6.404331","0.364363","0.047436","0.003956"
"Diplotaxis harra (Forssk.) Boiss.","50","4.977557","0.803702","0.113661","0.004669"
"Diplotaxis acris (Forssk.) Boiss.","9","3.810243","0.968948","0.322983","0.025936"
"Elymus tsukushiensis Honda","4","7.087415","0.639065","0.319532","0.058357"
"Solanum villosum Mill.","178","6.154965","0.887207","0.066499","0.001311"
"Bunium ferulaceum Sibth. & Sm.","25","6.485475","0.27049","0.054098","0.009337"
"Scaligeria napiformis (Willd. ex Spreng.) Grande","35","6.413209","0.422979","0.071497","0.006669"
"Pimpinella cretica Poir.","24","6.113687","0.737002","0.15044","0.009726"
"Daucus guttatus Sibth. & Sm.","25","6.414704","0.339701","0.06794","0.009337"
"Daucus conchitae Greuter","1","6.980076",NA,NA,"0.233428"
"Daucus involucratus Sibth. & Sm.","22","6.433055","0.272518","0.058101","0.01061"
"Phacelurus zea (C.B.Clarke) Clayton","2","7.280321","0.065258","0.046144","0.116714"
"Foeniculum vulgare Mill.","148","6.284204","0.714789","0.058755","0.001577"
"Tordylium apulum L.","59","6.471755","0.287266","0.037399","0.003956"
"Geocaryum macrocarpum (Boiss. & Spruner) Engstrand","5","6.359235","0.141162","0.06313","0.046686"
"Linaria pelisseriana (L.) Mill.","76","6.518486","0.302177","0.034662","0.003071"
"Pseudorlaya pumila (L.) Grande","55","6.280432","0.367452","0.049547","0.004244"
"Smyrnium olusatrum L.","104","6.455195","0.377381","0.037005","0.002244"
"Leymus angustus (Trin.) Pilg.","31","5.478663","0.408944","0.073449","0.00753"
"Bellardia trixago (L.) All.","122","6.433568","0.369638","0.033465","0.001913"
"Kickxia commutata (Bernh. ex Rchb.) Fritsch","35","6.417491","0.328853","0.055586","0.006669"
"Linaria micrantha (Cav.) Hoffmanns. & Link","52","6.245152","0.459375","0.063704","0.004489"
"Linaria triphylla (L.) Mill.","35","6.274156","0.365002","0.061697","0.006669"
"Linaria chalepensis (L.) Mill.","36","6.340513","0.27024","0.04504","0.006484"
"Parentucellia viscosa Edwall","26","6.485428","0.285066","0.055906","0.008978"
"Cymbalaria microcalyx (Boiss.) Wettst.","10","6.59792","0.196431","0.062117","0.023343"
"Cymbalaria microcalyx subsp. minor (Cufod.) Greuter","1","7.159292",NA,NA,"0.233428"
"Elymus glaucus Buckley","249","6.352323","0.591936","0.037512","0.000937"
"Valantia muralis L.","70","6.45569","0.357215","0.042695","0.003335"
"Orobanche sintenisii Beck","1","6.280396",NA,NA,"0.233428"
"Valantia hispida L.","56","6.194734","0.454084","0.06068","0.004168"
"Malabaila aurea (Sm.) Boiss.","17","6.452819","0.367792","0.089203","0.013731"
"Orobanche picridis F.W.Schultz","21","6.572368","0.292089","0.063739","0.011116"
"Orlaya daucorlaya Murb.","16","6.641082","0.32619","0.081548","0.014589"
"Centaurea melitensis L.","118","6.27181","0.584225","0.053782","0.001978"
"Centaurea diluta Aiton","37","6.211884","0.437993","0.072006","0.006309"
"Vulpia alopecuros (Schousb.) Link","14","6.352912","0.376231","0.100552","0.016673"
"Galium canum Req. ex DC.","5","6.634707","0.160466","0.071763","0.046686"
"Lysimachia punctata L.","48","6.632248","0.3323","0.047963","0.004863"
"Salvia argentea L.","55","6.32543","0.466964","0.062965","0.004244"
"Gastridium ventricosum (Gouan) Schinz & Thell.","117","6.566007","0.3435","0.031757","0.001995"
"Lysimachia serpyllifolia Schreb.","6","6.684747","0.092153","0.037621","0.038905"
"Micropyrum tenellum (L.) Link","92","6.496932","0.346571","0.036133","0.002537"
"Onopordum tauricum Willd.","23","6.206816","0.319527","0.066626","0.010149"
"Tyrimnus leucographus (L.) Cass.","39","6.51858","0.302031","0.048364","0.005985"
"Carthamus leucocaulos Sibth. & Sm.","5","6.069564","0.2493","0.11149","0.046686"
"Solanum betaceum Cav.","101","7.189564","0.528749","0.052612","0.002311"
"Aegilops caudata L.","32","6.372811","0.265144","0.046871","0.007295"
"Aegilops geniculata Roth","155","6.41306","0.357548","0.028719","0.001506"
"Staehelina fruticosa (L.) L.","5","6.316077","0.151566","0.067782","0.046686"
"Aegilops peregrina (Hack.) Maire & Weiller","13","6.241673","0.466433","0.129365","0.017956"
"Notobasis syriaca (L.) Cass.","68","6.412047","0.324558","0.039358","0.003433"
"Bromus fasciculatus C.Presl","49","5.877466","0.890821","0.12726","0.004764"
"Catapodium marinum (L.) C.E.Hubb.","57","6.496204","0.354505","0.046955","0.004095"
"Bromus alopecuros Poir.","22","6.48431","0.363369","0.077471","0.01061"
"Holcus annuus Salzm. ex C.A.Mey.","20","6.433812","0.254258","0.056854","0.011671"
"Triplachne nitens (Guss.) Link","21","6.076213","0.394518","0.086091","0.011116"
"Bromus diandrus Roth","118","6.435921","0.362499","0.033371","0.001978"
"Bromus rigidus Roth","113","6.365663","0.60322","0.056746","0.002048"
"Arabis collina Ten.","39","6.769758","0.253527","0.040597","0.005985"
"Arabis rosea DC.","3","6.768472","0.252246","0.145634","0.077809"
"Alyssum siculum Jord.","13","6.687284","0.226209","0.062739","0.017956"
"Arabis bryoides Boiss.","7","6.614505","0.135559","0.051236","0.033347"
"Cynara humilis L.","35","6.372282","0.305519","0.051642","0.006669"
"Arabis sudetica Tausch","13","6.748543","0.245225","0.068013","0.017956"
"Arabis abietina Bornm.","1","6.212606",NA,NA,"0.233428"
"Aubrieta gracilis Spruner ex Boiss.","3","6.991045","0.286964","0.165679","0.077809"
"Galium thymifolium Boiss. & Heldr.","4","6.729787","0.116865","0.058432","0.058357"
"Galium intricatum Margot & Reut.","13","6.526772","0.254298","0.07053","0.017956"
"Galium graecum L.","6","6.503152","0.259337","0.105874","0.038905"
"Galium asparagifolium Boiss. & Heldr.","10","6.602575","0.141373","0.044706","0.023343"
"Rubia tenuifolia d'Urv.","18","6.216649","0.532984","0.125626","0.012968"
"Galium divaricatum Pourr. ex Lam.","105","6.516433","0.35418","0.034564","0.002223"
"Stipa ambigua Speg.","6","6.199741","0.76515","0.312371","0.038905"
"Orobanche reticulata Wallr.","46","6.660492","0.373688","0.055097","0.005075"
"Aeluropus lagopoides (L.) Thwaites","34","5.057797","1.003317","0.172067","0.006866"
"Achimenes candida Lindl.","12","7.534012","0.473601","0.136717","0.019452"
"Panicum repens L.","288","6.892245","0.70053","0.041279","0.000811"
"Alopecurus japonicus Steud.","36","7.370132","0.259322","0.04322","0.006484"
"Cirsium erisithales (Jacq.) Scop.","30","6.855128","0.381363","0.069627","0.007781"
"Soldanella alpina L.","24","7.074911","0.401341","0.081923","0.009726"
"Primula glutinosa Wulfen","9","7.006827","0.34995","0.11665","0.025936"
"Arabis pumila Jacq.","14","7.062158","0.400024","0.106911","0.016673"
"Oenanthe lachenalii C.C.Gmel.","105","6.500381","0.277611","0.027092","0.002223"
"Oenanthe foucaudii Tess.","1","6.827629",NA,NA,"0.233428"
"Brachypodium phoenicoides (L.) Roem. & Schult.","87","6.482552","0.370583","0.039731","0.002683"
"Salvia tobeyi Hedge","1","6.410175",NA,NA,"0.233428"
"Draba lacaitae Boiss.","3","6.684545","0.217573","0.125616","0.077809"
"Cardamine plumierii Vill.","7","6.930353","0.22312","0.084331","0.033347"
"Draba parnassica Boiss. & Heldr.","2","6.674957","0.058885","0.041638","0.116714"
"Didesmus aegyptius (L.) Desv.","6","6.140872","0.179358","0.073223","0.038905"
"Draba macrocarpa Adams","16","5.50326","0.745674","0.186418","0.014589"
"Erysimum smyrnaeum Boiss. & Balansa","5","6.421202","0.23039","0.103034","0.046686"
"Erysimum pectinatum Bory & Chaub.","2","6.695778","0.258162","0.182548","0.116714"
"Muhlenbergia andina (Nutt.) Hitchc.","77","6.11797","0.60252","0.068664","0.003032"
"Erucastrum supinum (L.) Al-Shehbaz & S.I.Warwick","7","6.412536","0.390154","0.147464","0.033347"
"Poa flexuosa Sm.","58","7.036575","0.518154","0.068037","0.004025"
"Festuca quadriflora Honck.","19","7.055654","0.24106","0.055303","0.012286"
"Setaria pumila (Poir.) Roem. & Schult.","392","6.745046","0.581564","0.029373","0.000595"
"Hackelochloa granularis (L.) Kuntze","203","7.071057","0.379911","0.026665","0.00115"
"Lupinus villosus Willd.","33","7.215399","0.100631","0.017518","0.007074"
"Ptilostemon afer (Jacq.) Greuter","12","6.565698","0.225682","0.065149","0.019452"
"Linaria alpina (L.) Mill.","43","6.92332","0.36297","0.055352","0.005429"
"Linaria filicaulis Boiss. ex Leresche & Levier","3","7.229913","0.183139","0.105735","0.077809"
"Linaria faucicola Leresche & Levier","1","7.015712",NA,NA,"0.233428"
"Centaurea sulphurea Willd.","28","6.015711","0.435532","0.082308","0.008337"
"Conopodium bourgaei Coss.","26","6.74591","0.346234","0.067902","0.008978"
"Mantisalca salmantica (L.) Briq. & Cavill.","106","6.317634","0.374368","0.036362","0.002202"
"Androsace helvetica (L.) All.","20","7.00923","0.37248","0.083289","0.011671"
"Myrrhis odorata (L.) Scop.","33","6.928208","0.371531","0.064675","0.007074"
"Carum multiflorum (Sibth. & Sm.) Boiss.","18","6.47381","0.303238","0.071474","0.012968"
"Primula villosa Wulfen","9","6.998266","0.247802","0.082601","0.025936"
"Kickxia cirrhosa (L.) Fritsch","30","6.437307","0.22133","0.040409","0.007781"
"Rubia peregrina L.","143","6.567601","0.34008","0.028439","0.001632"
"Lecokia cretica (Lam.) DC.","11","6.682239","0.264954","0.079887","0.021221"
"Stipa bungeana Trin.","86","5.872788","0.55795","0.060165","0.002714"
"Zoysia japonica Steud.","73","7.183425","0.420443","0.049209","0.003198"
"Salvia miltiorrhiza Bunge","55","6.786036","0.420562","0.056709","0.004244"
"Draba tomentosa Clairv.","15","6.963174","0.333646","0.086147","0.015562"
"Alyssum foliosum Bory & Chaub.","10","6.676089","0.181958","0.05754","0.023343"
"Peucedanum praeruptorum Dunn","60","6.924831","0.443352","0.057236","0.00389"
"Peucedanum turgeniifolium H.Wolff","12","6.462407","0.492618","0.142207","0.019452"
"Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.","43","6.637992","0.248126","0.037839","0.005429"
"Iochroma calycina Benth.","3","7.440024","0.322399","0.186137","0.077809"
"Hyoscyamus leptocalyx Stapf","1","6.520621",NA,NA,"0.233428"
"Luziola peruviana J.F.Gmel.","81","7.218512","0.412179","0.045798","0.002882"
"Guiraoa arvensis Coss.","8","5.870644","0.276115","0.097621","0.029178"
"Moricandia moricandioides (Boiss.) Heywood","26","6.202736","0.382913","0.075095","0.008978"
