"species","n_bio_4","mean_bio_4","sd_bio_4","se_bio_4","within_sp_var_bio_4"
"Poa dipsacea Petrie","3","6.427639","0.06016","0.034733","0.015433"
"Epilobium insulare Hausskn.","15","6.339416","0.071161","0.018374","0.003087"
"Hierochloe equiseta Zotov","5","6.450467","0.071731","0.032079","0.00926"
"Lignocarpa diversifolia (Cheeseman) J.W.Dawson","1","6.463419",NA,NA,"0.0463"
"Poa foliosa (Hook.f.) Hook.f.","5","6.096387","0.204589","0.091495","0.00926"
"Poa hesperia Edgar","5","6.413614","0.06197","0.027714","0.00926"
"Epilobium brevipes Hook.fil.","6","6.384373","0.074297","0.030332","0.007717"
"Festuca actae Connor","1","6.358622",NA,NA,"0.0463"
"Primula denticulata Sm.","24","6.756758","0.181598","0.037069","0.001929"
"Gingidia decipiens (Hook.fil.) J.W.Dawson","11","6.423557","0.064208","0.019359","0.004209"
"Chionochloa ovata (Buchanan) Zotov","3","6.358676","0.086512","0.049948","0.015433"
"Chionochloa conspicua (G.Forst.) Zotov","17","6.358165","0.058303","0.014141","0.002724"
"Poa spania Edgar & Molloy","1","6.477203",NA,NA,"0.0463"
"Hierochloe fusca Zotov","3","6.129206","0.109929","0.063468","0.015433"
"Cortaderia richardii (Endl.) Zotov","2","6.312091","0.00526","0.003719","0.02315"
"Melanoselinum decipiens (Schrad. & J.C.Wendl.) Hoffm.","10","6.313664","0.074773","0.023645","0.00463"
"Epilobium komarovianum Leveille","18","6.362226","0.08582","0.020228","0.002572"
"Gingidia trifoliolata (Hook.)","3","6.424391","0.053271","0.030756","0.015433"
"Aciphylla simplex Petrie","1","6.490799",NA,NA,"0.0463"
"Chionochloa flavescens Zotov","12","6.406406","0.072801","0.021016","0.003858"
"Cyrtococcum oxyphyllum (Hochst. ex Steud.) Stapf","104","5.973434","0.240813","0.023614","0.000445"
"Anisotome lyallii Hook.fil.","6","6.280997","0.111463","0.045505","0.007717"
"Lepidium flexicaule Kirk","6","6.262061","0.064895","0.026493","0.007717"
"Triodia desertorum (C.E.Hubb.) Lazarides","10","6.723153","0.052063","0.016464","0.00463"
"Epilobium wilsonii Petrie","2","6.333828","0.061991","0.043834","0.02315"
"Entelea arborescens R.Br.","17","6.321045","0.043116","0.010457","0.002724"
"Lepturus repens (G.Forst.) R.Br.","62","6.149376","0.26284","0.033381","0.000747"
"Chrysopogon aciculatus (Retz.) Trin.","136","6.15385","0.374394","0.032104","0.00034"
"Poa acicularifolia Buchanan","3","6.395333","0.054928","0.031713","0.015433"
"Epilobium gracilipes Kirk","9","6.413494","0.033711","0.011237","0.005144"
"Agrostis imbecilla Zotov","6","6.430267","0.042437","0.017325","0.007717"
"Epilobium angustum (Cheeseman) Raven & Engelhorn","5","6.466721","0.024923","0.011146","0.00926"
"Petunia scheideana L.B.Sm. & Downs","10","6.363736","0.026852","0.008491","0.00463"
"Salvia lachnostachys Benth.","8","6.380994","0.088351","0.031237","0.005788"
"Nematanthus wettsteinii (Fritsch) H.E.Moore","5","6.297463","0.031707","0.01418","0.00926"
"Croton ceanothifolius Baill.","26","6.301347","0.1077","0.021122","0.001781"
"Croton pallidulus Baill.","15","6.299315","0.141601","0.036561","0.003087"
"Poa holciformis J.Presl","18","6.704418","0.084759","0.019978","0.002572"
"Abutilon amoenum K.Schum.","13","6.387122","0.058278","0.016163","0.003562"
"Hypericum ternum A.St.-Hil.","12","6.297304","0.114816","0.033145","0.003858"
"Grewia inaequilatera Garcke","21","6.289081","0.103781","0.022647","0.002205"
"Grewia monticola Sond.","32","6.323552","0.19824","0.035044","0.001447"
"Impatiens sodenii Engl. & Warb. ex Engl.","13","5.947372","0.07585","0.021037","0.003562"
"Bromus japonicus Thunb.","98","6.965085","0.114875","0.011604","0.000472"
"Stipa regeliana Hack.","35","6.904877","0.130579","0.022072","0.001323"
"Tzeltalia amphitricha (Bitter) E.Estrada & M.Martínez","4","6.010692","0.094041","0.04702","0.011575"
"Elymus thoroldianus (Oliv.) G.Singh","2","6.95115","0.047928","0.03389","0.02315"
"Heracleum millefolium Diels","41","6.867135","0.111937","0.017482","0.001129"
"Nicotiana acuminata (Graham) Hook.","18","6.632855","0.111195","0.026209","0.002572"
"Solanum multiinterruptum Bitter","1","5.814877",NA,NA,"0.0463"
"Deprea paneroi Benítez & M.Martínez","2","5.863034","0.175427","0.124046","0.02315"
"Calibrachoa sellowiana (Sendtn.) Wijsman","11","6.399175","0.03387","0.010212","0.004209"
"Bupleurum malconense R.H.Shan & Y.Li","12","6.845806","0.11199","0.032329","0.003858"
"Salvia roborowskii Maxim.","44","6.843283","0.096942","0.014615","0.001052"
"Urochloa setigera (Retz.) Stapf","9","6.210387","0.169539","0.056513","0.005144"
"Cardamine oligosperma Nutt.","131","6.808018","0.216954","0.018955","0.000353"
"Oryzopsis pungens (Torr. ex Spreng.) Hitchc.","92","7.229971","0.118187","0.012322","0.000503"
"Hedyotis vestita R.Br. ex G.Don","2","6.103936","0.489962","0.346455","0.02315"
"Microchirita hamosa (R.Br.) Yin Z.Wang","11","6.36956","0.190175","0.05734","0.004209"
"Solanum herculeum Bohs","5","6.680551","0.067079","0.029999","0.00926"
"Galium innocuum Miq.","4","6.425904","0.490707","0.245354","0.011575"
"Atropanthe sinensis (Hemsl.) Pascher","5","6.956972","0.040764","0.01823","0.00926"
"Cirsium scabrum (Poir.) Bonnet & Barratte","10","6.691438","0.099432","0.031443","0.00463"
"Lepidium brachyotum (Kar. & Kir.) Al-Shehbaz","1","7.342358",NA,NA,"0.0463"
"Rhynchoglossum obliquum Blume","79","6.141413","0.375642","0.042263","0.000586"
"Hyoscyamus muticus L.","7","6.881008","0.250126","0.094539","0.006614"
"Solanum paposanum Phil.","9","6.134861","0.235141","0.07838","0.005144"
"Microchirita involucrata (Craib) Yin Z.Wang","8","5.838571","0.044502","0.015734","0.005788"
"Draba praealta Greene","67","7.071673","0.198608","0.024264","0.000691"
"Oryza rufipogon Griff.","78","6.195789","0.288374","0.032652","0.000594"
"Oryza glumipatula Steud.","9","6.047588","0.14848","0.049493","0.005144"
"Anisodus tanguticus (Maxim.) Pascher","37","6.825906","0.085341","0.01403","0.001251"
"Chrysopogon fulvus (Spreng.) Chiov.","6","6.267587","0.336397","0.137334","0.007717"
"Chloris barbata Sw.","70","6.058666","0.305549","0.03652","0.000661"
"Eragrostis curvula (Schrad.) Nees","96","6.425567","0.180693","0.018442","0.000482"
"Grewia papuana Burret","14","6.191821","0.210935","0.056375","0.003307"
"Larnax hawkesii Hunz.","5","5.755612","0.052909","0.023662","0.00926"
"Spinifex littoreus (Burm.f.) Merr.","32","6.137433","0.366871","0.064854","0.001447"
"Puelia olyriformis (Franch.) Clayton","49","5.813882","0.075658","0.010808","0.000945"
"Poa reflexa Vasey & Scribn.","50","6.993535","0.046494","0.006575","0.000926"
"Stipagrostis ciliata (Desf.) De Winter","64","6.603163","0.226586","0.028323","0.000723"
"Solanum tomentosum L.","44","6.52373","0.16296","0.024567","0.001052"
"Eragrostis tef (Zuccagni) Trotter","19","6.005093","0.090321","0.020721","0.002437"
"Pennisetum massaicum Stapf","4","6.441084","0.341955","0.170978","0.011575"
"Stipagrostis uniplumis (Licht.) De Winter","89","6.524067","0.222674","0.023603","0.00052"
"Chrysopogon sylvaticus C.E.Hubb.","20","6.446126","0.131221","0.029342","0.002315"
"Urochondra setulosa (Trin.) C.E.Hubb.","5","6.172513","0.201293","0.090021","0.00926"
"Stipa calamagrostis (L.) Wahlenb.","18","6.800128","0.079364","0.018706","0.002572"
"Digitaria exilis (Kippist) Stapf","19","6.163902","0.148887","0.034157","0.002437"
"Impatiens palpebrata Hook.fil.","13","5.841122","0.032397","0.008985","0.003562"
"Brachypodium arbuscula Gay ex Knoche","1","6.165943",NA,NA,"0.0463"
"Ehrharta brevifolia Schrad.","10","6.383047","0.113658","0.035942","0.00463"
"Dinebra retroflexa (Vahl) Panz.","47","6.325325","0.245753","0.035847","0.000985"
"Impatiens fischeri Warb.","4","5.905269","0.024731","0.012366","0.011575"
"Kohautia longifolia Klotzsch","19","6.095627","0.126353","0.028987","0.002437"
"Danthoniopsis dinteri (Pilg.) C.E.Hubb.","19","6.383782","0.100663","0.023094","0.002437"
"Brachiaria lata (Schumach.) C.E.Hubb.","102","6.175921","0.186529","0.018469","0.000454"
"Stipagrostis anomala De Winter","21","6.654592","0.101807","0.022216","0.002205"
"Digitaria setigera Roth","77","6.017956","0.352517","0.040173","0.000601"
"Lycium oxycarpum Dunal","25","6.583769","0.136619","0.027324","0.001852"
"Gigantochloa wrayi Gamble","3","5.809518","0.041612","0.024025","0.015433"
"Lophatherum gracile Brongn.","216","6.457107","0.511218","0.034784","0.000214"
"Panicum notatum Retz.","50","6.261085","0.342929","0.048497","0.000926"
"Ischaemum muticum L.","107","5.861043","0.226918","0.021937","0.000433"
"Dignathia hirtella Stapf","7","5.956855","0.034444","0.013019","0.006614"
"Schizostachyum blumei Nees","8","5.733743","0.043107","0.015241","0.005788"
"Croton argyratus Blume","95","5.776508","0.103162","0.010584","0.000487"
"Croton kongkandanus Esser","2","5.880574","0.061208","0.043281","0.02315"
"Croton caudatus Geiseler","78","5.845471","0.222276","0.025168","0.000594"
"Impatiens platypetala Lindl.","47","5.77865","0.076029","0.01109","0.000985"
"Impatiens hawkeri W.Bull","48","5.73009","0.050957","0.007355","0.000965"
"Rhynchotechum discolor (Maxim.) B.L.Burtt","22","6.139068","0.381116","0.081254","0.002105"
"Solanum havanense Jacq.","12","6.132442","0.218262","0.063007","0.003858"
"Croton crassifolius Geiseler","19","6.45671","0.304272","0.069805","0.002437"
"Oldenlandia brachypoda DC.","22","5.856854","0.207523","0.044244","0.002105"
"Chaerophyllum papuanum (Buwalda) K.F.Chung","8","5.718931","0.023105","0.008169","0.005788"
"Hedyotis coronaria (Kurz) Craib","12","6.119337","0.204965","0.059168","0.003858"
"Spartina anglica C.E.Hubb.","12","6.667566","0.176725","0.051016","0.003858"
"Chrysopogon zizanioides (L.) Roberty","14","5.994472","0.194241","0.051913","0.003307"
"Apocopis collinus Balansa","5","5.909303","0.15828","0.070785","0.00926"
"Microcos argentata Burret","3","5.664414","0.017989","0.010386","0.015433"
"Eragrostis echinochloidea Stapf","53","6.563058","0.153839","0.021131","0.000874"
"Galium acutum Edgew.","5","6.762742","0.07527","0.033662","0.00926"
"Spermacoce ruelliae DC.","66","6.00543","0.130374","0.016048","0.000702"
"Boea magellanica Lam.","5","5.756661","0.061137","0.027341","0.00926"
"Abutilon indicum (L.) Sweet","87","6.47543","0.298584","0.032012","0.000532"
"Festuca simensis Hochst. ex A.Rich.","8","5.888831","0.121925","0.043107","0.005788"
"Schoenefeldia gracilis Kunth","90","6.281064","0.168877","0.017801","0.000514"
"Perotis hildebrandtii Mez","20","5.978419","0.04431","0.009908","0.002315"
"Johreniopsis scoparia (Boiss.) Pimenov","1","7.000653",NA,NA,"0.0463"
"Schmidtia kalahariensis Stent","52","6.541709","0.214273","0.029714","0.00089"
"Diheteropogon hagerupii Hitchc.","36","6.274822","0.123431","0.020572","0.001286"
"Solanum cyaneopurpureum De Wild.","14","5.894211","0.118339","0.031627","0.003307"
"Anagallis huttonii Harv.","15","6.451526","0.108713","0.02807","0.003087"
"Chrysopogon aucheri (Boiss.) Stapf","14","6.560181","0.418587","0.111872","0.003307"
"Eragrostis schweinfurthii Chiov.","20","5.904783","0.088148","0.01971","0.002315"
"Brachiaria comata (Hochst. ex A.Rich.) Stapf","42","5.964202","0.163834","0.02528","0.001102"
"Thuarea involuta (G.Forst.) R.Br., 1810","17","5.994665","0.296171","0.071832","0.002724"
"Salvia repens Burch. ex Benth.","26","6.516926","0.097244","0.019071","0.001781"
"Brassica carinata A.Braun","25","5.960065","0.098716","0.019743","0.001852"
"Brachiaria subquadripara (Trin.) Hitchc.","61","6.157515","0.316868","0.040571","0.000759"
"Brachiaria distachya (L.) Stapf","30","6.309559","0.342319","0.062499","0.001543"
"Eleusine floccifolia Spreng.","8","6.075454","0.163055","0.057649","0.005788"
"Corchorus asplenifolius Burch.","45","6.504209","0.134598","0.020065","0.001029"
"Nirarathamnos asarifolius Balf.fil.","1","5.975208",NA,NA,"0.0463"
"Deschampsia klossii Ridl.","18","5.73109","0.032621","0.007689","0.002572"
"Ehrharta erecta Lam.","52","6.32614","0.236454","0.03279","0.00089"
"Sorghum nitidum (Vahl) Pers.","90","6.279053","0.489939","0.051644","0.000514"
"Henckelia pumila (D.Don) A.Dietr.","13","6.556355","0.166123","0.046074","0.003562"
"Croton kongensis Gagnep.","27","6.248029","0.144885","0.027883","0.001715"
"Impatiens diepenhorstii Miq.","7","5.716603","0.007602","0.002873","0.006614"
"Didymocarpus kerrii Craib","2","6.271082","0.001337","0.000945","0.02315"
"Impatiens patula Craib","4","5.987112","0.096962","0.048481","0.011575"
"Impatiens mengtszeana Hook.","14","6.394415","0.120914","0.032316","0.003307"
"Impatiens violiflora Hook.fil.","24","6.152926","0.189547","0.038691","0.001929"
"Impatiens pyrrhotricha Miq.","5","5.719601","0.007337","0.003281","0.00926"
"Microcos hirsuta (Korth.) Burret","28","5.739051","0.042748","0.008079","0.001654"
"Chaerophyllum lineare (Hemsl.) K.F.Chung","7","5.730813","0.038901","0.014703","0.006614"
"Dionysia bryoides Boiss.","3","6.991885","0.06498","0.037516","0.015433"
"Paraboea barnettiae C.Puglisi","1","5.784287",NA,NA,"0.0463"
"Hexatheca fulva C.B.Clarke","7","5.732705","0.037878","0.014317","0.006614"
"Lycianthes denticulata (Blume) Bitter","8","5.771765","0.07906","0.027952","0.005788"
"Conandron ramondioides Siebold & Zucc.","36","6.914461","0.116584","0.019431","0.001286"
"Urochloa glumaris (Trin.) Veldkamp","21","5.960155","0.267636","0.058403","0.002205"
"Digitaria radicosa (J.Presl) Miq.","80","6.368214","0.503532","0.056297","0.000579"
"Epithema saxatile Blume","34","5.797085","0.099751","0.017107","0.001362"
"Oldenlandia angolensis K.Schum.","12","6.086809","0.192979","0.055708","0.003858"
"Sacciolepis chevalieri Stapf","58","6.148792","0.178584","0.023449","0.000798"
"Impatiens hians Hook.fil.","15","5.859353","0.074843","0.019324","0.003087"
"Oldenlandia herbacea var. herbacea","67","6.06469","0.171204","0.020916","0.000691"
"Dendrocalamus dumosus (Ridl.) Holttum","4","5.801991","0.018421","0.00921","0.011575"
"Enteropogon dolichostachyus (Lag.) Keng","16","6.162845","0.245977","0.061494","0.002894"
"Eragrostis heteromera Stapf","57","6.256936","0.236804","0.031365","0.000812"
"Loudetia annua (Stapf) C.E.Hubb.","27","6.141722","0.103339","0.019888","0.001715"
"Gigantochloa albociliata (Munro) Kurz","7","6.074335","0.166541","0.062947","0.006614"
"Polytoca digitata (L.f.) Druce","22","6.282992","0.391502","0.083469","0.002105"
"Themeda arundinacea (Roxb.) A.Camus","25","6.244058","0.326727","0.065345","0.001852"
"Aristida kenyensis Henrard","15","5.93316","0.051777","0.013369","0.003087"
"Echinochloa crus-pavonis (Kunth) Schult.","83","6.053337","0.246743","0.027084","0.000558"
"Impatiens mackeyana Hook.fil.","9","5.876101","0.085921","0.02864","0.005144"
"Panicum pansum Rendle","82","6.12863","0.11243","0.012416","0.000565"
"Panicum seminudum Domin","66","6.202667","0.18905","0.02327","0.000702"
"Aeschynanthus rhododendron Ridl.","6","5.764833","0.02703","0.011035","0.007717"
"Solanum elachophyllum F.Muell.","8","6.525375","0.044123","0.0156","0.005788"
"Trichospermum pleiostigma (F.Muell.) Kosterm.","32","5.828706","0.179964","0.031813","0.001447"
"Grewia glabra Blume","46","5.991828","0.318933","0.047024","0.001007"
"Microchirita caliginosa (C.B.Clarke) Yin Z.Wang","6","5.748973","0.019281","0.007871","0.007717"
"Hedyotis ovatifolia Cav.","18","6.186315","0.234388","0.055246","0.002572"
"Oldenlandia chereevensis Pierre ex Pit.","5","6.162549","0.071474","0.031964","0.00926"
"Neololeba atra (Lindl.) Widjaja","26","5.852363","0.201148","0.039448","0.001781"
"Cardamine papuana (Laut.) O.E.Schulz","7","5.793311","0.177001","0.0669","0.006614"
"Neanotis wightiana (Wall. ex Wight & Arn.) W.H.Lewis","15","6.431635","0.285771","0.073786","0.003087"
"Lindenbergia philippensis (Cham. & Schltdl.) Benth.","42","6.430331","0.29998","0.046288","0.001102"
"Solanum cerasiferum Dunal","39","6.172846","0.178731","0.02862","0.001187"
"Solanum marginatum L.fil.","5","5.993034","0.080392","0.035952","0.00926"
"Chrysochloa orientalis (C.E.Hubb.) Swallen","6","5.880238","0.066935","0.027326","0.007717"
"Aristida utilis F.M.Bailey","9","6.15365","0.188247","0.062749","0.005144"
"Louisiella fluitans C.E.Hubb. & J.Léonard","5","6.121102","0.202655","0.09063","0.00926"
"Stipagrostis acutiflora (Trin. & Rupr.) De Winter","8","6.783056","0.076868","0.027177","0.005788"
"Linaria gharbensis Batt. & Pit.","9","6.592867","0.124172","0.041391","0.005144"
"Apocopis siamensis A.Camus","2","6.031258","0.156818","0.110887","0.02315"
"Aristida ingrata Domin","83","6.432786","0.192233","0.0211","0.000558"
"Eulalia trispicata (Schult.) Henrard","46","6.001173","0.312085","0.046014","0.001007"
"Panicum tenellum Lam.","23","6.058294","0.126612","0.0264","0.002013"
"Racemobambos hepburnii S.Dransf.","2","5.769891","0.024267","0.017159","0.02315"
"Croton robustus Kurz","13","6.112235","0.198889","0.055162","0.003562"
"Ornithoboea arachnoidea (Diels) Craib","8","6.42258","0.157521","0.055692","0.005788"
"Epithema taiwanense S.S.Ying","2","5.873639","0.042356","0.02995","0.02315"
"Cyrtandra cupulata Ridl.","8","5.824589","0.048211","0.017045","0.005788"
"Hedyotis capitellata Wall. ex G.Don","25","5.82249","0.152906","0.030581","0.001852"
"Dichanthium caricosum (L.) A.Camus","9","6.090223","0.321842","0.107281","0.005144"
"Microcos grandiflora (Pulle) Burret","8","5.726116","0.076043","0.026885","0.005788"
"Capillipedium assimile (Steud.) A.Camus","72","6.660745","0.236476","0.027869","0.000643"
"Mostacillastrum gracile (Wedd.) Al-Shehbaz","3","6.107253","0.161147","0.093038","0.015433"
"Napeanthus jelskii Fritsch","4","5.867797","0.034445","0.017223","0.011575"
"Tragus koelerioides Asch.","21","6.611612","0.097094","0.021188","0.002205"
"Impatiens eubotrya Miq.","7","5.723829","0.011805","0.004462","0.006614"
"Abelmoschus manihot (L.) Medik.","76","6.686951","0.384336","0.044086","0.000609"
"Grewia microthyrsa K.Schum. ex Burret","12","6.33336","0.073923","0.02134","0.003858"
"Micraira adamsii Lazarides","6","6.178027","0.12068","0.049267","0.007717"
"Pentaschistis cirrhulosa (Nees) H.P.Linder","8","6.424047","0.104372","0.036901","0.005788"
"Lupinus succulentus Douglas ex K.Koch","52","6.657419","0.224591","0.031145","0.00089"
"Solanum arundo Mattei","9","6.055508","0.369555","0.123185","0.005144"
"Setaria lindenbergiana (Nees) Stapf","24","6.359778","0.185084","0.03778","0.001929"
"Thyrsostachys siamensis Gamble","5","6.201173","0.201994","0.090334","0.00926"
"Diheteropogon amplectens (Nees) Clayton","69","6.276536","0.208959","0.025156","0.000671"
"Grewia falcistipula K.Schum.","15","6.359232","0.189781","0.049001","0.003087"
"Lueheopsis rugosa (Pulle) Burret","6","5.829642","0.071682","0.029264","0.007717"
"Aristida perniciosa Domin","35","6.357607","0.127322","0.021521","0.001323"
