"species","temp","lon","lat"
"Misopates calycinum (Vent.) Rothm.",99,-4.63,36.9
"Mohavea breviflora Coville",117,-117.3563,36.3443
"Mohavea breviflora Coville",123,-115.8077,36.2845
"Mohavea breviflora Coville",132,-116.605926,34.728008
"Mohavea breviflora Coville",125,-114.66103,35.864576
"Mohavea breviflora Coville",134,-115.9147,33.6634
"Mohavea breviflora Coville",125,-113.94185,35.204386
"Mohavea breviflora Coville",132,-114.772915,33.394228
"Mohavea breviflora Coville",121,-114.63528,36.64583
"Mohavea breviflora Coville",120,-116.2915,36.4380799990981
"Mohavea breviflora Coville",117,-117.030694,36.640472
"Mohavea breviflora Coville",115,-117.9042,36.8701
"Mohavea breviflora Coville",131,-115.65667,34.575
"Mohavea breviflora Coville",127,-118.027225,35.300026
"Mohavea breviflora Coville",126,-117.77305,35.42583
"Mohavea breviflora Coville",123,-121.2321,39.7641
"Mohavea breviflora Coville",123,-115.642795,36.257186
"Mohavea breviflora Coville",120,-114.8646,36.8458
"Gambelia speciosa Nutt.",98,-117.85389,33.66444
"Gambelia speciosa Nutt.",26,-118.5028,32.9311
"Gambelia speciosa Nutt.",24,-118.4281,32.8711999991395
"Gambelia speciosa Nutt.",11,-118.3139,29.1409
"Gambelia speciosa Nutt.",120,-121.754722,38.5394439990803
"Gambelia speciosa Nutt.",95,-119.688,34.449
"Gambelia speciosa Nutt.",98,-114.133333,28.966667
"Linaria odora (M.Bieb.) Fisch.",37,18.801339,54.607746
"Linaria odora (M.Bieb.) Fisch.",48,17.329389,54.733235
"Linaria odora (M.Bieb.) Fisch.",73,27.211976,52.053854
"Linaria odora (M.Bieb.) Fisch.",49,17.623065,54.769962
"Linaria odora (M.Bieb.) Fisch.",47,18.934253,54.334119
"Linaria odora (M.Bieb.) Fisch.",45,20.474496,54.955979
"Linaria odora (M.Bieb.) Fisch.",81,38.735046,48.805281
"Linaria odora (M.Bieb.) Fisch.",89,44.5,47.083333
"Linaria odora (M.Bieb.) Fisch.",84,43.463589,49.7877
"Linaria odora (M.Bieb.) Fisch.",86,43.50903,49.061788
"Linaria odora (M.Bieb.) Fisch.",85,45.318967,50.133283
"Linaria odora (M.Bieb.) Fisch.",87,44.511792,48.519524
"Linaria odora (M.Bieb.) Fisch.",88,44.405263,48.261071
"Linaria odora (M.Bieb.) Fisch.",83,41.732254,49.621721
"Linaria odora (M.Bieb.) Fisch.",84,43.35,49.783333
"Linaria odora (M.Bieb.) Fisch.",91,47.030306,48.112611
"Linaria odora (M.Bieb.) Fisch.",85,46.816667,50.733333
"Linaria odora (M.Bieb.) Fisch.",89,44.216667,46.483333
"Linaria odora (M.Bieb.) Fisch.",78,34.558513,49.596848
"Linaria odora (M.Bieb.) Fisch.",73,18.19583,49.78611
"Linaria odora (M.Bieb.) Fisch.",81,41.151341,49.964997
"Linaria odora (M.Bieb.) Fisch.",82,39.782009,48.600452
"Linaria odora (M.Bieb.) Fisch.",80,34.4425,48.65444
"Linaria odora (M.Bieb.) Fisch.",67,32.17444,46.42889
"Linaria odora (M.Bieb.) Fisch.",76,31.88333,49.23333
"Linaria odora (M.Bieb.) Fisch.",86,73.4,55
"Linaria odora (M.Bieb.) Fisch.",86,42.508164,47.744634
"Linaria odora (M.Bieb.) Fisch.",88,44.269725,48.235867
"Linaria odora (M.Bieb.) Fisch.",93,47.996929,46.778507
"Linaria odora (M.Bieb.) Fisch.",83,40.26,48.32
"Linaria odora (M.Bieb.) Fisch.",47,21.029185,56.153049
"Linaria odora (M.Bieb.) Fisch.",87,55.134007,51.760593
"Linaria odora (M.Bieb.) Fisch.",94,51.994592,48.515335
"Linaria odora (M.Bieb.) Fisch.",88,51.370537,51.204019
"Linaria odora (M.Bieb.) Fisch.",78,37.977861,50.041
"Linaria odora (M.Bieb.) Fisch.",76,36.587223,50.59566
"Linaria odora (M.Bieb.) Fisch.",79,40.983333,50.716667
"Linaria odora (M.Bieb.) Fisch.",77,39.033333,51.033333
"Linaria odora (M.Bieb.) Fisch.",79,40.037241,50.504175
"Linaria odora (M.Bieb.) Fisch.",80,39.516099,49.840764
"Linaria dalmatica (L.) Mill.",88,23.548763,42.179326
"Linaria dalmatica (L.) Mill.",87,25.633922,42.425285
"Linaria dalmatica (L.) Mill.",82,16.118845,46.004211
"Linaria dalmatica (L.) Mill.",81,24.969,45.844
"Linaria dalmatica (L.) Mill.",90,21.3415,41.01103
"Linaria dalmatica (L.) Mill.",74,16.332436,40.920284
"Linaria dalmatica (L.) Mill.",44,140.9697,42.3874
"Linaria dalmatica (L.) Mill.",89,20.811939,40.22139
"Linaria dalmatica (L.) Mill.",91,21.29583,40.48056
"Linaria dalmatica (L.) Mill.",68,12.39639,51.884441
"Linaria dalmatica (L.) Mill.",55,23.00778,39.39528
"Linaria dalmatica (L.) Mill.",59,4.576733,51.673267
"Linaria dalmatica (L.) Mill.",61,16.28716,39.862282
"Linaria dalmatica (L.) Mill.",87,22.4755,40.1095
"Linaria dalmatica (L.) Mill.",96,43.8522,40.9244
"Linaria dalmatica (L.) Mill.",88,24.325001,41.480282
"Linaria dalmatica (L.) Mill.",91,21.98694,41.035278
"Linaria dalmatica (L.) Mill.",87,23.88917,41.365829
"Linaria dalmatica (L.) Mill.",92,21.18306,39.761669
"Linaria dalmatica (L.) Mill.",82,25.6037,45.6425
"Linaria dalmatica (L.) Mill.",71,8.623611,49.77
"Linaria dalmatica (L.) Mill.",69,134.136667,34.962222
"Linaria dalmatica (L.) Mill.",65,133.936944,35.1
"Linaria simplex Desf.",95,-3.693278,40.795978
"Linaria simplex Desf.",76,22.909344,37.607365
"Linaria simplex Desf.",86,-1.41,42.8627
"Linaria simplex Desf.",51,7.30806,43.71556
"Linaria simplex Desf.",89,-5.5496,42.5878
"Linaria simplex Desf.",91,-5.67,40.94
"Linaria simplex Desf.",88,-0.7943,38.9324
"Linaria simplex Desf.",94,-4.8693,40.6248
"Linaria simplex Desf.",97,22.1419,38.0517
"Linaria simplex Desf.",119,-6.525278,32.174722
"Linaria simplex Desf.",125,-7.8575,31.185833
"Linaria simplex Desf.",98,45.0486,40.4883
"Linaria simplex Desf.",89,23.688611,41.436389
"Linaria simplex Desf.",75,13.6203,42.3392
"Linaria simplex Desf.",61,39.05,40.7
"Linaria simplex Desf.",94,-2.9773,41.7209
"Linaria simplex Desf.",43,-0.8836,37.5752
"Linaria simplex Desf.",101,-2.4727,38.6385
"Linaria simplex Desf.",40,-0.1131,38.7482
"Linaria simplex Desf.",93,-4.0872,41.7392
"Linaria simplex Desf.",59,0.3693,40.4479
"Linaria simplex Desf.",96,-0.4763,41.423
"Linaria simplex Desf.",76,-0.2131,40.2911
"Linaria simplex Desf.",90,0.9508,41.8558
"Linaria simplex Desf.",90,-2.6606,42.486
"Linaria simplex Desf.",76,-1.0645,38.0199
"Linaria simplex Desf.",93,-1.03255,39.773772
"Linaria simplex Desf.",96,-1.8988,40.6213
"Linaria simplex Desf.",52,15.7686,41.7275
"Linaria simplex Desf.",107,9.1211,35.2386
"Linaria simplex Desf.",90,-6.0711,41.6565
"Linaria simplex Desf.",96,46.2583,39.3947
"Linaria simplex Desf.",86,1.3986,41.7729
"Linaria simplex Desf.",101,-3.6751,36.9523
"Linaria simplex Desf.",94,-1.5782,41.3789
"Linaria simplex Desf.",93,-0.0221,42.0504
"Linaria simplex Desf.",78,4.5667,45.3833
"Linaria simplex Desf.",67,3.14306,43.61444
"Linaria simplex Desf.",90,44.687789,41.82806
"Linaria simplex Desf.",78,6.24,46.381944
"Linaria simplex Desf.",100,48.158611,28.908889
"Linaria simplex Desf.",104,-2.5396,37.86638
"Linaria simplex Desf.",74,6.16583,48.70722
"Linaria simplex Desf.",64,-4.61,43.18
"Linaria angustissima (Loisel.) Borbás",81,22.822766,45.495298
"Linaria angustissima (Loisel.) Borbás",76,20.81167,48.64111
"Linaria angustissima (Loisel.) Borbás",68,14.436867,37.414677
"Linaria angustissima (Loisel.) Borbás",78,15.357084,48.254528
"Linaria angustissima (Loisel.) Borbás",83,7.224783,45.711067
"Linaria angustissima (Loisel.) Borbás",90,20.645817,41.066133
"Linaria angustissima (Loisel.) Borbás",86,1.85,42.4
"Linaria angustissima (Loisel.) Borbás",51,3.18,42.29
"Linaria angustissima (Loisel.) Borbás",83,2.15,42.51
"Linaria angustissima (Loisel.) Borbás",86,8.695539,45.529636
"Linaria angustissima (Loisel.) Borbás",80,10.825556,46.616389
"Linaria angustissima (Loisel.) Borbás",81,10.81556,45.93917
"Linaria angustissima (Loisel.) Borbás",80,20.37278,48.04389
"Linaria angustissima (Loisel.) Borbás",81,11.3125,46.497222
"Linaria angustissima (Loisel.) Borbás",83,19.06722,47.68972
"Linaria angustissima (Loisel.) Borbás",65,7.482333,44.094
"Linaria angustissima (Loisel.) Borbás",80,23.83333,45.85
"Linaria angustissima (Loisel.) Borbás",88,20.03389,45.61611
"Linaria angustissima (Loisel.) Borbás",61,14.46747,45.32836
"Linaria angustissima (Loisel.) Borbás",82,7.383082,44.597647
"Linaria angustissima (Loisel.) Borbás",82,6.93806,44.39639
"Linaria angustissima (Loisel.) Borbás",80,6.931944,46.434444
"Linaria angustissima (Loisel.) Borbás",80,6.890556,46.336389
"Linaria angustissima (Loisel.) Borbás",91,-1.851111,42.391389
"Linaria angustissima (Loisel.) Borbás",96,-3.591736,40.014192
"Linaria angustissima (Loisel.) Borbás",93,22.48667,41.019718
"Linaria angustissima (Loisel.) Borbás",54,8.115658,44.111347
"Linaria angustissima (Loisel.) Borbás",105,62.972245,46.446083
"Linaria angustissima (Loisel.) Borbás",84,42.037683,44.226912
"Linaria angustissima (Loisel.) Borbás",33,33.758333,44.581944
"Linaria angustissima (Loisel.) Borbás",32,35.129428,44.903794
"Linaria angustissima (Loisel.) Borbás",75,21.17333,48.86111
"Linaria angustissima (Loisel.) Borbás",83,6.30667,45.04694
"Linaria spartea (L.) Willd.",71,16.574906,51.840623
"Linaria spartea (L.) Willd.",68,14.835746,52.312305
"Linaria spartea (L.) Willd.",56,-9.01332,39.73648
"Linaria spartea (L.) Willd.",96,-4.24139,39.54611
"Linaria spartea (L.) Willd.",95,-3.38,40.790001
"Linaria spartea (L.) Willd.",95,-3.68,40.39
"Linaria spartea (L.) Willd.",94,-3.66,41.78
"Linaria spartea (L.) Willd.",90,-6.27,41.45
"Linaria spartea (L.) Willd.",89,-3.397,42.681
"Linaria spartea (L.) Willd.",84,-7.86,42.33
"Linaria spartea (L.) Willd.",97,-6.61,37.95
"Linaria spartea (L.) Willd.",58,-0.34,39.14
"Linaria spartea (L.) Willd.",96,-6.34,38.91
"Linaria spartea (L.) Willd.",89,-3.434,42.716999
"Linaria spartea (L.) Willd.",82,-6.46,37.24
"Linaria spartea (L.) Willd.",94,-5.55,39.880001
"Linaria spartea (L.) Willd.",95,-1.57,40.81
"Linaria spartea (L.) Willd.",93,-4.7,40.8833
"Linaria spartea (L.) Willd.",93,-2.76,41.91
"Linaria spartea (L.) Willd.",93,-6.93,41.02
"Linaria spartea (L.) Willd.",106,-3.84,37.75
"Linaria spartea (L.) Willd.",91,-5.32,41.53
"Linaria spartea (L.) Willd.",93,-7.40872,41.31761
"Linaria spartea (L.) Willd.",100,-4.97,38.38
"Linaria spartea (L.) Willd.",50,-8.10313,37.07209
"Linaria spartea (L.) Willd.",86,-7.91448,42.01295
"Linaria spartea (L.) Willd.",51,-9.26677,39.14518
"Linaria spartea (L.) Willd.",48,-8.78078,37.72554
"Linaria spartea (L.) Willd.",87,-8.3665,38.77599
"Linaria spartea (L.) Willd.",95,-7,40.27
"Linaria spartea (L.) Willd.",93,-7.53943,41.1706
"Linaria spartea (L.) Willd.",97,-7.4309,40.11113
"Linaria spartea (L.) Willd.",38,-9.43473,38.75538
"Linaria spartea (L.) Willd.",53,-8.6431,40.77651
"Linaria spartea (L.) Willd.",33,-8.745117,37.125286
"Linaria spartea (L.) Willd.",104,-4.86,37.97
"Linaria spartea (L.) Willd.",97,-2.5,39.74
"Linaria spartea (L.) Willd.",9,-16.416667,28.3
"Linaria spartea (L.) Willd.",56,6.394803,53.090067
"Linaria spartea (L.) Willd.",99,-5.94278,37.36389
"Linaria spartea (L.) Willd.",93,-2.416667,41.75
"Linaria spartea (L.) Willd.",95,-5.37302,39.38335
"Linaria spartea (L.) Willd.",75,-0.5,44.9167
"Linaria spartea (L.) Willd.",72,-0.8333,44
"Linaria spartea (L.) Willd.",91,-6.33,41.279999
"Linaria spartea (L.) Willd.",37,-8.81914,42.25665
"Linaria spartea (L.) Willd.",89,-5.52,42.599998
"Linaria spartea (L.) Willd.",102,-2.21,38.51
"Linaria spartea (L.) Willd.",97,-1.61,38.21
"Linaria spartea (L.) Willd.",98,-1.41,38.41
"Linaria spartea (L.) Willd.",100,-4.35,38.48
"Linaria spartea (L.) Willd.",104,-3.55,37.08
"Linaria spartea (L.) Willd.",82,-5.63,36.52
"Linaria loeselii Schweigg.",49,18.646931,54.350117
"Linaria loeselii Schweigg.",45,21.087256,55.469687
"Linaria loeselii Schweigg.",67,24.190613,54.174143
"Linaria loeselii Schweigg.",32,21.68515,57.54155
"Linaria loeselii Schweigg.",31,22.56085,57.70815
"Linaria loeselii Schweigg.",41,21.18475,56.87515
"Linaria purpurea (L.) Mill.",51,14.09028,40.83361
"Linaria purpurea (L.) Mill.",50,15.95833,41.68861
"Linaria purpurea (L.) Mill.",61,16.20874,58.602
"Linaria purpurea (L.) Mill.",78,15.40625,48.36289
"Linaria purpurea (L.) Mill.",72,10.288178,44.039287
"Linaria purpurea (L.) Mill.",80,11.237189,43.324662
"Linaria purpurea (L.) Mill.",37,5.7518,58.7694
"Linaria purpurea (L.) Mill.",47,13.394718,37.856101
"Linaria purpurea (L.) Mill.",53,14.716666,37.950001
"Linaria purpurea (L.) Mill.",95,-5.39,39.61
"Linaria purpurea (L.) Mill.",75,16.59278,49.2075
"Linaria purpurea (L.) Mill.",68,12.47472,41.89806
"Linaria purpurea (L.) Mill.",49,12.76705,56.06739
"Linaria purpurea (L.) Mill.",53,11.95153,58.38257
"Linaria purpurea (L.) Mill.",79,6.6893,46.52132
"Linaria purpurea (L.) Mill.",81,13.07,47.94
"Linaria purpurea (L.) Mill.",84,11.77,47.39
"Linaria purpurea (L.) Mill.",81,7.01685,46.29812
"Linaria purpurea (L.) Mill.",77,7.93434,47.28733
"Linaria purpurea (L.) Mill.",27,16.49816,56.64477
"Linaria purpurea (L.) Mill.",86,15.75083,40.48444
"Linaria purpurea (L.) Mill.",56,12.86866,56.65076
"Linaria purpurea (L.) Mill.",45,17.91597,59.12434
"Linaria purpurea (L.) Mill.",55,17,59
"Linaria purpurea (L.) Mill.",42,17.20239,40.652952
"Linaria purpurea (L.) Mill.",35,17.352952,40.70482
"Linaria purpurea (L.) Mill.",54,16.550531,39.38364
"Linaria purpurea (L.) Mill.",87,12.90728,42.97255
"Linaria purpurea (L.) Mill.",82,13.292435,42.823425
"Linaria purpurea (L.) Mill.",69,14.31889,41.10667
"Linaria purpurea (L.) Mill.",68,14.06972,42.12556
"Linaria purpurea (L.) Mill.",50,11.1758,42.37371
"Linaria purpurea (L.) Mill.",45,4.62695,52.3766
"Linaria purpurea (L.) Mill.",55,10.622435,43.090003
"Linaria purpurea (L.) Mill.",69,3.91,50.41
"Linaria purpurea (L.) Mill.",61,15.80227,58.10699
"Linaria purpurea (L.) Mill.",66,5.972232,51.636883
"Linaria purpurea (L.) Mill.",42,4.057152,51.918453
"Linaria purpurea (L.) Mill.",43,5.678058,53.058028
"Linaria purpurea (L.) Mill.",98,-6.32,38.38
"Linaria purpurea (L.) Mill.",47,15.31546,56.18393
"Linaria purpurea (L.) Mill.",75,16.75083,49.53056
"Linaria purpurea (L.) Mill.",52,6.57694,53.23417
"Linaria purpurea (L.) Mill.",79,11.53,48.14
"Linaria purpurea (L.) Mill.",53,-3.2003,55.948654
"Linaria purpurea (L.) Mill.",64,8.369444,52.466667
"Linaria purpurea (L.) Mill.",42,0.91371,51.208542
"Linaria purpurea (L.) Mill.",65,8.025,52.273611
"Linaria purpurea (L.) Mill.",78,13.25,48.35
"Linaria purpurea (L.) Mill.",62,-0.4317,51.4417
"Linaria purpurea (L.) Mill.",37,14.12773,55.61461
"Linaria purpurea (L.) Mill.",24,16.576258,56.46772
"Linaria purpurea (L.) Mill.",67,15.03847,58.51772
"Linaria purpurea (L.) Mill.",37,16.17672,56.697247
"Linaria purpurea (L.) Mill.",39,16.659799,57.739879
"Linaria purpurea (L.) Mill.",16,18.297671,57.641842
"Linaria purpurea (L.) Mill.",59,10.7097,59.4399
"Linaria purpurea (L.) Mill.",67,37.225971,56.723348
"Linaria purpurea (L.) Mill.",67,14.68437,58.38133
"Linaria purpurea (L.) Mill.",30,14.33433,55.52294
"Linaria purpurea (L.) Mill.",40,13.42591,55.35591
"Linaria purpurea (L.) Mill.",58,15.0186,56.49976
"Linaria purpurea (L.) Mill.",34,12.104099,55.788175
"Linaria purpurea (L.) Mill.",29,10.224243,55.456681
"Linaria purpurea (L.) Mill.",28,10.402279,55.571596
"Linaria purpurea (L.) Mill.",42,10.182324,56.166977
"Linaria purpurea (L.) Mill.",26,11.542801,55.301549
"Linaria purpurea (L.) Mill.",38,7.9967,58.1527
"Linaria purpurea (L.) Mill.",61,-0.271231,51.548322
"Linaria purpurea (L.) Mill.",68,15.03417,59.51008
"Linaria purpurea (L.) Mill.",53,17.76484,59.93136
"Linaria purpurea (L.) Mill.",26,18.73604,59.77759
"Antirrhinum sempervirens Lapeyr.",90,0.18,42.5
"Antirrhinum sempervirens Lapeyr.",96,-2.71,40.48
"Antirrhinum sempervirens Lapeyr.",87,1.606,42.549
"Antirrhinum sempervirens Lapeyr.",86,1.85,42.31
"Antirrhinum sempervirens Lapeyr.",76,0.36,40.82
"Antirrhinum sempervirens Lapeyr.",89,-0.25,42.73
"Antirrhinum sempervirens Lapeyr.",79,-7.666667,42.833333
"Antirrhinum sempervirens Lapeyr.",62,-4.7259,43.2479
"Antirrhinum sempervirens Lapeyr.",91,0.87806,41.87811
"Linaria chalepensis (L.) Mill.",84,10.991302,45.437428
"Linaria chalepensis (L.) Mill.",68,23.066667,37.6
"Linaria chalepensis (L.) Mill.",55,25.46667,40.47083
"Linaria chalepensis (L.) Mill.",13,23.53472,35.30722
"Linaria chalepensis (L.) Mill.",15,13.158678,38.705646
"Linaria chalepensis (L.) Mill.",48,14.676042,38.044754
"Linaria chalepensis (L.) Mill.",78,25.409439,41.071671
"Linaria chalepensis (L.) Mill.",62,23.31028,40.229439
"Linaria chalepensis (L.) Mill.",12,24.94694,35.06333
"Linaria chalepensis (L.) Mill.",116,35.9,32.266667
"Linaria chalepensis (L.) Mill.",13,3.06,39.8
"Linaria chalepensis (L.) Mill.",27,26.966667,36.966667
"Linaria chalepensis (L.) Mill.",93,22.68778,41.00806
"Linaria chalepensis (L.) Mill.",35,13.842773,44.902578
"Linaria chalepensis (L.) Mill.",45,6.1238,43.118
"Linaria chalepensis (L.) Mill.",53,4.507522,51.931671
"Linaria chalepensis (L.) Mill.",60,4.988203,51.835411
"Linaria chalepensis (L.) Mill.",68,5.707638,50.981693
"Linaria chalepensis (L.) Mill.",127,47.416667,34.383333
"Linaria chalepensis (L.) Mill.",38,33.275556,35.085
"Linaria chalepensis (L.) Mill.",36,32.830833,34.948611
"Linaria chalepensis (L.) Mill.",82,23.627781,41.05806
"Linaria chalepensis (L.) Mill.",78,22.57667,39.50861
"Linaria chalepensis (L.) Mill.",92,22.42,40.405281
"Linaria chalepensis (L.) Mill.",82,23.99,41.186939
"Linaria chalepensis (L.) Mill.",92,21.318609,40.112499
"Linaria chalepensis (L.) Mill.",129,57.9,28.83333
"Linaria chalepensis (L.) Mill.",100,44.887937,39.711543
"Linaria chalepensis (L.) Mill.",101,46.18667,38.89639
"Linaria chalepensis (L.) Mill.",93,22.5,38.483333
"Linaria chalepensis (L.) Mill.",23,24.110279,38.523891
"Linaria chalepensis (L.) Mill.",53,23.469999,38.30611
"Linaria chalepensis (L.) Mill.",45,23.280001,39.005001
"Linaria chalepensis (L.) Mill.",71,35.3,32.92
"Linaria chalepensis (L.) Mill.",106,36.599998,35.616665
"Linaria chalepensis (L.) Mill.",52,7.349677,43.761044
"Linaria chalepensis (L.) Mill.",13,25.116667,36.7
"Linaria chalepensis (L.) Mill.",14,24.683333,36.933333
"Linaria chalepensis (L.) Mill.",30,28.033333,36.266667
"Linaria chalepensis (L.) Mill.",18,26.05,37.533333
"Linaria chalepensis (L.) Mill.",25,27.9,36.183333
"Linaria chalepensis (L.) Mill.",94,21.533333,39.75
"Linaria chalepensis (L.) Mill.",21,26.016667,38.183333
"Linaria chalepensis (L.) Mill.",27,20.633333,37.833333
"Linaria chalepensis (L.) Mill.",12,26.283333,35.266667
"Linaria chalepensis (L.) Mill.",13,24.016667,35.516667
"Linaria chalepensis (L.) Mill.",114,37.15421,36.2064
"Linaria chalepensis (L.) Mill.",13,2.88,39.740002
"Linaria tristis (L.) Mill.",53,-8.641388,41.052222
"Linaria tristis (L.) Mill.",67,-5.583,36.112999
"Linaria tristis (L.) Mill.",85,-3.82,34.8
"Linaria tristis (L.) Mill.",93,-4.865,36.757
"Linaria tristis (L.) Mill.",47,-9.2097,38.67633
"Linaria tristis (L.) Mill.",99,-3.73,36.91
"Linaria tristis (L.) Mill.",107,-3.9404,37.5094
"Linaria tristis (L.) Mill.",104,-2.55,37.8667
"Linaria tristis (L.) Mill.",105,-3.436551,37.134251
"Linaria tristis (L.) Mill.",60,-0.16219,51.48455
"Linaria tristis (L.) Mill.",79,16.3839,48.1931
"Linaria tristis (L.) Mill.",95,-4.1823,40.5528
"Linaria tristis (L.) Mill.",95,-4.1684,39.7422
"Linaria tristis (L.) Mill.",82,-5.64833,36.52111
"Linaria tristis (L.) Mill.",120,-6.2527,31.7427
"Linaria tristis (L.) Mill.",74,-5.0678,35.1217
"Linaria tristis (L.) Mill.",111,-4.0095,34.141
"Linaria tristis (L.) Mill.",113,-3.08,33.99
"Linaria tristis (L.) Mill.",47,12.87652,55.88197
"Linaria tristis (L.) Mill.",58,-0.63855,35.69991
"Linaria tristis (L.) Mill.",103,-2.69839,38.20131
"Linaria tristis (L.) Mill.",74,-1.74901,35.00975
"Linaria tristis (L.) Mill.",117,-5.433118,32.24449
"Linaria tristis (L.) Mill.",125,-7.85,31.18
"Linaria tristis (L.) Mill.",95,-3.14,41.26
"Linaria peloponnesiaca Boiss. & Heldr.",93,21.683333,40.15
"Linaria peloponnesiaca Boiss. & Heldr.",88,20.31472,41.734718
"Linaria peloponnesiaca Boiss. & Heldr.",89,20.7325,41.66556
"Linaria peloponnesiaca Boiss. & Heldr.",89,20.66735,40.462033
"Linaria peloponnesiaca Boiss. & Heldr.",75,22.61389,37.26861
"Linaria peloponnesiaca Boiss. & Heldr.",94,22.247499,37.664719
"Linaria peloponnesiaca Boiss. & Heldr.",98,22.3,37.98
"Linaria peloponnesiaca Boiss. & Heldr.",91,21.183333,39.6
"Linaria peloponnesiaca Boiss. & Heldr.",48,13.2027,55.70403
"Linaria peloponnesiaca Boiss. & Heldr.",88,21.566667,38.683333
"Linaria peloponnesiaca Boiss. & Heldr.",94,21.633333,39.316667
"Linaria peloponnesiaca Boiss. & Heldr.",88,23.6,41.266667
"Antirrhinum pulverulentum Lázaro Ibiza",97,-2.268,40.442
"Antirrhinum pulverulentum Lázaro Ibiza",95,-2.93,41.04
"Antirrhinum pulverulentum Lázaro Ibiza",95,-3.03,41
"Antirrhinum pulverulentum Lázaro Ibiza",97,-2.15,39.77
"Antirrhinum pulverulentum Lázaro Ibiza",94,-1.78,41.19
"Antirrhinum pulverulentum Lázaro Ibiza",104,-3.44154,38.01655
"Linaria microsepala A.Kern.",60,17.09417,43.2625
"Linaria grandiflora Desf.",90,23.40611,41.76028
"Linaria grandiflora Desf.",127,51.411758,30.908516
"Linaria grandiflora Desf.",120,50.064693,32.996223
"Linaria grandiflora Desf.",99,46.1375,39.11028
"Linaria grandiflora Desf.",105,32.96833,38.05833
"Linaria grandiflora Desf.",88,23.6044,42.2669
"Linaria grandiflora Desf.",96,41.283333,39.85
"Linaria grandiflora Desf.",110,46.25,37.78333
"Linaria grandiflora Desf.",121,50.713333,32.906667
"Linaria grandiflora Desf.",96,45.27028,40.50306
"Linaria grandiflora Desf.",84,48.371515,38.671975
"Linaria grandiflora Desf.",96,44.38667,41.0075
"Linaria grandiflora Desf.",98,44.19722,40.73694
"Antirrhinum graniticum Rothm.",74,-8.54083,39.92111
"Antirrhinum graniticum Rothm.",96,-6.6006,37.8871
"Antirrhinum graniticum Rothm.",94,-4.8405,40.4361
"Antirrhinum graniticum Rothm.",93,-5.84,40.31
"Antirrhinum graniticum Rothm.",96,-7.39592,40.63802
"Antirrhinum graniticum Rothm.",94,-2.82,41.51
"Antirrhinum graniticum Rothm.",91,-6.5594,41.6089
"Antirrhinum graniticum Rothm.",95,-2.61,41.01
"Antirrhinum graniticum Rothm.",93,-7.53943,41.1706
"Antirrhinum graniticum Rothm.",95,-3.77,41.14
"Antirrhinum graniticum Rothm.",96,-3.18,40.16
"Antirrhinum graniticum Rothm.",95,-4.5399,40.3342
"Antirrhinum graniticum Rothm.",94,-6.01,39.77
"Antirrhinum graniticum Rothm.",92,-6.75642,41.80592
"Antirrhinum graniticum Rothm.",91,-7.80749,41.12934
"Antirrhinum graniticum Rothm.",97,-4.53,39.04
"Antirrhinum graniticum Rothm.",92,-3.56,36.78
"Antirrhinum graniticum Rothm.",95,-5.33,39.46
"Antirrhinum graniticum Rothm.",104,-5.3122,37.8364
"Antirrhinum graniticum Rothm.",96,-6.66,37.88
