,np,lnLik,DiscLik,ContLik,AICc,dAICc,AICcwt
bio_6.Thelypodieae.CID_OUM,10,135.6498634,-40.7631997,181.3100923,-246.8099308,19.91677654,4.67E-05
bio_6.Thelypodieae.CID_OUMV,11,137.8969897,-37.82742468,180.7863413,-248.2939795,18.43272791,9.81E-05
bio_6.Thelypodieae.HYB_BMV,11,128.9172125,-37.25044784,170.2576143,-230.3344249,36.39228243,1.23E-08
bio_6.Thelypodieae.HYB_OUV,12,129.7902135,-37.03459136,170.9966618,-228.942129,37.78457833,6.16E-09
bio_6.Thelypodieae.HYB_OUM,12,137.0776407,-39.70319434,182.5869798,-243.5169834,23.20972393,9.00E-06
bio_6.Thelypodieae.HYB_OUMV,15,133.9047692,-38.07646359,174.6702256,-226.9004474,39.82625993,2.22E-09
bio_12.Alysseae.CID_BM1,4,-31.57889986,-18.12149361,-8.882478812,72.2104313,5.550490759,0.022188479
bio_12.Alysseae.CID_OU1,5,-27.51915946,-18.15156099,-4.838834322,66.65994054,0,0.355960079
bio_12.Alysseae.CD_BMV,5,-31.12673382,-18.19388484,-8.722933025,73.87508927,7.215148727,0.009652763
bio_12.Alysseae.CD_OUV,6,-26.8555377,-18.15672075,-4.453514653,68.04440874,1.384468198,0.178142624
bio_12.Alysseae.CD_OUM,6,-26.38056514,-18.282427,-3.972888873,67.09446362,0.434523073,0.286448009
bio_12.Alysseae.CD_OUMV,7,-25.61580089,-18.29718443,-2.965557472,68.43160177,1.771661227,0.146787795
bio_12.Alysseae.CID_BMV,9,-31.56353014,-18.19893025,-9.052793453,86.58160573,19.92166519,1.68E-05
bio_12.Alysseae.CID_OUV,10,-27.56100519,-18.27461277,-4.825311679,81.99701039,15.33706984,0.000166341
bio_12.Alysseae.CID_OUM,10,-26.48037019,-18.33132589,-3.58221313,79.83574038,13.17579984,0.000490132
bio_12.Alysseae.CID_OUMV,11,-26.00898818,-18.51987101,-3.141286728,82.53410538,15.87416484,0.000127166
bio_12.Alysseae.HYB_BMV,11,-31.17140855,-18.13691754,-8.928074482,92.85894613,26.19900558,7.28E-07
bio_12.Alysseae.HYB_OUV,12,-27.05881265,-18.47867977,-4.307119715,88.51762531,21.85768476,6.38E-06
bio_12.Alysseae.HYB_OUM,12,-26.37398169,-18.36920516,-3.725470542,87.14796338,20.48802284,1.27E-05
bio_12.Alysseae.HYB_OUMV,15,-25.64733369,-18.32639415,-3.211024035,99.07244515,32.41250461,3.26E-08
bio_12.Antirrhineae.CID_BM1,4,-169.7975685,-72.80812111,-92.65739528,347.9100976,18.15887102,3.34E-05
bio_12.Antirrhineae.CID_OU1,5,-159.6635502,-72.8583827,-82.48033872,329.8032908,0.052064188,0.285201356
bio_12.Antirrhineae.CD_BMV,5,-166.8738732,-72.69436813,-89.89671199,344.2239369,14.47271028,0.000210741
bio_12.Antirrhineae.CD_OUV,6,-158.6868985,-72.5548718,-81.75959386,330.0457971,0.294570464,0.252634128
bio_12.Antirrhineae.CD_OUM,6,-158.5396133,-72.69280215,-81.28271136,329.7512266,0,0.292723225
bio_12.Antirrhineae.CD_OUMV,7,-157.9794928,-72.63045962,-80.79219513,330.8622113,1.110984707,0.167961567
bio_12.Antirrhineae.CID_BMV,9,-167.1289666,-72.9931411,-89.60896915,353.7333431,23.98211649,1.81E-06
bio_12.Antirrhineae.CID_OUV,10,-169.7018192,-72.94133051,-92.56882081,361.2218203,31.47059364,4.29E-08
bio_12.Antirrhineae.CID_OUM,10,-159.7725433,-72.68547795,-82.60212937,341.3632685,11.61204189,0.000880916
bio_12.Antirrhineae.CID_OUMV,11,-169.4984032,-72.72336886,-92.51943961,363.1968063,33.4455797,1.60E-08
bio_12.Antirrhineae.HYB_BMV,11,-167.5412036,-74.09215641,-88.77988447,359.2824071,29.5311805,1.13E-07
bio_12.Antirrhineae.HYB_OUV,12,-158.9810869,-72.7872407,-81.91211534,344.5840225,14.83279588,0.000176018
bio_12.Antirrhineae.HYB_OUM,12,-174.5496078,-78.28665807,-92.46248944,375.7210644,45.96983779,3.05E-11
bio_12.Antirrhineae.HYB_OUMV,15,-155.2191951,-79.87834602,-69.86984469,344.5763213,14.82509467,0.000176697
bio_12.Apioideae.CID_BM1,4,-537.7186574,-142.7572681,-390.9624382,1083.518616,86.40908866,1.16E-19
bio_12.Apioideae.CID_OU1,5,-493.4936636,-142.2382987,-346.8410738,997.1095269,0,0.670130741
bio_12.Apioideae.CD_BMV,5,-537.2793338,-142.5355453,-389.8513385,1084.680867,87.57134032,6.46E-20
bio_12.Apioideae.CD_OUV,6,-537.1824582,-142.5850208,-390.3690382,1086.536345,89.42681807,2.55E-20
bio_12.Apioideae.CD_OUM,6,-493.1879408,-142.458868,-346.3784195,998.5473102,1.437783355,0.326549372
bio_12.Apioideae.CD_OUMV,7,-537.3052482,-142.4504956,-390.1975542,1088.839535,91.73000845,8.08E-21
bio_12.Apioideae.CID_BMV,9,-537.2583215,-141.9460107,-390.9095516,1092.886253,95.77672607,1.07E-21
bio_12.Apioideae.CID_OUV,10,-537.2167291,-141.8539938,-390.9093096,1094.886133,97.7766062,3.93E-22
bio_12.Apioideae.CID_OUM,10,-494.4215081,-143.0231293,-347.2434341,1009.295691,12.1861642,0.001513448
bio_12.Apioideae.CID_OUMV,11,-493.7175595,-142.2914147,-347.0422076,1009.979449,12.86992199,0.001075206
bio_12.Apioideae.HYB_BMV,11,-527.1614378,-144.8950182,-377.6203688,1076.867206,79.75767871,3.21E-18
bio_12.Apioideae.HYB_OUV,12,-493.0529449,-142.1823618,-346.2208575,1010.750518,13.64099103,0.000731233
bio_12.Apioideae.HYB_OUM,12,-538.0041521,-143.8307826,-390.9234971,1100.652932,103.5434054,2.20E-23
bio_12.Apioideae.HYB_OUMV,15,-541.7955193,-165.6832815,-372.9303867,1114.58896,117.4794327,2.07E-26
bio_12.Arabideae.CID_BM1,4,-248.0392209,-55.95850838,-187.6940505,504.320866,116.9034407,2.74E-26
bio_12.Arabideae.CID_OU1,5,-188.5257858,-56.01575023,-128.1554702,387.4174253,0,0.664365572
bio_12.Arabideae.CD_BMV,5,-239.5604282,-56.61130229,-178.8308214,489.4867101,102.0692847,4.55E-23
bio_12.Arabideae.CD_OUV,6,-239.5670047,-57.6286254,-179.1566932,491.6493468,104.2319214,1.54E-23
bio_12.Arabideae.CD_OUM,6,-188.5923271,-55.89950392,-128.1101591,389.6999916,2.28256625,0.212204288
bio_12.Arabideae.CD_OUMV,7,-239.580619,-56.56537583,-178.8288196,493.8525961,106.4351708,5.13E-24
bio_12.Arabideae.CID_BMV,9,-234.8883996,-54.84702302,-176.4428361,488.9017993,101.4843739,6.10E-23
bio_12.Arabideae.CID_OUV,10,-238.0101251,-54.73871155,-179.0970611,497.4038979,109.9864726,8.69E-25
bio_12.Arabideae.CID_OUM,10,-196.42853,-54.00584635,-138.2392143,414.2407078,26.82328247,9.95E-07
bio_12.Arabideae.CID_OUMV,11,-220.3330425,-56.52297424,-161.3589495,464.336971,76.91954569,1.32E-17
bio_12.Arabideae.HYB_BMV,11,-221.6877811,-55.66088175,-161.0907867,467.0464483,79.62902293,3.40E-18
bio_12.Arabideae.HYB_OUV,12,-182.3982533,-54.34641291,-123.9418562,390.7837677,3.366342357,0.123428418
bio_12.Arabideae.HYB_OUM,12,-219.3041925,-54.72109269,-154.0382086,464.5956461,77.17822073,1.16E-17
bio_12.Arabideae.HYB_OUMV,15,-190.8753861,-54.63235684,-133.7553681,414.8676553,27.45022996,7.27E-07
bio_12.Balsamiaceae.CID_BM1,4,-105.1944546,-51.10818421,-49.72133984,218.8767141,16.11972324,0.000251384
bio_12.Balsamiaceae.CID_OU1,5,-101.0474992,-51.05398376,-45.53149563,212.8357391,10.07874828,0.005153697
bio_12.Balsamiaceae.CD_BMV,5,-101.735231,-51.2599547,-45.85532237,214.2112028,11.45421196,0.002590841
bio_12.Balsamiaceae.CD_OUV,6,-99.69977677,-51.15588587,-44.16940058,212.4495535,9.69256271,0.006251411
bio_12.Balsamiaceae.CD_OUM,6,-94.85349541,-50.96317474,-38.5831141,202.7569908,0,0.795593641
bio_12.Balsamiaceae.CD_OUMV,7,-95.10110351,-51.07620406,-39.0232184,205.6199285,2.862937717,0.190113202
bio_12.Balsamiaceae.CID_BMV,9,-121.3033818,-69.36370074,-50.15115039,262.9444259,60.18743507,6.78E-14
bio_12.Balsamiaceae.CID_OUV,10,-100.6144315,-51.56374532,-44.76054209,224.1235999,21.36660909,1.82E-05
bio_12.Balsamiaceae.CID_OUM,10,-100.9548122,-51.01666013,-45.61812576,224.8043613,22.04737051,1.30E-05
bio_12.Balsamiaceae.CID_OUMV,11,-101.0243959,-50.8670777,-45.68154597,227.5687918,24.81180096,3.26E-06
bio_12.Balsamiaceae.HYB_BMV,11,-102.0376549,-51.69328919,-46.06322423,229.5953098,26.838319,1.18E-06
bio_12.Balsamiaceae.HYB_OUV,12,-100.1668009,-51.36293612,-44.42541733,228.549818,25.79282713,1.99E-06
bio_12.Balsamiaceae.HYB_OUM,12,-98.84577085,-52.31236845,-42.23752445,225.9077579,23.15076709,7.47E-06
bio_12.Balsamiaceae.HYB_OUMV,15,-96.94408737,-51.2140579,-40.9346742,230.6487381,27.89174729,6.98E-07
bio_12.Brassiceae.CID_BM1,4,-136.3619052,-39.49261283,-92.51017046,281.339195,60.08867353,4.34E-14
bio_12.Brassiceae.CID_OU1,5,-105.3579643,-39.45691328,-61.48567048,221.6534287,0.402907169,0.396633608
bio_12.Brassiceae.CD_BMV,5,-127.5023695,-41.74473095,-81.15035232,265.9422391,44.69171759,9.58E-11
bio_12.Brassiceae.CD_OUV,6,-106.1018213,-39.30797425,-62.55256958,225.5369759,4.286454423,0.056896813
bio_12.Brassiceae.CD_OUM,6,-103.9585941,-39.45362213,-60.25791519,221.2505215,0,0.485154083
bio_12.Brassiceae.CD_OUMV,7,-104.8061557,-39.38063032,-61.89199803,225.418763,4.168241543,0.060361155
bio_12.Brassiceae.CID_BMV,9,-123.5039744,-40.22365498,-74.15575856,268.0079489,46.75742736,3.41E-11
bio_12.Brassiceae.CID_OUV,10,-111.06879,-39.83197217,-67.37359759,245.8663935,24.61587206,2.19E-06
bio_12.Brassiceae.CID_OUM,10,-105.4478501,-40.0230471,-59.66869858,234.6245137,13.37399218,0.000604998
bio_12.Brassiceae.CID_OUMV,11,-107.2970984,-39.43695646,-63.47579202,241.145921,19.89539951,2.32E-05
bio_12.Brassiceae.HYB_BMV,11,-116.8468066,-41.00832295,-55.22007952,260.2453373,38.9948158,1.65E-09
bio_12.Brassiceae.HYB_OUV,12,-103.2527718,-44.53879001,-51.75275881,235.9792279,14.7287064,0.000307314
bio_12.Brassiceae.HYB_OUM,12,-106.4983877,-39.36724227,-63.04153545,242.4704596,21.21993814,1.20E-05
bio_12.Brassiceae.HYB_OUMV,15,-102.7341759,-51.13209349,-47.81274696,244.3572408,23.10671928,4.66E-06
bio_12.Cardamineae.CID_BM1,4,-149.5364248,-53.69298454,-91.45301291,307.4768901,42.66465762,1.98E-10
bio_12.Cardamineae.CID_OU1,5,-127.0999938,-53.56794088,-69.02504852,264.8122324,0,0.36332117
bio_12.Cardamineae.CD_BMV,5,-148.906369,-53.57628581,-90.52725893,308.4249829,43.61275047,1.23E-10
bio_12.Cardamineae.CD_OUV,6,-126.0172194,-53.50788847,-67.7856276,264.9004183,0.088185822,0.34764933
bio_12.Cardamineae.CD_OUM,6,-126.8280892,-53.53492325,-68.83874879,266.5221578,1.709925381,0.154520152
bio_12.Cardamineae.CD_OUMV,7,-125.8251074,-53.55625463,-67.65784295,266.8168814,2.00464895,0.133348064
bio_12.Cardamineae.CID_BMV,9,-149.0559979,-53.80927369,-90.65736336,318.0268895,53.21465703,1.01E-12
bio_12.Cardamineae.CID_OUV,10,-128.0942553,-53.56387393,-69.80024231,278.554102,13.74186957,0.000376948
bio_12.Cardamineae.CID_OUM,10,-130.0680482,-55.29701162,-70.39094273,282.5016878,17.68945541,5.24E-05
bio_12.Cardamineae.CID_OUMV,11,-126.5997835,-56.00852577,-65.66697456,278.0691321,13.25689971,0.000480387
bio_12.Cardamineae.HYB_BMV,11,-149.1271079,-53.71746945,-90.65402739,323.123781,58.31154856,7.91E-14
bio_12.Cardamineae.HYB_OUV,12,-125.979273,-53.69834802,-67.7300102,279.3871174,14.57488501,0.000248539
bio_12.Cardamineae.HYB_OUM,12,-130.6185074,-55.78486496,-70.28330459,288.6655863,23.85335383,2.40E-06
bio_12.Cardamineae.HYB_OUMV,15,-127.9313462,-56.47305621,-66.10565407,291.3172378,26.50500533,6.38E-07
bio_12.Cardueae.CID_BM1,4,-151.1464832,-74.614526,-72.16961554,310.6469487,19.13830766,5.89E-05
bio_12.Cardueae.CID_OU1,5,-142.4303733,-73.46527636,-64.79699917,295.3964609,3.887819847,0.120656527
bio_12.Cardueae.CD_BMV,5,-149.4428346,-74.71776873,-70.5373782,309.4213835,17.91274248,0.000108662
bio_12.Cardueae.CD_OUV,6,-139.3759422,-74.2432932,-60.75169782,291.5086411,0,0.842907994
bio_12.Cardueae.CD_OUM,6,-142.6138276,-74.15323171,-64.04656915,297.9844119,6.475770851,0.03308144
bio_12.Cardueae.CD_OUMV,7,-143.9043473,-74.27560201,-65.99143865,302.8268764,11.31823533,0.002938033
bio_12.Cardueae.CID_BMV,9,-153.438391,-77.22769214,-71.84377339,326.5434487,35.03480768,2.08E-08
bio_12.Cardueae.CID_OUV,10,-146.5973417,-77.24787882,-64.92179198,315.2507581,23.74211705,5.89E-06
bio_12.Cardueae.CID_OUM,10,-143.3160006,-74.14938649,-65.97353076,308.688076,17.17943493,0.000156788
bio_12.Cardueae.CID_OUMV,11,-142.9927621,-74.40555224,-64.26945679,310.4760902,18.96744916,6.41E-05
bio_12.Cardueae.HYB_BMV,11,-146.6569731,-74.3186007,-68.2446508,317.8045123,26.29587123,1.64E-06
bio_12.Cardueae.HYB_OUV,12,-145.0954534,-73.5543941,-67.27972758,317.1623354,25.65369438,2.27E-06
bio_12.Cardueae.HYB_OUM,12,-145.107187,-76.20974561,-63.98268623,317.1858026,25.67716154,2.24E-06
bio_12.Cardueae.HYB_OUMV,15,-139.3057797,-74.14928285,-60.82208205,313.3174418,21.8088007,1.55E-05
bio_12.CES.CID_BM1,4,-45.67187575,-12.95064244,-28.14717439,101.0104182,2.295079518,0.16683198
bio_12.CES.CID_OU1,5,-43.05332149,-12.94353791,-25.52936736,98.71533864,0,0.525592899
bio_12.CES.CD_BMV,5,-45.87723012,-13.15186018,-27.7598036,104.3631559,5.647817252,0.031206248
bio_12.CES.CD_OUV,6,-42.60413436,-13.14641552,-24.94882942,101.0264505,2.311111901,0.165499969
bio_12.CES.CD_OUM,6,-43.00626886,-12.9188127,-25.52129495,101.8307195,3.115380891,0.110701403
bio_12.CES.CD_OUMV,7,-48.79294215,-13.16839553,-32.86819897,116.9192176,18.203879,5.86E-05
bio_12.CES.CID_BMV,9,-45.73918232,-13.0497853,-28.0381716,118.9520489,20.23671021,2.12E-05
bio_12.CES.CID_OUV,10,-42.38516048,-13.18605242,-24.50374181,116.9925432,18.27720453,5.65E-05
bio_12.CES.CID_OUM,10,-43.12088417,-13.05100203,-25.49970725,118.4639906,19.74865193,2.71E-05
bio_12.CES.CID_OUMV,11,-42.42035284,-13.09273669,-24.80766382,122.3701174,23.65477881,3.84E-06
bio_12.CES.HYB_BMV,11,-45.77736794,-13.09385603,-27.96460964,129.0841476,30.36880899,1.34E-07
bio_12.CES.HYB_OUV,12,-42.85526073,-13.08187596,-25.33736786,129.2105215,30.49518281,1.26E-07
bio_12.CES.HYB_OUM,12,-43.03947854,-12.98751189,-25.551526,129.5789571,30.86361844,1.04E-07
bio_12.CES.HYB_OUMV,15,-42.44462756,-13.02886957,-24.84114941,151.812332,53.0969934,1.55E-12
bio_12.Chamaecrista.CID_BM1,4,-2.868541561,-13.92576565,15.28748694,14.34314373,2.796042589,0.107709458
bio_12.Chamaecrista.CID_OU1,5,-0.312012108,-13.88688886,17.74789893,11.54710114,0,0.435919979
bio_12.Chamaecrista.CD_BMV,5,-1.695967042,-13.96917088,17.63236622,14.31501101,2.767909868,0.109235244
bio_12.Chamaecrista.CD_OUV,6,-0.137925968,-14.4377651,17.56637987,13.58835194,2.041250798,0.157092263
bio_12.Chamaecrista.CD_OUM,6,-0.202504402,-13.80907771,17.82389124,13.7175088,2.170407666,0.147268118
bio_12.Chamaecrista.CD_OUMV,7,-0.255740005,-13.74725668,17.18157479,16.28925779,4.74215665,0.040706198
bio_12.Chamaecrista.CID_BMV,9,-2.20366289,-14.04146041,16.77483187,25.35814545,13.81104431,0.000436895
bio_12.Chamaecrista.CID_OUV,10,-0.332673175,-14.08819186,17.54284061,24.33201302,12.78491188,0.000729791
bio_12.Chamaecrista.CID_OUM,10,-0.449549718,-13.89858701,18.09798266,24.5657661,13.01866496,0.000649291
bio_12.Chamaecrista.CID_OUMV,11,-0.808784071,-14.6818832,18.06368626,28.09214441,16.54504328,0.000111352
bio_12.Chamaecrista.HYB_BMV,11,-2.46134277,-14.32577007,16.74454886,31.39726181,19.85016067,2.13E-05
bio_12.Chamaecrista.HYB_OUV,12,0.215084944,-14.06470711,18.53257637,28.94914046,17.40203932,7.25E-05
bio_12.Chamaecrista.HYB_OUM,12,-0.219034552,-13.53926566,17.75341292,29.81737945,18.27027831,4.70E-05
bio_12.Chamaecrista.HYB_OUMV,15,-0.010540504,-13.84714607,17.60980371,38.74835374,27.2012526,5.40E-07
bio_12.Chorisporeae.CID_BM1,4,-16.30046748,-4.63998064,-7.081620928,47.26760163,273.277855,4.51E-60
bio_12.Chorisporeae.CID_OU1,5,-10.18944387,-4.701692048,-0.997054813,42.37888774,268.3891411,5.19E-59
bio_12.Chorisporeae.CD_BMV,5,-12.53252404,-4.687089653,-3.157247119,47.06504808,273.0753014,4.99E-60
bio_12.Chorisporeae.CD_OUV,6,-9.658912978,-4.720306859,-1.21676866,52.31782596,278.3280793,3.61E-61
bio_12.Chorisporeae.CD_OUM,6,-9.828705263,-4.641895397,-0.536001898,52.65741053,278.6676639,3.04E-61
bio_12.Chorisporeae.CD_OUMV,7,-7.985852657,-4.741511275,0.582523589,67.30503865,293.315292,2.01E-64
bio_12.Chorisporeae.CID_BMV,9,-12.58994527,-4.745929595,-4.000590195,223.1798905,449.1901439,2.85E-98
bio_12.Chorisporeae.CID_OUV,10,-9.663380169,-4.731248678,-1.580921805,Inf,Inf,0
bio_12.Chorisporeae.CID_OUM,10,-9.994314593,-4.635586959,-0.808946478,Inf,Inf,0
bio_12.Chorisporeae.CID_OUMV,11,-7.994873322,-4.68969716,0.571368104,-226.0102534,0,0.989456512
bio_12.Chorisporeae.HYB_BMV,11,-12.53652076,-4.649912823,-3.87372968,-216.9269585,9.083294875,0.010543488
bio_12.Chorisporeae.HYB_OUV,12,-9.669530571,-4.722986677,-1.11650961,-112.6609389,113.3493145,2.41E-25
bio_12.Chorisporeae.HYB_OUM,12,-9.909275284,-4.63214616,-0.650869282,-112.1814494,113.8288039,1.90E-25
bio_12.Chorisporeae.HYB_OUMV,15,-8.004986721,-4.738173967,-0.070373542,-49.99002656,176.0202268,5.93E-39
bio_12.Croton.CID_BM1,4,-219.4557534,-46.8046589,-168.94863,447.0993002,72.85099235,1.34E-16
bio_12.Croton.CID_OU1,5,-193.2368871,-46.0692781,-142.6868111,396.7567931,22.50848521,1.14E-05
bio_12.Croton.CD_BMV,5,-208.0558325,-47.10689074,-331.3092236,426.3946839,52.14637603,4.18E-12
bio_12.Croton.CD_OUV,6,-183.4033759,-50.03797849,-127.9533393,379.2048561,4.956548186,0.073897562
bio_12.Croton.CD_OUM,6,-191.1641026,-47.83670736,-138.7831406,394.7263095,20.47800159,3.15E-05
bio_12.Croton.CD_OUMV,7,-184.669013,-49.76392276,-128.3086467,383.8713594,9.623051522,0.007166577
bio_12.Croton.CID_BMV,9,-219.5999507,-47.43551796,-333.5567308,458.065286,83.81697812,5.55E-19
bio_12.Croton.CID_OUV,10,-179.7406159,-50.61668465,-121.7902846,380.5440338,6.295725886,0.037829567
bio_12.Croton.CID_OUM,10,-192.2957051,-47.24950912,-142.65449,405.6542122,31.40590427,1.33E-07
bio_12.Croton.CID_OUMV,11,-194.9598978,-48.42832398,-142.5081173,413.2013491,38.9530412,3.06E-09
bio_12.Croton.HYB_BMV,11,-190.5996182,-46.82392203,-142.2349337,404.4807899,30.23248197,2.40E-07
bio_12.Croton.HYB_OUV,12,-174.3631783,-46.95754522,-116.9810934,374.2483079,0,0.880908652
bio_12.Croton.HYB_OUM,12,-217.7946037,-49.74035239,-159.0796192,461.1111586,86.86285073,1.21E-19
bio_12.Croton.HYB_OUMV,15,-179.5854288,-51.12532229,-118.6133307,391.5470952,17.29878734,0.000154364
bio_12.Erysimeae.CID_BM1,4,-40.58209558,-13.62836401,-22.39914793,90.27530228,7.896959988,0.009516964
bio_12.Erysimeae.CID_OU1,5,-35.33202829,-13.63091006,-17.15273618,82.37834229,0,0.493516306
bio_12.Erysimeae.CD_BMV,5,-40.37995252,-13.60068765,-22.38884408,92.47419076,10.09584846,0.003169683
bio_12.Erysimeae.CD_OUV,6,-35.05635825,-13.59075078,-16.89869725,84.58330474,2.204962453,0.163870204
bio_12.Erysimeae.CD_OUM,6,-34.5029907,-13.65878307,-16.44134259,83.47656964,1.098227353,0.284986617
bio_12.Erysimeae.CD_OUMV,7,-34.90389009,-13.67727584,-16.72530314,87.20171957,4.823377278,0.044250526
bio_12.Erysimeae.CID_BMV,9,-40.42185117,-13.69299813,-22.57102116,104.650154,22.27181166,7.20E-06
bio_12.Erysimeae.CID_OUV,10,-35.18062706,-13.72366512,-16.9430185,97.69458744,15.31624515,0.000233035
bio_12.Erysimeae.CID_OUM,10,-34.65734089,-13.71294417,-16.42509628,96.64801511,14.26967282,0.000393261
bio_12.Erysimeae.CID_OUMV,11,-34.86650549,-13.70225074,-16.65920632,100.8364593,18.45811697,4.84E-05
bio_12.Erysimeae.HYB_BMV,11,-40.41187368,-13.68332932,-22.41558846,111.9271956,29.54885335,1.89E-07
bio_12.Erysimeae.HYB_OUV,12,-35.12467319,-13.67590519,-17.01368032,105.3922035,23.01386122,4.96E-06
bio_12.Erysimeae.HYB_OUM,12,-35.76555593,-13.65711811,-17.13398903,106.673969,24.2956267,2.62E-06
bio_12.Erysimeae.HYB_OUMV,15,-35.75910728,-13.87550875,-17.16914213,120.7182146,38.33987226,2.33E-09
bio_12.Euclidieae.CID_BM1,4,-31.38575459,-11.72224372,-15.11034802,73.27150918,6.734333283,0.017838316
bio_12.Euclidieae.CID_OU1,5,-28.61442315,-11.73067158,-12.39826442,71.2288463,4.691670409,0.049535034
bio_12.Euclidieae.CD_BMV,5,-26.52541884,-11.85059583,-12.58535042,67.05083769,0.513661796,0.400087988
bio_12.Euclidieae.CD_OUV,6,-24.26858795,-11.78563542,-9.265622896,66.53717589,0,0.517244349
bio_12.Euclidieae.CD_OUM,6,-28.33049128,-11.72196194,-12.45439731,74.66098256,8.123806672,0.008904992
bio_12.Euclidieae.CD_OUMV,7,-26.35778293,-12.64257232,-12.14604123,75.33095048,8.793774588,0.006370182
bio_12.Euclidieae.CID_BMV,9,-26.53895785,-11.86146412,-11.74457719,87.44155207,20.90437617,1.49E-05
bio_12.Euclidieae.CID_OUV,10,-24.00951251,-11.75132537,-8.522684709,90.01902501,23.48184912,4.12E-06
bio_12.Euclidieae.CID_OUM,10,-28.35720189,-11.75567418,-12.35413451,98.71440378,32.17722788,5.33E-08
bio_12.Euclidieae.CID_OUMV,11,-24.55856409,-12.25694069,-9.280433201,100.4504615,33.91328562,2.24E-08
bio_12.Euclidieae.HYB_BMV,11,-26.52868394,-11.85835687,-11.5102512,104.3907012,37.85352533,3.12E-09
bio_12.Euclidieae.HYB_OUV,12,-24.18214955,-11.76308303,-8.705754174,111.3642991,44.82712322,9.54E-11
bio_12.Euclidieae.HYB_OUM,12,-24.64434509,-17.16086287,-7.396790436,112.2886902,45.7515143,6.01E-11
bio_12.Euclidieae.HYB_OUMV,15,-24.04306496,-11.72933269,-8.997207048,174.0861299,107.548954,2.29E-24
bio_12.Eumalvoideae.CID_BM1,4,-153.6866956,-45.43813333,-104.1145328,315.8495816,21.79911742,1.75E-05
bio_12.Eumalvoideae.CID_OU1,5,-145.871433,-45.44582882,-96.3306643,302.4657576,8.415293446,0.014066541
bio_12.Eumalvoideae.CD_BMV,5,-149.4156643,-46.4712054,-99.03136535,309.5542201,15.50375597,0.000406394
bio_12.Eumalvoideae.CD_OUV,6,-140.513037,-45.84972454,-90.54204666,294.0504642,0,0.945246508
bio_12.Eumalvoideae.CD_OUM,6,-143.7223735,-46.1759498,-93.36238076,300.4691373,6.418673164,0.038172264
bio_12.Eumalvoideae.CD_OUMV,7,-149.4444174,-46.50675856,-99.10359984,314.2715509,20.22108677,3.84E-05
bio_12.Eumalvoideae.CID_BMV,9,-152.2045597,-51.48143143,-99.52010612,324.6876005,30.63713629,2.10E-07
bio_12.Eumalvoideae.CID_OUV,10,-141.9963304,-47.49304476,-89.47609973,306.8131736,12.76270945,0.00160014
bio_12.Eumalvoideae.CID_OUM,10,-145.783929,-45.15355343,-96.29370519,314.3883708,20.33790662,3.62E-05
bio_12.Eumalvoideae.CID_OUMV,11,-143.2904818,-49.25069593,-88.66186922,312.0095351,17.9590709,0.000119065
bio_12.Eumalvoideae.HYB_BMV,11,-149.3844683,-46.68381726,-98.50987844,324.197508,30.14704387,2.69E-07
bio_12.Eumalvoideae.HYB_OUV,12,-141.1523593,-49.5401923,-84.73491692,310.4099818,16.35951758,0.000264924
bio_12.Eumalvoideae.HYB_OUM,12,-143.6280564,-52.45118931,-92.90748211,315.3613759,21.31091169,2.23E-05
bio_12.Eumalvoideae.HYB_OUMV,15,-140.2684886,-47.58067279,-87.53220686,317.1123197,23.0618555,9.28E-06
